,2008-10-01,2009-03-01,2009-06-01,2009-08-01,2009-09-01,2009-10-01,2009-12-01,2010-06-01,2011-02-01,2011-04-01,2011-05-01,2011-07-01,2011-11-01,2012-02-01,2012-04-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2013-02-01,2013-03-01,2013-08-01,2013-09-01,2013-10-01,2013-12-01,2014-01-01,2014-03-01,2014-04-01,2014-06-01,2014-07-01
0,0.007424122299534597,0.01172963569260933,0.05487970221114602,0.015537451822315584,-0.047581107906276676,0.009290107306957285,-0.045654711294364825,0.04056391190335029,0.066246838270414,-0.004826968258021314,-0.05139069901278259,0.01590469999632771,-0.05745335616812475,0.020413456223012938,-0.012448350241542672,0.0032140322133142885,-0.019290913386690756,-0.047579760630989565,0.016084438170327786,-0.04016701771276798,0.00047516927733770586,0.034729688814777226,-0.03127087730654532,-0.023667956605314067,-0.009132496893761971,-0.021432285613921742,-0.017336278193259946,0.021062891180922638,0.006196918156718745,0.011983789780941612,-0.03871390444283551,-0.022490347369085173
1,-0.002568037467145734,0.03898470799120492,0.07738814491216495,-0.007074232413771364,-0.020777038933542658,0.007464708227951478,,0.06209214342824243,,0.009363875865044058,-0.05182091420356971,0.010727231100220447,-0.08934280692702634,0.05180093627791327,-0.0015540650775232034,0.04276291476116856,-0.030794246074145715,-0.02743020273644281,0.055978889441935076,-0.09358936509329596,0.007660550587550663,0.03672657156446668,0.0073927992377955665,-0.019660548052297333,0.01742754362751117,-0.009619887483820921,0.0054664827618436385,0.0005335480616932564,-0.033677494273056,0.017914944625027962,-0.03474134194404188,-0.0009396632110580949
2,0.035697906263306045,-0.0068963897456097885,0.06298542019339215,0.009575132141600662,0.0005552482174664419,0.0074250950296607665,,,,-0.016023498914350398,-0.03989416075932617,0.020476219227647086,-0.09777029532164128,0.017535197644784617,0.002718389040542446,0.03988101150129175,-0.0888817299354201,-0.04647047644593982,,,-0.001029605056841243,0.010990386065475866,-0.014480841833394154,-0.007868196740851818,0.020550841140701687,-0.04290411881980405,-0.02847263224524571,0.002373934342022821,-0.04388355593515292,0.03875496543782253,-0.041168474756260176,-0.00386803720914064
3,0.012015946650595577,0.04952053857634421,0.05274832311290689,0.017546940306690684,0.005712015290619599,0.04370254202851104,,,,-0.01628962531941891,-0.0454275916137068,0.006723227136174126,-0.140349815309315,0.02382668783590214,0.020936633966499363,0.04425357019240406,,-0.03904793160711195,,,-0.004594565521853111,0.027199888226888236,0.024471349074716597,0.0022871900116134825,-0.010510489187613686,-0.04182764566474839,-0.0060166579967266265,0.0054411178038303865,-0.01702413738097386,0.025448569981900038,-0.020339941866285516,-0.0016436853320913603
4,-0.0065714442603144185,0.024993527435001505,0.07946947138912575,0.01913539009015086,0.02871688583434473,,,,,-0.031035274566704407,-0.05138679491737963,-0.0376252349404993,,0.04997382327107536,0.013370679374064887,0.036141877893416385,,-0.01402834283983645,,,0.0015675370485856988,0.03445704578352227,0.02267542486993035,-0.01169325398873211,0.01640970335236433,-0.03770222727260286,-0.03129537217542516,-0.013025951642121725,-0.022485974128114483,0.03314259846965251,-0.01630127926617342,0.009242709716935416
5,-0.009508114006803403,0.023753840761009847,0.07153579915241326,0.010982528540214642,0.012298263332352288,,,,,-0.04185728347329709,-0.07366775347103283,-0.061429220916521476,,0.04315025023350416,0.027073186269386706,0.019380202842635086,,-0.013366974046785218,,,0.006453549026252947,0.026136240419349033,0.03268328005128884,0.005307224259003762,0.013191927165728895,-0.04355374987544214,-0.009188265296080356,-0.015398921151967726,-0.05104055083703285,0.029635678643909813,-0.009168671512891136,-0.029750342558647613
6,0.03132025842672914,0.02125367176383409,0.05303109651252513,-0.0031384494154133025,0.005057529044054876,,,,,-0.036391046567301855,,-0.035870718097584575,,0.05805272885202939,0.08940906958533623,-0.006029220474975228,,-0.005632633070868032,,,0.0026648270040592337,0.03706892496642422,0.03242084728734329,0.0064501684680398075,0.022196300989435563,-0.041427338893635035,0.00037438515126170246,-0.03823264439400964,-0.044257927159434995,0.04369897681623636,-0.007915810289611303,-0.020924886349807936
7,0.05481642216799831,0.002158762741580677,0.04029199935810013,-0.02115948443221416,-0.014116828363913037,,,,,-0.06186456332679491,,-0.05408776081197808,,0.06109893045120929,,-0.010469935789364282,,-0.002717412466890723,,,-0.022895281026559466,-0.004176301523964865,0.06662794772292657,0.013775963065228658,0.012660779115014037,-0.0465870422134238,0.02322315721941265,-0.04127195363990588,-0.03627495588664442,0.06063871336579196,-0.007881296517666447,-0.009403636711776686
8,0.12676025208440844,0.011924501966884559,0.011553860620574063,-0.026948448948499903,0.012975064734788155,,,,,-0.06312354931007147,,-0.0418240019425129,,0.026235453744410497,,0.0011322266281734716,,0.016863683552579722,,,-0.01840384813631446,-0.031022429131547957,,0.011008923449227992,0.040342044085208556,-0.09515365787241614,0.034110370203075,-0.041624832778417886,-0.03278013245862743,,0.017459416278766016,-0.02510210085639253
9,0.11871492234341963,0.05029203392622496,0.03496920115128588,-0.018454041553923717,0.02574120544406111,,,,,-0.029410932241250354,,-0.06398868699607729,,0.018993276321104924,,-0.00304333838976123,,-0.005352673836048538,,,-0.008589400497358568,-0.015699610675118603,,0.020427937970974086,,,0.006939092525267976,-0.04643097116318218,-0.053476288467490196,,0.02928986056794125,-0.034889965297505876
