,2002-07-01,2002-08-01,2002-09-01,2002-11-01,2003-01-01,2003-05-01,2003-07-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-06-01,2004-11-01,2004-12-01,2005-01-01,2005-09-01,2005-10-01,2005-12-01,2006-05-01,2006-07-01,2007-01-01,2007-08-01,2007-10-01,2008-04-01,2008-08-01,2008-10-01,2009-03-01,2009-05-01,2009-09-01,2009-11-01,2009-12-01,2010-01-01,2010-05-01,2010-11-01,2010-12-01,2011-08-01,2012-01-01,2012-03-01,2012-12-01,2013-02-01,2013-03-01,2013-10-01,2014-02-01,2014-07-01
0,-0.00544482703386695,-0.0958591336904282,0.07079965643304814,0.013619808693985047,0.011452989961372229,0.07725028862693328,0.03615811333150987,0.08460045057956656,-0.06229868261212235,0.014867578976934137,-0.08532351778214098,0.06708466350219888,0.06112135660787832,0.03935322779460104,0.00615253387477166,-0.014760930762339863,-0.021880523939114438,-0.01718621526321429,0.012665044536225523,-0.030778485633415453,-0.0077678392831894705,0.04857931431522111,0.12786138061789698,0.06570068205590318,-0.2164389470634851,-0.005014554441293839,0.018232290292323317,-0.10742610244792772,-0.016336420326379608,-0.021544705597722924,-0.035290626849719064,-0.0635259397432173,0.0041424974669328485,0.07055960220047863,-0.012565417998242623,0.04618936154830333,-0.005134004388808289,-0.03983045084545753,-0.02190407173063802,0.010145670521196859,-0.013952845724782614,0.020852646116904072,0.05417942867614611,-0.040718672053022376
1,-0.028232620747642656,,0.09173140222990356,0.009593842160142807,0.017818083779385763,0.031919575136681644,0.052873957786943926,-0.009628014611934965,0.013160720373482482,0.062154068645948746,,0.1020256544706839,,0.02737375887159621,-0.005416364321078726,0.025930537005504184,-0.026456280404095533,0.0008750951457578982,-0.015366150837434756,-0.026345440178529245,-0.028929961779819102,0.03377954394852445,,0.08115047974588285,,-0.0658815843505669,0.0935237024781177,,-0.031162819886558557,0.002611616609581091,0.021262305998130948,,-0.0021482210415211256,0.05886713146162004,0.005607291888822363,0.04601956507927163,-0.015045006313490705,-0.03883281389202628,-0.023580612945936608,0.011580920337325384,-0.012357886824588382,0.021636087219047084,,-0.03823427857357098
2,-0.04837030755143257,,0.10099335643746082,0.04412243476523248,0.0057287298844841406,0.08238373285635792,0.06078404654644842,-0.10452303365606941,0.025589662563258342,0.011862904498001203,,0.01898386743871283,,-0.0012573304211223046,-0.026638723639574424,-0.003737388183543966,-0.020951961100596606,-0.01837695642571746,-0.054615641928730696,-0.023217922854035677,-0.07723120849490406,-0.05477144863370853,,0.058769369277025474,,-0.07604491895801391,,,-0.055412281901053406,0.02332354412640436,0.002269894081198043,,0.015418212347215743,0.06005730052894265,-0.025707584933073235,0.15038567651708412,-0.048287901004869016,-0.044290034753503654,-0.0436648079018469,-0.022599186391509818,-0.01737271355595804,0.004755068264907791,,-0.0409191065743959
3,-0.012997799934304943,,0.1348092254623458,0.11176585866262012,-0.04034744292827375,0.0471196266624716,0.12173488647512531,-0.22897811449381233,0.010744758235650798,-0.016226082453775215,,0.0032495009306385825,,0.00954748278900519,-0.0251439638251989,-0.005701083985317434,0.002808128559717238,0.008901959790002634,-0.02144484685470882,0.00746409164197992,,-0.06761758103766935,,0.06323856052044152,,-0.09436549351580847,,,,0.00018048093836675605,-0.031901923797433174,,0.03765212147583363,0.05826824532708619,-0.03771368804822872,,-0.07128202823489083,-0.07234035123458757,,-0.01879676457924795,-0.010677013738610297,0.008971718948417529,,-0.018203820003789284
4,0.009843652302684802,,,,-0.14087201595575172,0.059914726213768255,0.0930384295048503,,-0.07632865920633747,-0.023463630755808262,,0.031542741099962024,,0.07063521534236905,-0.014625741459816322,-0.018036373686667995,-0.014036519839451644,-0.003171630577074147,-0.007336834152997795,0.017800258259267565,,-0.09702703185747463,,0.05973760831752606,,-0.10301152447371931,,,,0.018827983575246066,-0.044052474066990754,,0.053239137543223514,0.02323444290800003,-0.01721825756116102,,,,,-0.00037239098658714553,0.011946324580613732,-0.009121252874319197,,-0.022755766676562983
5,0.11453857998569372,,,,,0.07284073006126768,0.045066620644869104,,-0.02593091987382823,-0.05638088179209455,,0.02096046022551379,,,0.00599956541771407,-0.015501530719217893,0.0034645807507820425,0.014245572920319693,0.014774329145683218,0.04685469225298933,,-0.09595027981839044,,0.052716582088938146,,-0.10422411272997101,,,,0.03758065645888031,-0.04992829296069656,,0.05825220917234697,0.03362172527905827,-0.0070966495075230895,,,,,-0.020808059508804266,0.02170086672746474,0.0021432014050564163,,-0.029216014005045032
6,0.15545449584784699,,,,,0.16881043193249212,0.09096876679314558,,-0.01273353022520518,-0.011952889149693391,,0.005030476916253024,,,0.0022514458588471786,-0.020208355485199503,-0.012950510538637161,0.011887652363698153,0.07874502119358828,0.013390672478565957,,-0.04431258426634299,,0.044988061536290536,,-0.07131615454269302,,,,0.0545233914851897,,,,0.07064331988815153,-0.010839714212196316,,,,,-0.008464759112115416,0.046519313054872,-0.021947994674440086,,-0.06639931273156785
7,,,,,,,0.043867638985727986,,0.008487348458023236,-0.09977477693128312,,-0.009287753807847299,,,-0.01194103529622903,0.0005988870180175798,-0.026379431640738082,0.006129501903240575,0.04248853526113594,-0.059220593676867495,,-0.0635108080067992,,0.021180720606472248,,0.03815721699030572,,,,,,,,0.10018267569849781,-0.004693471617812417,,,,,-0.015931095040371712,,-0.023353568389635093,,
8,,,,,,,-3.4887179015008485e-05,,0.0072695231057633425,,,-0.0392943581711398,,,0.003093674185013384,0.04505966394707972,-0.029252615952682026,0.02102107760244465,0.01149987705029698,-0.05257841177300149,,0.05128580284120421,,0.011991595315286707,,0.0741753010188757,,,,,,,,,-0.007438885893614966,,,,,-0.03778085514339358,,-0.04522324417552581,,
9,,,,,,,-0.022051261653894372,,0.03556579364230528,,,-0.014699230478904646,,,-0.047248204981279684,,-0.04838445980079897,0.06129357915234679,0.04419012396279154,-0.0358601406244059,,0.001498731991471658,,0.020648034137760396,,0.07320771703446005,,,,,,,,,-0.01594908916177884,,,,,,,,,
