,2008-04-01,2008-05-01,2008-07-01,2009-08-01,2009-09-01,2010-01-01,2010-06-01,2010-07-01,2011-05-01,2011-06-01,2011-10-01,2011-11-01,2011-12-01,2012-06-01,2012-10-01,2012-12-01,2013-03-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-11-01,2014-07-01
0,0.0023231495867386265,-0.03421590993769463,0.011077622786573427,0.08916763203567424,0.04750228825962716,0.058927476343173746,-0.010761856559379224,0.0007080533388548194,0.022674227833904048,0.04335642823435659,-0.01903154913838989,-0.062088704034901854,0.03424952750111698,0.08162681990313003,0.032682905329946,-0.0316888433456648,-0.01629269391275301,0.015574093187188609,-0.00843766229043963,-0.017722690165165034,0.0306934166197635,-0.016267719491518173,0.04145087997324759
1,0.014131836118721708,-0.05144021626945161,0.03631764017563133,,0.016530779596832967,0.05722592467354892,-0.01947599643060216,0.018281704540022092,0.02666078240545655,0.02396804571533173,0.04011936909030167,-0.00394645634266344,0.06510807128754692,,-0.011702995997470378,-0.02727178147801368,0.014271791252941313,0.008096005443110954,0.022107229961956687,-0.027004106890229806,0.03308503425513571,-0.03754727984490658,0.010711388994856907
2,0.014519512388778466,-0.05263861857208463,-0.0023740278689741157,,0.03715715647541201,0.05693673767199825,-0.006050023844946795,0.027380369053870535,0.03978352842247035,-0.014709368863717431,0.06203078661084316,-0.005263554286202954,,,-0.009003521380873458,-0.07796623162906657,-0.007633403361991142,0.0015553836520370012,0.0266559620752278,-0.0074559232724973334,0.051842390219286445,-0.054028104963696144,0.04402305189633293
3,-0.02933826260607475,-0.023473642848836906,-0.014683266180323118,,0.06231303736573829,0.0550397648452543,-0.01695108618688046,0.05240033217441553,0.0421024877970404,-0.015644962145365815,0.05067378331306571,-0.03723417781890226,,,0.016296148116896614,,-0.004416377503781099,-0.01794023338852524,0.01664441072600109,0.013706152512508174,,,
4,-7.756934901514967e-06,-0.02166307714017357,-0.06696186303054019,,,0.08493607270892745,0.007673784388277705,,0.04767050066033551,-0.02814085500129404,0.043513075566405934,-0.0490676104517207,,,0.01950155087055383,,-0.02024069576856169,-0.03568041913586484,0.0346794108428401,-0.0332471752341752,,,
5,-0.00619658227744857,-0.006885737528903313,-0.014279143496989333,,,,-0.013491657348239539,,,-0.06365816454782114,0.05350873028439551,-0.04416386228742786,,,0.034358984321177344,,-0.03604139079296331,-0.0434330744240401,0.04981461107290741,-0.011367440204574475,,,
6,-0.0183852937842115,-0.01683380549794089,-0.043585247616660494,,,,-0.01930172552983067,,,,0.05482320431058696,-0.002422444216202635,,,0.030370939955616683,,-0.007196047458686294,-0.013705707268331757,0.02519774222632276,0.008994410509549189,,,
7,-0.06821917652909226,0.020842492217671538,-0.08453172681669963,,,,-0.015910367640943113,,,,0.08865669843407264,-0.01774793515400308,,,0.04193154383070152,,-0.036447073867884594,0.08690263041380475,0.014301067374152376,0.021928608306275743,,,
8,-0.04820737796401264,0.06009688626246179,-0.16681077768924246,,,,-0.07016369720586857,,,,,0.01996040789650877,,,0.05103254249909739,,-0.023600351490249416,,-0.005063773255620685,0.028225292327623608,,,
9,-0.01631209960484159,0.021245512949169765,,,,,-0.05060644564697836,,,,,0.0308009969368519,,,0.05225699964486985,,-0.07486687371144995,,-0.08368372751496866,0.009612142179248329,,,
