,2011-02-01,2011-07-01,2011-09-01,2012-10-01,2013-02-01,2013-03-01,2013-08-01,2014-02-01,2014-07-01
0,0.008714267147973631,0.0315459931816604,0.034552579803745154,-0.000588165852132061,0.023277335750699346,0.019453059523234728,0.049049637637847227,-0.002170006129309787,0.07438662516824723
1,-0.004723476848880637,0.09323564386047467,0.04581714339458687,0.002257438550865576,0.00695542140767047,0.04373065370001594,0.02388437111052058,0.02083630560128763,0.08536735326523892
2,-0.0064963757391764965,,0.026268128051523565,0.030165674231351414,-0.03613786666993368,,-0.0338955125318767,0.032256222482888675,0.12611857892796607
3,-0.0016872958823910267,,0.07271948095762504,0.07987057836164047,,,0.011308700807471844,0.0407344459509435,0.14851293548559708
4,0.012043685770960266,,,,,,-0.0026571225252239594,0.02926585851851543,
5,0.007245349101202336,,,,,,0.0016756459175331362,0.046116695921790074,
6,-0.023936935738525733,,,,,,0.0165966899427136,,
7,-0.009382458932259308,,,,,,0.00336512178033635,,
8,-0.008966391605401691,,,,,,0.010882553475035445,,
9,0.017096081513476857,,,,,,0.003840384992299023,,
10,-0.0003256413560741578,,,,,,0.04007734104121166,,
11,-0.006051985322076847,,,,,,0.024399134038023435,,
12,-0.030745178923687444,,,,,,0.01941318457632149,,
13,-0.07350701473870758,,,,,,0.03136934332262234,,
14,,,,,,,0.03758767657243048,,
15,,,,,,,0.06516890119835886,,
