,2019-10-01,2019-11-01,2020-02-01,2020-06-01,2020-07-01,2020-10-01,2021-02-01,2021-03-01,2021-04-01,2021-07-01,2021-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01
0,0.023573825855477626,0.030644257786858642,-0.035171872213519695,0.01129445816328456,0.007503232090648848,0.019376151399776997,-0.011500263954699053,0.013256358071813246,0.10295379526349513,0.007094258005305498,-0.05203209495935135,-0.00525247293586828,0.009113844318172859,0.0019316936139415486,-0.012542459422870245,-0.0026842189081826007
1,0.020119142201498352,,-0.06599221938588418,-0.14039387979014784,0.08550807096527191,0.02664571548930228,0.013039923815604704,0.02312003802684215,,0.0043360104247591735,-0.03620151338966271,0.06012346046533601,0.029780624601846384,0.013930010835900647,0.009304245533496402,-0.012901709514351989
2,0.003020682415399545,,-0.07381271573855974,,0.10581482617817406,0.021864000914442627,-0.024195509554569616,0.03836095786271754,,0.05390877763449975,-0.022336777062259783,0.08000134178661966,0.034817699572748495,0.04032311734021901,-0.0227256631943078,0.01414253967041379
3,0.0017354374880631518,,-0.12014102973115115,,0.1163754260364459,0.006990568052668955,0.011982892611083207,0.03890449847438582,,0.07134980777727318,-0.04748180622801956,,0.04495317197896043,0.02791805637253056,-0.02758438532847185,0.06099064796862663
4,-0.003918800520363863,,,,,0.020520733145400705,0.0007171168490260893,0.05286391132973067,,0.04800163350420572,-0.054516966959393676,,0.012848621667574722,0.028796240959479108,-0.004419041509114763,
5,-0.003857263980021841,,,,,0.024892156587669412,0.008654737381142974,0.004260546306863233,,0.021252083742566263,-0.04938271414696671,,0.01514487942748799,0.02039436134428632,0.011442244546509439,
6,-0.026221217517242934,,,,,0.03342840486315657,-0.00022194666687957998,-0.0039391987784713756,,0.0036245803503245355,-0.03195367741627808,,-0.01584899074618784,0.011252110107515173,-0.0026983773205113692,
7,,,,,,0.07688059117268331,-0.0023066483177103247,-0.027278853274103287,,0.0390809254976503,-0.012731076523690321,,-0.05559923587463711,-0.02313186064657266,0.004410460915037273,
8,,,,,,0.03990362615436771,-0.014376037564616473,-0.035485530623178274,,0.041119577013039255,0.005450951707745011,,-0.032369476421812315,-0.03552856208236507,0.021953331104653362,
9,,,,,,0.008910484354006432,-0.00866072633904591,-0.05926064247071405,,0.0318450914989441,-0.03374110047495971,,-0.05594279757094478,-0.021696430404441108,0.023315265218288417,
10,,,,,,0.09491573350090476,-0.039316980830047976,-0.10539126405600463,,0.00601402810797147,-0.02838285595729695,,-0.0572925704063012,-0.05429488730420459,0.011520454268065361,
11,,,,,,,-0.020882218864897828,,,-0.04042965269271015,-0.057437045767768646,,0.013073290985100794,-0.007500457782195741,0.0006159450558738122,
12,,,,,,,-0.04096847982276608,,,-0.07072696204166018,-0.09392986041143714,,-0.018138783555448068,0.010933555462057126,-0.018862324852714885,
13,,,,,,,-0.03674607545406494,,,-0.07287884929420763,-0.09498534592520635,,0.029146864413027274,-0.005068362327254244,-0.011150791343103261,
14,,,,,,,-0.02400493184567032,,,-0.07165503328873601,-0.12196869450184589,,0.07865236086935212,0.00958985795132275,0.012631328168720923,
15,,,,,,,-0.053441116024623314,,,-0.12291787719524105,,,,0.006708683286005518,-0.009658255908989943,
16,,,,,,,0.02938861844332341,,,,,,,0.0005016886870861381,-0.028939730823462018,
17,,,,,,,0.025120848661872808,,,,,,,0.00756325973501662,,
18,,,,,,,0.05758298133930384,,,,,,,0.022591782130375188,,
19,,,,,,,,,,,,,,0.07702912690717525,,
