,2014-12-01,2015-02-01,2015-06-01,2015-07-01,2015-12-01,2016-04-01,2016-06-01,2016-08-01,2016-09-01,2016-11-01,2016-12-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-09-01,2017-10-01,2017-11-01,2018-01-01,2018-07-01,2018-08-01,2019-01-01,2019-04-01,2019-05-01,2019-07-01,2019-09-01,2019-10-01,2019-11-01,2020-07-01,2021-01-01,2021-03-01,2021-07-01,2022-03-01,2022-04-01,2022-06-01,2022-07-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,-0.044036772437175964,0.08049046082483824,-0.024810927693645457,-0.03414324837716276,0.023392187211078497,0.022516183941759804,0.01025179093371742,-0.014277023890809426,-0.02154519935630561,0.028072672161709722,0.02424670465969192,0.059580340059666365,-0.030791117526056455,-0.024510004438786703,0.02375986723798551,0.004112147953570844,-0.016122611918918173,0.0037605727244641295,0.00887960537485255,0.02185877688394422,0.004755965372098769,-0.002665364913686963,0.01188294505478693,-0.0011545793445493224,0.07588298697077733,0.00460641488369995,-0.002391128383146257,0.003891455424172463,0.02076868340907434,-0.03545064444344859,-0.0744026318777311,-0.009331665045994697,-0.019111941021638046,0.013207289091390573,0.0033791018755195967,0.009395759995306285,0.00815464874044003,0.010631632422310577,-0.015171689945016942,-0.00455704829248238,-0.025560137861535326
1,-0.02076970385457999,,-0.07205814159936175,-0.04538861102747627,-0.009828244484654247,-0.00019394951837758967,-0.0024320087185580874,-0.01578898084668512,-0.025285473204379016,0.012304862644742176,0.047300881269505934,,-0.0625623882568096,-0.04404122722752235,0.02476199810798585,-0.0010809728021916598,-0.01863840869724176,0.0025489501434295524,-0.009806288528860785,-0.018925758177962715,-0.0031836327605101467,0.027126215499669648,0.021686011182002973,0.008871096029492875,,0.014111640274095394,-0.008352474402583021,0.012896531229189545,0.030838579284843792,-0.03590921979429851,,-0.013028809672361419,0.004286423464138545,0.024576785403969126,0.0036250158975899005,0.029771348226556693,0.018243257865636853,0.011548836451091615,0.009812411171873148,0.012173329269445587,-0.030541584421490242
2,-0.021774357940476552,,-0.10467325482254153,-0.10979952249680525,-0.04289424525121177,0.002679564546702373,-0.007850286543032325,-0.016707760453676723,-0.002797387954221131,0.0015432445918601712,0.06447709674195501,,,-0.058010957493071835,0.0067046888158355245,0.01288912493863914,0.01761567750102322,0.0018965717757054145,-0.0011841558129441765,-0.0025403325131625465,-0.00268301450726538,0.02863523858178163,0.0049272017309253124,0.00964678074135139,,0.010754396162442892,-0.0009623618279595014,,0.025001128568790776,-0.07728560233168635,,-0.006988880973456846,0.0021431168742832574,0.033622838026158286,-0.009663463036518216,,0.0010048153197381726,0.027490438152564467,0.017531111990808035,0.005625901525936117,
3,-0.03278319774424654,,-0.04721477258552498,-0.06286996387160204,-0.05063868613058342,-0.031470406946318086,-0.002422508579227989,-0.0333487552543843,-0.03096787961640035,-0.015238155409871723,,,,,0.013830917405598164,-0.009116448408623246,0.009184345461451082,-0.006298003834143516,-0.01590198980651314,-0.018714895744207594,0.010146391958637535,0.03952754944000425,-0.005332272962659701,0.020011354495269806,,0.014176929341464306,0.002562348250753521,,0.032487698720862324,,,0.00959430695989183,0.009561409432331192,,-0.0017693190958925076,,0.03545591211187937,,0.03964594987059855,0.012311835000577642,
4,-0.07342951684108767,,-0.0680464642831986,-0.011873311386018659,-0.04956543628085064,-0.010798211819285308,0.027770042240612414,-0.05226114783837854,-0.013084498876273942,-0.027256254726366835,,,,,0.011601132892325117,-0.008893760321732724,-0.032403703944104745,-0.036674058733447465,-0.007250083676794805,-0.020042181864404762,0.08988799722231544,0.03369897501761576,9.083051574709788e-05,0.01230374473740925,,0.015410407915182778,0.007671253683742663,,0.043968040297658106,,,0.026659652561125347,0.007674725806317562,,0.003104302273408077,,,,,0.027926103620188214,
5,,,-0.05833393494947381,-0.022009268920929137,-0.0945128696098565,-0.0035830870581914365,0.028876707562916826,-0.031837127954829514,0.008436933478465525,-0.03411006511157777,,,,,0.008854453992702238,-0.014357413987322154,,,-0.005596695936224139,-0.014153000244679692,,-2.7126857056858356e-05,0.015323207139122608,-0.009033832785556806,,0.009902393358279027,-0.0021837494774045174,,,,,0.008963158719301756,-0.006302651311260954,,0.01603842612482742,,,,,,
6,,,-0.028926783896377595,0.0015160395431413898,,-0.09184718031969763,0.017480620490431642,-0.03405137009704684,0.0037182071087178414,-0.030166707129844816,,,,,0.02651621103017332,-0.009052806850004647,,,-0.03188853109540135,-0.021131875310815618,,0.011326084090178767,0.00578036202503962,-0.020487371979345026,,0.015533839339199385,-6.230202151513708e-05,,,,,-0.006666778791409866,0.00410134537621476,,0.015924522287208864,,,,,,
7,,,-0.04812157931440986,-0.0015589642415948513,,,0.030336415703917652,-0.015224333145806623,-0.006889210059014994,-0.026323465312742433,,,,,0.04377752003048241,-0.010581373787336812,,,-0.009555900915837023,-0.021198290643567708,,0.00041234818426727493,-0.015925108194719373,-0.02349312143422777,,0.0004409492341783672,0.0020302779866142595,,,,,-0.02130596765123305,0.008292914322019063,,0.004044013373356359,,,,,,
8,,,-0.10793431779524099,0.04243600006906678,,,0.08151219117476893,0.033888590357006976,-0.008655446390480215,-0.024004239130183347,,,,,0.02778522118225446,-0.009924149327279475,,,-0.013949929185026022,-0.02268852843921021,,-0.0020931813646507536,-0.01456635549108487,,,0.01688284364892212,0.006365505196093135,,,,,-0.017091097861423155,0.0011002475699124492,,0.011406681670427243,,,,,,
9,,,-0.13121651087890696,0.11912953208400345,,,0.07268813740360036,0.02713648976148897,-0.035943939394289526,0.0031452500195556787,,,,,0.04459189208020131,-0.021691748408081857,,,-0.03082245911909176,-0.022667925340031703,,-0.002998008443303002,-0.011572049817836216,,,-0.005005119604067021,0.008334162734158324,,,,,-0.016309583078120582,0.012594533550794651,,0.00050491534128283,,,,,,
