,2018-09-01,2018-11-01,2018-12-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-08-01,2019-10-01,2019-11-01,2020-03-01,2020-06-01,2020-08-01,2020-09-01,2020-12-01,2021-01-01,2021-03-01,2021-05-01,2021-06-01,2021-07-01,2021-11-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,-0.1011533565549192,-0.04522576391969424,0.012446345545749075,0.03095445208800382,-0.19748392187105868,-0.15440314850897696,0.00980767404917618,0.04042164127647219,-0.03870654072271296,-0.016775768870117114,0.005078758605717382,-0.16216466686117714,-0.15789718743768866,0.05251356646429728,-0.0025391165226673618,-0.039179552814428587,0.02322043106707039,0.024898633702144235,-0.0017475202967258685,-0.053615203701694814,0.03513613110876701,-0.03197080250296058,0.002512379095796158,-0.011310915634243801,-0.026104320925655955,0.009128416897907887,-0.027257703254292664
1,-0.1343520894968404,0.030891641284485627,0.020470507137750775,0.09681372565485954,,,0.028782138500958926,0.0034613657273001586,-0.06904361524878855,-0.034406405793601436,-0.01251334881695032,,,,-0.02557304368973301,-0.059932323821076244,0.05228586105419053,0.023325480833614354,-0.025377641493358638,-0.03951349871819371,0.028756446770204447,-0.07391894658876308,0.0417368394616372,-0.01313661474053529,-0.09054695941195923,-0.011645935510057215,-0.015169586158025994
2,-0.14278626243584547,-0.00277070397627055,0.014493204199715441,,,,0.022655916317047692,-0.03345145406811678,-0.06863455317443878,-0.07335156099366302,-0.00263572553756497,,,,-0.021747691332609564,-0.07103267534974969,-0.018519484100999795,0.029514184811507693,-0.04070495278504893,-0.051775983527077796,0.013408198366538726,-0.06688791566023689,0.056524522103185926,0.001955434148995905,,-0.0023942465659270162,-0.00025130809049911385
3,-0.12694309335799647,-0.032828905646002715,0.008613759090413502,,,,0.01459640945040755,-0.0225843510032413,-0.058722883592984054,0.08535057552736836,-0.007181410403579891,,,,0.015063793544744575,-0.04817282310562529,-0.04733816184019313,0.09676582043659243,-0.04254362415624624,-0.05961600412256729,0.04779941832085233,0.055340579831270054,,0.00023263788971128463,,0.005350812196346255,0.03324607802281454
4,-0.12148400118988756,-0.049768180288826125,0.03236926883585544,,,,-0.029536442788786615,0.0004406467157673788,-0.04552082018467596,0.0015605783908315685,-0.021111391537406488,,,,-0.02234579135550352,-0.04869532041216523,-0.0008137808598563945,,-0.03222144260796944,-0.054579183082921034,0.07991473236432833,0.017591053743884588,,-0.0007285442122194619,,0.008055147681800046,0.028211698063811852
5,-0.1042276634256375,0.009909517645232402,0.0044087064461805145,,,,0.01220150537890366,0.02466238826137057,-0.045802655551375526,0.00151601547608482,-0.017508738122555823,,,,-0.030055891886962227,-0.04917026698960436,-0.061408745737135506,,-0.028666979322024444,-0.02541775204114638,,0.0009122169737041386,,0.009639112317954779,,0.017416037602413392,0.030157642395999718
6,-0.310595571017933,-0.09081994419239248,0.02011035288868556,,,,0.023149061424847878,0.006695058345137284,-0.04614519371897918,-0.0025120684682268246,-0.03628377335352273,,,,0.05335902191802788,-0.0764166116865013,-0.06271746009120571,,-0.08783542052779536,-0.032744932368117596,,0.03432303045153884,,0.020853388379862503,,0.01304708807676258,0.006719781375430611
7,,-0.06538667061190151,0.04216103929307046,,,,0.03898440664125272,-0.10740537407381967,-0.04598705965583383,0.04343640009231442,-0.03347812512680104,,,,,-0.06614516881655874,-0.0939556129319723,,,0.005088253202749471,,0.051486822525522946,,0.0345229604887034,,0.01774551732642604,0.009293673191708818
8,,-0.020243435553133016,0.03696388785832149,,,,0.11965257934827925,-0.061894911464931646,-0.04873067281233401,0.1955293474723223,-0.04911245873791503,,,,,0.006656027184653801,-0.12269588704542556,,,-0.026784361614059393,,0.06199825755558597,,0.22038365799608495,,0.015718238111116722,0.023866047227494414
9,,-0.006316373822318755,0.012369956087370786,,,,,-0.06317720295130558,-0.10863399236621218,,-0.05625069048492226,,,,,-0.013664618752832591,,,,0.005489543713930789,,0.039024352862368605,,,,-0.00809033406817361,0.03514676250421678
