,2022-03-01,2022-04-01,2022-06-01,2022-09-01,2022-10-01,2023-02-01
0,-0.013023337027592063,-0.019845604522700455,0.043587274874739235,0.018783321125007912,0.04674580827537933,0.005838889082112608
1,-0.08213653401776488,-0.07106457567804325,0.032718442534957815,0.02954872176672385,0.011307041075781177,0.049594642920921306
2,-0.055231991355437327,-0.1281311196431716,0.057971528275270634,0.067908143242847,0.0005215179531334879,0.05396275682606788
3,-0.0767861479831824,,0.04005765692655605,0.07063403366966625,0.020950956769005602,-0.02506801608271969
4,-0.06489238920671836,,0.05124262027999493,0.0396798246415333,-0.0013804966303225807,0.015860802012307662
5,-0.09562898521971608,,-0.03450498373422817,0.06119414810500867,-0.022228639819929397,-0.012454445822269289
6,,,-0.06682592842220214,-0.012351523808966647,0.05792808175183661,0.05545852196697343
7,,,-0.04799120461989115,-0.040188093786656776,0.11315938586370877,0.0459226098902481
8,,,-0.03147416121295721,0.01776780161859337,,0.06946242076452247
9,,,-0.02226259576234413,0.022033959330330255,,0.05103427769059232
10,,,-0.006122756548941899,0.05251291088862198,,0.08155450701755518
11,,,-0.007329345941206045,0.03558857347346267,,0.05756113624480763
12,,,-0.040310034570003817,0.0822658967696035,,0.02200965860300297
13,,,-0.04165212126619333,0.0986800254162663,,0.05163631497927135
14,,,-0.03864169949274454,,,0.043001381287945506
15,,,-0.019620794705113243,,,0.075352701414241
16,,,-0.008262539526683765,,,0.06549356160381681
17,,,-0.06563505967271799,,,
18,,,-0.031517887310100745,,,
19,,,-0.057636452426623075,,,
20,,,-0.050262579024594745,,,
21,,,-0.04966150794680435,,,
22,,,-0.07117875594226519,,,
23,,,-0.13113128406732,,,
