,2019-01-01,2019-03-01,2020-01-01,2020-03-01,2020-05-01,2020-06-01,2020-12-01,2021-03-01,2021-05-01,2021-07-01,2021-11-01,2022-01-01,2022-03-01,2022-04-01,2022-08-01,2023-01-01,2023-04-01
0,0.03242449912539036,0.0007742944987452205,-0.04800508830135142,-0.06237605872425456,-0.028197084084605972,-0.011988963989252421,-0.014082698034011076,0.03721067397808486,-0.007786864224758494,-0.0022117990796982623,0.0074719169571708655,-0.00235776023970935,-0.009463554033630195,0.0032341985896315872,0.0030365774813261304,-0.013727592735585326,-0.04470623234026766
1,0.05540285077864637,-0.0303831885730399,,-0.05375001735347085,-0.03657828832965415,0.002140839381755466,-0.011964520841885151,0.03404966957013178,-0.01044192512888098,-0.009416812912192207,0.0038696496582713014,-3.470612637268555e-05,0.003785317637581276,0.013497381802495045,0.0036652020626286586,-0.014378642244373907,
2,,-0.0009719787978302863,,-0.07214027891315422,-0.03168666448975532,0.013147488476413893,-0.005569818122346248,0.03850843795802705,-0.02098008643588889,-0.010181937566681953,-0.12731379439086088,0.007155239864508833,-0.009216797765313589,0.018285488473491762,-0.010093009117929652,-0.007857625972564453,
3,,-8.834114338451826e-05,,,-0.02386535009626023,0.02632803602759992,0.0046061788146578575,0.050067343228078154,0.008594930457255234,-0.005955545077071744,,0.006593234407988979,-0.0048441342139162735,,-0.025454285751874917,-0.027789692874549132,
4,,-0.031684504326982665,,,-0.034693537283346565,,0.007344873999787782,,0.006953738286280542,-0.004250888090507998,,0.020480455301236433,-0.005164053779726174,,,,
5,,-0.009561772683612912,,,-0.030646218262664116,,-0.016535953415634852,,-0.003419383773251905,0.000619404257545253,,-0.010246452456140642,-0.00027229943014150937,,,,
6,,-0.010926916198749304,,,-0.029161961363436406,,-0.014507167210632832,,0.02212466513046074,0.020752892812069823,,0.010663967784978468,-0.02659064795880617,,,,
7,,-0.002815300871507498,,,-0.012076946166573732,,-0.03237904004126002,,0.02909126705120202,0.021641539701608425,,0.004639438909162408,-0.018227646827456145,,,,
8,,-0.049645259551566956,,,-0.03644386548272971,,,,0.021122990408604103,0.014898874025543907,,-0.0004146727337799305,0.0038387132056291184,,,,
9,,-0.026179168418692167,,,-0.015286186185974548,,,,0.04580345637668648,0.003718522400124047,,0.008432203538221716,-0.005490111309766732,,,,
10,,-0.031092663099983486,,,0.009559537369062898,,,,,0.0023393652468067794,,-0.0045223267141708545,-0.005710360928307345,,,,
11,,-0.038653344898079145,,,-0.015348658790159453,,,,,-0.008550753907641151,,0.0012645828564077366,0.0009432180520381195,,,,
12,,-0.04850613215307764,,,-0.01618704734204801,,,,,-0.005184575416099846,,-0.003060620470641706,-0.0024242236480459534,,,,
13,,-0.052774802182162905,,,-0.007141619245998765,,,,,0.0029792820714663604,,-0.004614855246789951,0.004333086984961154,,,,
14,,-0.056515853154183504,,,-0.01804755232913391,,,,,0.010563843267268003,,-0.007779118376055938,0.01496546304491897,,,,
15,,-0.033611077274911194,,,-0.028357248546124092,,,,,-0.011964207838012553,,-0.03875424708289532,0.015799472394762093,,,,
16,,-0.007276281549841612,,,-0.03833447844714666,,,,,-0.022878901970818544,,,0.022350508332626973,,,,
17,,0.0007301096533195439,,,-0.03379002623922345,,,,,-0.02312576971281388,,,0.009258916774606885,,,,
18,,0.01972226841097291,,,-0.032594700007343214,,,,,-0.02132961127331956,,,0.014604404592120868,,,,
19,,0.053392585307985185,,,-0.02527565256719,,,,,-0.01813761602375663,,,0.020477780577788707,,,,
20,,0.05500444845643948,,,-0.03231154177598894,,,,,-0.013602767817701422,,,0.011011405115335826,,,,
21,,0.08068398853439906,,,-0.02446005705503418,,,,,-0.006166230021128594,,,0.0026807728335861425,,,,
22,,,,,-0.01853886465878052,,,,,-0.016634371503160383,,,0.004102434277008071,,,,
23,,,,,-0.01611747940448449,,,,,-0.01431057344110409,,,0.009570031115409883,,,,
24,,,,,-0.0051341614328848095,,,,,-0.012224954417842215,,,0.00521299884758164,,,,
25,,,,,-0.06207074238861421,,,,,-0.015446253874037974,,,0.0011395138267703553,,,,
26,,,,,,,,,,-0.015556365417142115,,,0.0018269082238061563,,,,
27,,,,,,,,,,-0.01873281611322375,,,0.0013639696940717094,,,,
28,,,,,,,,,,-0.02055462432851185,,,0.009442458465814707,,,,
29,,,,,,,,,,-0.03906833424839251,,,0.011496194842556373,,,,
30,,,,,,,,,,,,,0.005123500355444288,,,,
31,,,,,,,,,,,,,0.00845339081247598,,,,
32,,,,,,,,,,,,,0.013232124406105994,,,,
33,,,,,,,,,,,,,0.008995773747820235,,,,
34,,,,,,,,,,,,,0.01200308744187606,,,,
35,,,,,,,,,,,,,0.021522505264925718,,,,
