,2022-08-01,2022-09-01,2023-02-01,2023-04-01
0,0.06288380977913377,0.06451686932857381,-0.0037467371920021364,-0.028733405869400513
1,0.23728203768457945,,0.01735372132806834,
2,0.40355429384192476,,0.04280132020016225,
