,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-06-01,2018-11-01,2019-02-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-09-01,2019-10-01,2019-11-01,2020-01-01,2020-03-01,2020-04-01,2020-05-01,2020-11-01,2021-04-01,2021-06-01,2022-02-01,2022-04-01,2022-06-01,2022-07-01,2022-09-01,2022-12-01,2023-03-01,2023-04-01
0,0.018200415293720074,0.021973863224832524,-0.023601492522990597,-0.014602262003463373,-0.017941329533144312,-0.011305597993984229,0.043638505751039336,-0.024722215217957366,0.03914689993180742,0.021964261392807938,0.016906257735871844,0.0033150794155343277,0.0016842663570688643,0.0250168682237355,0.027616831140477416,0.009609367711187922,-0.014279909851916628,-0.027260339908533826,-0.045046634518785655,-0.019338245382668262,0.03846328217357309,-0.09935316213093692,0.021842945830869986,0.014494238485217359,-0.008735044228063149,-0.04729009187614963,0.011511890986165785,-0.00936506937642001,-0.0056900163430411155,-0.013372999548796116,-0.009857700111825629,-0.020595977475053928,-0.018592298464380264
1,-0.007443305641432696,0.04063562210282923,-0.010484415627671329,0.0018090500332688109,-0.022862387000240236,0.034510033316566435,,-0.0073337381098474985,0.032244625088751366,-0.01300853184190176,0.020223041976048073,-0.0008475937029421843,0.007408842151022554,,,0.04460805801445211,-0.01008609193936394,,,0.003202098358523031,,,0.01487581158588469,0.02917054138411146,0.03659232608098506,-0.047371932514365334,0.02015556569143717,-0.005961856918078823,0.00849843741147005,-0.03922252804437143,0.007183932726601228,-0.021776174729810638,-0.013578590222955711
2,0.0036928615271474285,0.042600566595955236,0.00533416118510921,-0.00046535346595488747,-0.012071086562405409,0.02630553275026859,,0.010661169872601128,0.0315304499074478,0.0027099754405224274,0.02125115586052706,0.008046732793831168,0.016953483341367814,,,,-0.01482272631097814,,,0.001696310437209192,,,-2.332068275379129e-06,0.012329452873764524,,0.011558124890656885,-0.0014492307771192259,-0.0040027080943785265,-0.021584367833412443,0.0014370171028499357,-0.0165070816919215,-0.014514510024646654,-0.01055699516600761
3,0.012099875404639082,0.011403365528685594,-0.0013872718437339948,-0.0011362938109678034,-0.0022089860497547242,0.02945934965323449,,0.05319864963415677,0.01791895149142375,0.028764797365639527,0.010906499052175445,-0.00917130450694792,0.023344639820049196,,,,-0.0067807495268805695,,,0.012110797420085362,,,-0.01669050782323378,0.014335355769231839,,0.0037333694873105117,0.0027479804816761266,0.009815368538559355,-0.03142423951162954,0.019978102181315904,-0.007779513543589189,-0.02662376734919203,0.007095451527437291
4,0.032659678152657357,0.002522663738435238,0.015585084210047118,-0.02811477557048425,-0.042965074872252096,0.015385151239031725,,,0.022900367492729057,0.035428389342555544,0.027033264579076732,-0.007738025525647174,,,,,-0.005614693970298568,,,0.008548472708907795,,,-0.021846440720876714,0.015442787508275657,,0.012312108870389693,0.011298882789442466,0.006379133162938366,,0.005508911590050403,-0.0010798274610595016,,0.017170642173683248
5,0.09387260928529373,0.03650222761206168,0.01655853463582657,-0.03212524040205622,-0.04595612795650306,0.000988058397396685,,,0.018693975547655395,0.026893217386529944,0.010765473334580111,-0.004617859428808657,,,,,-0.005542642938340947,,,0.005755135122031518,,,-0.02104136319589678,0.016326749649353545,,-0.01150187753755283,0.004396983886953532,0.0005215286285178422,,0.015022687424474768,-0.016296110765549265,,0.006282784284353582
6,,0.031016098898344335,0.03628022895012961,,-0.028671412948448882,-0.002291695947338912,,,0.0207373633576049,0.04799125010062655,-0.005295178437779047,0.0005355310281061065,,,,,-0.007866950505941439,,,0.008750020204602471,,,0.016700340073320774,0.02733917838158817,,-0.0004317261573651976,0.020543777081095893,0.010983330471007413,,-0.019066013482124333,-0.019857619256320014,,0.01491311840006837
7,,0.0037657688122525457,0.023716514575800485,,-0.014069283325501392,-0.004744395936252754,,,0.01874900535669788,,-0.01687697178579084,0.003999812326259011,,,,,-0.008006875125898816,,,0.0005215194699559333,,,0.025849369248650333,0.025040101570061424,,0.00477012472163274,0.00014713420106060582,0.01120946374546783,,0.015286490341841485,-0.03627364474447692,,0.017414744996397502
8,,0.034453076607929844,0.03612745337954637,,-0.01604301346407988,-0.021940883158056756,,,0.03256596794922162,,-0.021558406586947854,0.024129740148351786,,,,,0.00802107941643726,,,-0.007291783164273369,,,0.060858881777804186,0.024539732921500246,,0.02244781776233129,-0.00785315775240969,-0.024767415104385293,,0.035906768404210254,,,0.013332815104728724
9,,0.031232224708884093,0.03381501795261599,,-0.017011763962974324,-0.012332774927393597,,,0.041461445970983224,,-0.007059212000576132,0.02717637675223017,,,,,0.0064287434596685955,,,-0.01323143208701616,,,,0.03551546617458534,,0.01858153258208972,-0.014483545248616725,-0.027633406339604427,,0.04148827519941989,,,0.010844991155593675
