,2002-09-01,2002-11-01,2003-03-01,2003-07-01,2003-08-01,2004-02-01,2004-05-01,2004-07-01,2004-10-01,2005-01-01,2005-03-01,2005-04-01,2005-05-01,2006-01-01,2006-05-01,2006-07-01,2008-04-01,2008-06-01,2008-08-01,2008-10-01,2009-01-01,2009-03-01,2009-05-01,2009-11-01,2009-12-01,2010-03-01,2010-10-01,2010-12-01,2011-07-01,2011-08-01,2011-11-01,2012-02-01,2012-03-01,2012-06-01,2012-07-01,2012-10-01,2012-12-01,2013-01-01,2013-02-01,2013-05-01,2013-06-01,2013-11-01,2014-02-01,2014-09-01
0,-0.07366838631562178,0.01850920596362038,-0.04822715334102723,0.028210835696321712,-0.03458005570739875,0.1198772788680944,0.05259607824888518,-0.007868424901825245,0.03771594409689821,0.007138409418619096,-0.0005728440615485608,-0.062478237529625,-0.01053639820578886,0.05261628664543494,-0.03029711510584593,-0.03003871185510998,-0.0005555482601337092,0.0014877079110033053,-0.0014970742393451142,-0.00030389040349210195,0.0006759593994448976,0.000183761557973533,0.0009593390542495805,-0.006221200418860651,0.054055699707839966,-0.016234685590045483,-0.009926534388738695,0.033369865400770915,-0.0016264568440438332,0.0140602788290618,0.05048729318754264,0.0181077407564324,0.0012032086047288892,0.05269513227642497,-0.003665582037526094,0.060044713289080676,0.04311184713968613,-0.020356990094301475,0.020550547303990085,0.002127195531839793,-0.002876153727064512,0.004360837136194062,0.013735567245325042,-0.000931867259626129
1,-0.13355130499073686,0.021468782988561363,-0.09917891496442888,0.10371369247593629,-0.00838396277916642,0.07295018188677682,0.04583138470874945,0.037027461372184656,0.0486431267301749,-0.0042654254176899276,-0.0035026289906580077,-0.08161396557229722,-0.024270423900175614,0.06242896228413519,-0.001997529727877312,0.02855829018053746,-0.002973335237970637,0.0007014844194105085,-0.0008305298363871227,-0.00042132602413264,,-1.1387394752343516e-05,,0.03541207668616586,0.04561289989931261,-0.02624160186036628,-0.02694009703209055,0.04340133160524706,-0.0184399787434002,-0.024294621638974778,0.008762283315731978,-0.051031383015971654,-0.02344063259657503,,-0.03922167092860862,0.04832667541968494,,0.01858287754404153,0.03661185727088834,-0.03587313889418384,-0.02623321125690059,0.021075885950649353,0.023205176773209213,-0.001612244586011613
2,,0.05426830414513406,,,-0.01836214421072402,0.057676777064281204,0.07229912552722156,0.014090611849656022,,0.019409529552962823,-0.005838623374987306,,-0.02061132108264868,0.10703232899523218,-0.03171400205635422,0.057756258112349856,,0.0016093846161482628,-0.0008569429658872862,-0.0009118301145986107,,-0.00030252519740775474,,0.03408240900271642,0.07711866048810578,-0.04011199465425341,-0.06350033567596824,0.02982282953970683,-0.029326958523028912,-0.033996612908341994,0.01950314232290673,-0.0494938002288301,-0.03279816265947422,,-0.0299003770415327,0.036377050203742156,,-0.025209471314500354,,-0.05494737926212809,0.02385498560370114,0.015890806091872656,0.02348792839697189,-0.001519438596865319
3,,,,,-0.03277454862733942,0.08122320732684929,-0.02165848307887952,0.014219782059754538,,0.0203168499332671,0.03769783119392456,,-0.04726404245682875,,-0.031198538127415132,,,0.000852483292035966,-0.0007347159902416633,-0.0009630386323798978,,-4.8780424230732145e-05,,0.031863706171762596,0.07166278953610461,,,0.09569811715880838,-0.03139323698940921,-0.04868959207435841,-0.01826816574222051,-0.07768684843795226,-0.029027939539700176,,-0.015088680505152108,0.005151805445879676,,-0.01696997551462265,,,0.006786124486625411,0.0017701720860272552,0.011829383214290834,-0.0020454531208060622
4,,,,,-0.012250455519796422,0.05653567006679183,0.06426339474485743,0.03603110801853024,,0.021400073529736163,0.017441783642536346,,0.01779482797064058,,-0.029782380826047117,,,-0.0006116353732913415,-0.00012380510313741988,-0.00036787887998715463,,0.000482566595437689,,0.11018087080300643,0.05314033284024855,,,,-0.09373913626727504,-0.0563408246465138,-0.04286909005839251,,-0.013638925654528178,,-0.01704157076498891,0.05484920829214901,,0.0006202933569354752,,,-0.025451763645382153,0.0006967136830711151,-0.013443363761361515,-0.0027265887860143945
5,,,,,-0.034354647867430366,0.06779964022343843,0.0742019303254059,0.03599739864569575,,0.03058910742987786,-0.029945878880559662,,0.03993561388806249,,-0.07996411050025143,,,-0.00046056285949561127,0.0002817285140503112,-0.0005429139627589341,,0.00031897637656747024,,,0.049755794914781215,,,,,-0.05856989208614727,-0.031029340094362978,,-0.030400432743393768,,0.04358938232726395,0.013767003203990047,,-0.02495585248303711,,,0.004915704805288801,-0.003933539578598211,0.013398445338667075,-0.0018288253947047473
6,,,,,0.06283169669715782,0.036091804521590554,0.06867012285066018,0.03650042134770861,,,-0.038561438786795965,,0.12919774332663098,,-0.13615323462672743,,,-0.003160915113288948,0.0006378913933601793,-8.688800642817074e-05,,-0.0007071899806098958,,,0.044452377136132926,,,,,-0.03860670587532811,-0.04298387385599217,,-0.0740508047519286,,0.054661784039461425,0.014848854349439167,,-0.01590942220114644,,,-0.017987421689230176,-0.015801690420756076,0.0032750022789557742,-0.0027885332218753334
7,,,,,-0.025210274480852668,0.11422276295238842,0.05051860902969951,0.0035556058693435423,,,-0.02123240448534147,,,,,,,,0.0011492819366173967,0.0006240372385449555,,,,,0.055104733341632794,,,,,-0.08143451054040707,-0.03837790446606376,,,,0.04096291326953805,0.03996978238612181,,-0.01912173326623212,,,-0.022203789698881815,-0.01605863873273461,-0.005288056309939948,-0.0026646481870289396
8,,,,,-0.06836722878429047,0.04885163163352102,0.08264165467698092,-0.018867883052059116,,,-0.04542653228748639,,,,,,,,0.0023132339514524425,0.0006796070256015474,,,,,0.026482417004351277,,,,,-0.10557013217893019,-0.05647382124308098,,,,0.01599152170994811,0.004808162451083398,,-0.04664899389444632,,,0.012796376339220483,-0.008903634378952585,-0.020090389838224865,-0.002262127784647072
9,,,,,-0.013910924692559057,-0.16562122428175385,0.054848208264087234,-0.04193397275037841,,,-0.05548840005356015,,,,,,,,0.0025890899587090177,0.0009225448550873594,,,,,0.0364961008942023,,,,,-0.07507955196200222,-0.07685418452983239,,,,0.056367205659459296,0.011440828514110324,,-0.05262317337987121,,,0.020097455254836305,-0.03028510245535998,0.0071727072758357435,-0.0027265887860143945
10,,,,,-0.05336690614859707,-0.06003741540954444,0.04102057867843817,-0.07792282205061825,,,-0.06999889360644962,,,,,,,,,0.001276557657374916,,,,,0.08863198938639316,,,,,-0.12568034418952934,-0.07141943139968365,,,,0.06387956589766464,0.007918953066999634,,-0.050981082318529714,,,-0.004744833237543489,,0.023840196124084556,-0.002014503429526693
11,,,,,-0.04627658073940033,-0.13893406421502696,0.01416657418952616,,,,,,,,,,,,,0.0012073065885124246,,,,,,,,,,-0.15007098437108635,-0.06777384109683338,,,,0.016570224024794133,0.07511084632732756,,-0.01720876044042985,,,-0.023181091093299244,,-0.015204602983235393,-0.0017050591889091748
12,,,,,-0.10987870393842636,-0.14860639789363495,-0.015792530236266367,,,,,,,,,,,,,0.0013288354213775444,,,,,,,,,,,-0.03602470552153131,,,,0.009457371202762466,,,-0.012037009475676541,,,-0.014021518630544128,,0.024716488904027167,-0.0016431818298150436
13,,,,,-0.0670374669083027,-0.20064373151000536,-0.06108495385676743,,,,,,,,,,,,,0.001903383396166053,,,,,,,,,,,-0.047914823506143844,,,,-0.001502412637832462,,,0.000666539931754917,,,-0.042314737685421155,,0.01011221792711986,-0.002014503429526693
14,,,,,-0.09836134608954739,-0.3208895905685716,-0.06706440553468607,,,,,,,,,,,,,0.0020248679374075818,,,,,,,,,,,-0.03558374151018412,,,,-0.001158629655872434,,,0.00536076617475767,,,,,0.02423461234800267,-0.0024169241503375627
15,,,,,-0.08063990151326017,,-0.07067762524578897,,,,,,,,,,,,,,,,,,,,,,,,-0.0875213588837021,,,,-0.013749726910088356,,,0.006006633239697967,,,,,0.035571522477085615,-0.0026646481870289396
16,,,,,-0.01264541135043018,,-0.00957248670251637,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01860760218428159,,,,,,,,0.056277743297596744,-0.0014885051810402672
17,,,,,0.025532786758981185,,-0.006695937686444053,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029460040709244018,,,,,,,,,-0.0014885051810402672
18,,,,,-0.04109373435637931,,-0.0024745552329408227,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035203914736108954,,,,,,,,,
19,,,,,-0.04155274025722244,,-0.0009811410705825585,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02197042088777945,,,,,,,,,
20,,,,,-0.12920110141614582,,-0.004256001897289807,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025101700491112378,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007732655591163207,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017676610734931986,,,,,,,,,
