,2016-10-01,2017-01-01,2017-05-01,2017-08-01,2018-01-01,2018-04-01,2018-08-01,2018-10-01,2018-12-01,2019-02-01,2019-04-01,2019-09-01,2019-12-01,2020-01-01,2020-03-01,2021-09-01,2021-11-01,2022-02-01,2022-03-01,2022-07-01,2022-08-01,2022-09-01,2022-11-01,2023-01-01,2023-05-01
0,-0.011337827038848225,-0.011205983689184684,-0.021715303463506697,-0.013415064998211212,-0.01026932199186148,0.02565102651926246,-0.06488929572801228,0.019662980187351797,0.03825037342570936,-0.019032343930514672,0.035785466000393784,-0.028596066981951163,-0.02942811934962064,-0.04649235539139984,0.040786755271942754,0.03955245617546388,-0.00043374100497239887,-0.00844739069509548,0.0075499785210990655,-0.008678740598413004,0.0027781150335020044,-0.038725439604281375,0.009580422741152006,-0.008648671820490561,-0.02495730408561747
1,-0.015783104186170682,-0.009907892018400588,-0.026430340718837986,-0.02640508582462253,-0.04223985332305036,0.03203851868038313,,0.025176277442447326,,0.032386830989456605,,-0.012652402815708008,,,0.012262825546458078,0.029289631171119046,0.005290128948869599,0.0011783425159905825,0.002590963026745996,0.0052423348910712875,0.0030100627476263853,,0.013249386612756986,0.010831496550234743,-0.02174744458927269
2,-0.014655996100096935,-0.008350187252473162,,,,,,0.03147528529523935,,0.017572474530929583,,-0.00986733629577774,,,0.08048460683001202,0.023713317529766575,0.024027238238674142,-0.004526778259972053,-0.001397795994953377,0.02940270174984594,-0.00027848750870229644,,0.022693393022787056,0.0055191458882291045,-0.027095729856285722
3,-0.03912649938036239,-0.01276751593911829,,,,,,0.03018688140852044,,0.0046736149744037725,,-0.04663003287479772,,,0.007646754594657912,0.04027773956919711,,-0.01574033995616575,0.0005068302751589648,0.008479772820832121,-0.0217185312340602,,0.027948884424182197,0.002250299245527332,-0.014502938484738825
4,,0.003825230824337833,,,,,,0.021792065775704028,,-0.000899750645799724,,-0.034288285503376814,,,0.021314013379045704,0.021038745343905374,,,0.012352715560345784,-0.006546492673725313,-0.008357490981811155,,0.04263674879500012,-0.016028726107436553,-0.012970830437694536
5,,-0.0008835835052414254,,,,,,0.02618030459598697,,-0.017394624839259576,,-0.046562470627619534,,,0.03052188655546395,0.01576003311006846,,,0.0068247740427265224,-0.0007168699000661416,-0.004396469055192087,,0.001102942324218148,-0.023153472821164867,-0.019639291252816715
6,,-0.006209999806411126,,,,,,-0.004932471886513579,,-0.09533619326813914,,-0.025908296251244245,,,-0.0031835553378241066,0.0005538050415696549,,,-0.02913981926059872,-0.011475336106091971,-0.005721688680247583,,0.035050890610413,,-0.023291562375660213
7,,-0.0031771475482527123,,,,,,0.02330021690232864,,,,-0.029368208490508474,,,0.011985743340756638,0.013469793237604666,,,-0.020445312463710064,-0.006416955711647576,0.0038142717248459412,,0.04293361915720606,,-0.039530489651749656
8,,-0.008603912284610882,,,,,,0.034870706284030106,,,,-0.0277285029740586,,,0.027178101258063858,0.013487725212368629,,,0.004663007542534681,-0.015554598274729381,0.00761638501594275,,0.059546221075567285,,
9,,0.0009081052084312091,,,,,,0.025409260660905097,,,,-0.03954444307963345,,,0.013609158216032258,0.008185138608804321,,,0.05260314017732104,-0.05146126234931403,0.004367666077797372,,,,
