,2007-07-01,2007-09-01,2007-10-01,2007-11-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-09-01,2010-02-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2011-02-01,2011-03-01,2011-05-01,2011-06-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-02-01,2013-03-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01
0,0.03173310530950779,0.004501214219573946,0.07811716787217504,-0.1653373195369121,-0.007828098407030248,0.052476507588154364,0.20765483788579342,-0.011998073751847471,0.025354195598908058,0.024364279209419637,-0.024502580512666183,-0.12391000002605512,0.11197181621411101,0.12969459826241314,-0.15006075323285328,-0.0417618628840879,0.004026475203210089,0.07267362830499424,0.0625434007281358,-0.000659873234310826,-0.011255506424150963,0.1074866930353795,-0.011443426985854543,-0.0028316421614655862,-0.0028541571101814434,0.0301196618923667,-0.04181056973162722,0.005523023534821592,0.008382123265115338,0.07688288261401155,-0.02604463739841356,0.019392258104789728,0.027739372814036045,-0.11336079170740732,-0.030228742633301664,0.07719646331811969,0.05667232470878858,-0.005839320965784989,-0.024314729655968925,-0.03317572146300418,-0.06245337506883719,0.0583578883806084,0.02389443919191292,-0.005029377849115946,0.027835550525928676,0.03627401077170789,0.0274882414030424,0.013467195297087065,0.008735372312384415,-0.01154844299483715,0.05531577441131541,0.03777511317942861,0.004794533052486116,-0.005462214617645955,0.004045161805548814,0.016417324576611936,0.02926264671439771,-0.053872418680636636,-0.02122932623317375,0.04783822755000511,0.009429017806523499,0.03844063932875885,-0.009648206009529758,-0.028624702859146423,-0.010966984983625139,-0.04164385815694238
1,0.044782380934033306,-0.03187764080346245,-0.015229802232745726,,-0.006189285182379711,0.12810084104406982,,0.009590865511208246,-0.0013978256445126291,0.037967326634691156,0.016217934256678612,,0.011466249547783303,0.13812768897128014,,-0.05098671672861088,0.04629996969606498,0.06965771683665722,0.006289113871522423,0.015109381183305182,-0.03364578197226786,0.12939742197098525,-0.03457630638338394,-0.008105338293478814,0.014273051907877976,0.03821623553071096,,0.011154848522666239,0.006865808614054947,,-0.017773070549730985,-0.008668178933890602,0.017391239387215318,-0.13301896705196858,-0.02105898115971261,,0.04466444252479995,-0.019053908388127816,-0.021347368382456322,-0.04797392881250451,-0.05474839105530682,,0.04578316996204446,0.01608231456311504,0.03959629572194068,0.04238401199470232,-0.009750432839486844,0.0061116600714749,-0.0006622880737932046,-0.008516745727448205,,0.035101805009500664,0.026074650490699236,0.019847577960501628,0.007564549484676553,0.011026491920648196,0.004207835109408364,,-0.017306156816518037,,0.002350084041500944,,0.00859367486149809,-0.03540923111094396,-0.014195167689287747,
2,0.05896491862607567,0.019832839872295338,0.010037098965872016,,-0.01841384951484959,,,-0.011650165647978161,-0.03109531205125049,,0.0041393939000837765,,0.06959870771274579,0.0950797675312618,,-0.05239651453782357,0.030171269598374573,0.05265832032836126,0.003534679090020143,0.000389147901699749,-0.05362783462169751,,-0.04017709927604285,0.018011331360237026,0.023898580427510252,,,0.0172571873114582,-0.007484104665805624,,-0.02485093001907024,-0.005810484013422879,-0.008946000369943974,-0.08684728906803141,-0.058343940257281623,,0.025933287680169448,0.00016105719527437223,-0.026218536765629796,,-0.04766752677806618,,,0.02763562492705729,,0.007917294713023049,-0.003928234141082898,-0.004334886429668172,-0.035311890626753106,-0.027277668687342826,,0.03166298606445905,0.029651312523735207,0.01534851286744443,0.01293145291201192,-0.01499441757305342,-0.012547456963003079,,-0.008908427501917116,,-0.012075991087987958,,0.021939195697248337,,-0.01957910124063056,
3,,0.009759307597590805,0.007770061575507192,,-0.020937970178177334,,,-0.009687351431266755,,,0.006733135488854236,,-0.013250065694461632,0.05582693236903036,,-0.039433421347451425,0.06417403279239997,0.003959490312130498,-0.02924911570031874,-0.007993386108265499,-0.06129654449960886,,-9.077940049762034e-05,0.010217847036965377,0.03671494305021561,,,-0.004212068228808263,-0.0017315586453598986,,-0.04005923367788822,-0.022084424214441012,-0.01987030308075921,-0.09706900475281177,-0.07655954078647209,,0.0057767905770294,-0.016133080525992938,-0.032014660340353274,,-0.02721027417603783,,,0.01090365433026097,,0.0025303897899073835,0.0028516387964183654,0.004304875563354682,-0.022321598375171003,-0.035228966659907046,,0.027399185881191057,0.05484461916072658,0.02887667003534755,-0.012198229932774085,-0.02850967858918274,-0.022541325776432863,,-0.019724816722128224,,-0.012153430324936876,,-0.007124788071711574,,0.009928148367811307,
4,,0.03497552153327188,-0.0173151330549679,,-0.056542416775648086,,,-0.0028682189830004923,,,-0.011195719205545629,,-0.05965559262992892,0.0051342043860407305,,-0.047805368167545215,0.01823089901558228,0.0008832458623551087,-0.04148305013495013,-0.0002650147843892281,-0.03461869300591214,,0.010545293050775228,0.03605188205624765,,,,-0.01231553636479199,-0.01404561024880513,,-0.03305793540062929,0.011532088706640242,-0.06658520917403643,-0.08202370436832851,,,0.03706041629695678,-0.022298383700748436,-0.006783631964404346,,-0.021772735270189303,,,0.01683995867179222,,0.008801304279386635,0.005832478656748297,0.015439615554439068,-0.02793682326975322,,,0.013528702941944193,0.051907850645577236,0.022224161254953856,-0.012633850820423786,-0.02743070815039128,-0.03159035975449287,,-0.025159450386023963,,-0.00992488688630444,,-0.030347655167885623,,-0.004110054728096113,
5,,0.008445182729383216,-0.01755617917813357,,-0.07497818411005075,,,-0.026740064735384372,,,0.06566660411738168,,-0.0142907108592909,0.021213304696935387,,-0.0011152183450635622,-0.03105458569615205,0.030115716932305636,-0.0029183902362466263,-0.0049876772820940385,-0.013218544076571637,,-0.0029135591258517834,0.04097729136388728,,,,-0.011356368368157455,-0.01019523783826437,,-0.034070469281378246,0.018930342990233995,,-0.10337258928031012,,,0.04489926021530932,-0.02374117719875901,-0.010881846734082545,,-0.013381760170690704,,,0.02970026311154439,,0.0116693716485885,-0.02899574887539913,0.029626423952853087,-0.03820509332025934,,,0.017467448846043343,0.04373312296814724,0.028315038393777803,-0.020157653928066566,-0.01115849527367141,-0.019439197545021436,,-0.04213054750036038,,-0.007422743922611996,,,,-0.0042887370531086155,
6,,0.10274452428987946,-0.05105899858523921,,-0.03741653867322259,,,-0.023268386689227594,,,,,-0.13803337024745765,0.0609445020844126,,-0.012571804492187422,0.015209825117040165,0.006135948114651235,-0.022087265388485378,0.03798254045425442,0.019870484565845836,,0.03398526516295197,0.028760436955079793,,,,-0.0047612573257136415,-0.023966402051283087,,-0.043869062377347445,-0.01083136333216339,,-0.10313553460293345,,,0.058589421235634376,-0.010686943304230923,-0.00928894882919562,,-0.030505923298203896,,,0.01330363947012958,,0.008246982823171711,-0.030974312364755896,0.018818790812053066,-0.03371284904362892,,,0.011804807105333603,0.01526130144677773,0.03730123497954163,-0.014141277790783446,-0.016596056369148293,-0.030795786477357145,,-0.036804593152038434,,-0.005115733138969958,,,,-0.015313165143926222,
7,,0.04012461462889849,-0.032212428647099944,,0.01459338078606831,,,-0.060164177774020944,,,,,-0.04598935755970501,0.10453311350199135,,-0.018859394892505765,0.03837221003720559,-0.014868734712594867,-0.018462531166122398,0.05788222810567678,0.01771531270000859,,0.051487083683059875,0.027180691376821997,,,,-0.0006651372717378923,-0.021991358332754007,,-0.036378061930182115,-0.00585092074345972,,-0.10585594266112608,,,0.06090667714791165,-0.00571165200085666,0.0031753371788647566,,-0.04456321869741586,,,0.0353851089627224,,0.019524107681907488,-0.020838505439007893,0.03016635717356253,-0.026349796868238906,,,0.0157896875632626,0.02858516427353397,0.022061335907800128,-0.012683446859201641,-0.012527781118932602,-0.00863315946869414,,-0.051444629403184505,,0.00746342035583325,,,,-0.009822230005631427,
8,,-0.05796062323542017,-0.019215884749197,,-0.01540178534511294,,,-0.05854597171569309,,,,,-0.1804090336838109,0.13445048770882995,,0.02515047207847898,0.019196470478835104,-0.02082485226856523,-0.010519172863540094,0.08954482619814508,0.024995641367456467,,0.0678427430024997,0.012277236538471348,,,,-0.008956413995736323,-0.016626296242256977,,-0.019085597117674213,-0.0181753711008944,,-0.1054569874367175,,,0.059746527927544646,0.01493258372768147,-0.019496142557508644,,-0.017588715625143525,,,0.03783466738410746,,-0.009342701953378274,-0.01264971035149598,0.03902841895316855,-0.04711031045251368,,,0.07037947995927318,0.028177199252265916,0.02107792091594307,-0.027836208997430223,-0.01980629419374713,-0.02809053711589038,,,,-0.013732025563496508,,,,-0.02008305005009814,
9,,0.07487251886221857,-0.035325392229216934,,-0.03733334267884314,,,-0.04570983861999922,,,,,,0.13839640027705902,,0.006675294192528325,0.024788923873674817,-0.01364721340695052,-0.014453095136551797,,-0.004875947078535003,,0.07399088828818812,0.007752399275240851,,,,-0.02948197387166851,-0.018334425049105985,,-0.0397805706917862,-0.004899464182252511,,-0.07054996980769035,,,0.08107527505635326,0.017289787163554005,-0.019889513057366415,,-0.01613924145919987,,,0.057073126699234145,,0.012141590473371933,-0.003222927537133824,,,,,,0.004735568197653528,0.01965280906212019,-0.03093055294109548,-0.040290700153674974,-0.0019973496573244542,,,,0.004709105342960207,,,,-0.02730918994136622,
10,,0.06724764345011813,-0.0872113018382934,,-0.10036913933925784,,,-0.04189019078187628,,,,,,0.19738079003945574,,-0.013809557109585313,-0.00585410408736331,-0.028628392590070106,0.013741486046517482,,0.0029030684930803075,,0.030396339540009087,0.002670221818048324,,,,-0.036803385628313645,-0.006526415771950234,,-0.045880502480462715,-0.03459504823218429,,-0.07136561865810576,,,0.06697190393517327,0.019053607529087913,-0.02863233902204798,,-0.010543040895531597,,,,,0.01728268851949033,-0.05589679339452669,,,,,,-0.006749813859391551,0.02606725100347629,-0.0224540917379914,-0.028407391678303417,0.0009736878996238207,,,,0.015285040285548668,,,,,
11,,0.029578039346757734,,,,,,-0.04299235748739161,,,,,,,,-0.02817332133617434,0.04753598733804332,-0.09421701992362896,0.011841585852623293,,-0.014022388585848922,,0.0056916979070607,0.020770464902875485,,,,-0.03722989988998715,-2.6233158324284744e-05,,,-0.02407394110781247,,-0.10558281377857615,,,0.09513881035938887,0.040756304292977275,-0.04511831223031271,,0.01174388253598746,,,,,0.02206090293261065,,,,,,,0.019735835520774403,-0.008709340965816548,0.01144203690029677,-0.009213045058063862,-0.0013144932503361684,,,,0.019568522370493335,,,,,
12,,0.01159672034848036,,,,,,-0.051370224569195155,,,,,,,,0.02078947336756154,0.04549491764221625,,0.026639591811008057,,-0.010764813388587702,,0.01973726703034462,0.01036183762673315,,,,-0.05241022166810527,-0.0018711960429094177,,,-0.012857234400164397,,-0.15965557422182108,,,,0.04836389771728422,,,0.019014981118196994,,,,,0.02930217950764069,,,,,,,0.05176816454314981,-0.010281624950600365,0.037732714804664,-0.03522367258128378,0.004999800450681713,,,,0.012829072113395235,,,,,
13,,0.028576468385348885,,,,,,-0.05204987424515739,,,,,,,,0.061964973469432305,0.04694716299523882,,0.07930638788992361,,-0.020930917498282464,,0.053279994251683505,0.01912424133014845,,,,,-0.013801380055483703,,,-0.008573177232991891,,,,,,,,,0.0034705500078606732,,,,,0.034623074577163626,,,,,,,0.05538004152865028,-0.017290251179412852,0.03250177269448029,-0.010505215136696,-0.008761850974075447,,,,0.018260165771895265,,,,,
14,,-0.008801193645528116,,,,,,-0.06055933453941309,,,,,,,,0.051506544952488964,0.06102979161909372,,,,-0.033632742437140206,,0.05845497059211624,0.005540572532423793,,,,,-0.022123202669776187,,,0.01704161354447098,,,,,,,,,0.007221692830345461,,,,,0.03209962866128935,,,,,,,0.03372878516545863,-0.009581384723314823,0.03157925886926716,-0.04028792572660467,-0.020143665871056537,,,,0.015153897845627151,,,,,
15,,0.026721297653293785,,,,,,-0.0648079835599411,,,,,,,,0.04555795998571588,0.0648610534452908,,,,-0.035996640288813775,,0.08506708977668032,0.008150532395943877,,,,,-0.025403081791458337,,,0.04806044572335033,,,,,,,,,-0.012754599424100066,,,,,0.050335443990920936,,,,,,,0.07711803051976429,-0.010051281804482448,0.0282956414648019,-0.0062290264662356876,0.004971677072486358,,,,0.01841310345008984,,,,,
16,,0.10810416299787295,,,,,,-0.06035550782416266,,,,,,,,0.05665256624831905,0.06347263303348238,,,,-0.020905465785371224,,0.09605716322951663,0.002651836924057571,,,,,-0.04306457033892008,,,,,,,,,,,,-0.022847497935887917,,,,,0.05304017586365206,,,,,,,,0.016989985579333622,0.032234451401656594,-0.007291783452470169,-0.035063358263172306,,,,0.030270749604869307,,,,,
17,,0.11100291922325889,,,,,,-0.04575835738748735,,,,,,,,0.03958286963516344,0.0815146056420627,,,,-0.0058126325477591,,0.08191517814127325,0.0017247613705877463,,,,,,,,,,,,,,,,,-0.03176546778900424,,,,,0.06411833299180425,,,,,,,,0.016390153865413648,0.022045009790936376,0.008670394352056743,-0.04385991074866946,,,,0.010679069269450281,,,,,
18,,0.10097089981538687,,,,,,-0.08728225046267579,,,,,,,,0.004206649014223629,,,,,-0.038020402642030215,,0.06299724689194708,0.02357933101177645,,,,,,,,,,,,,,,,,0.0018632952602770647,,,,,0.07296422375819511,,,,,,,,,0.02672057131925243,0.023398226785783294,-0.015984220999866183,,,,0.015187676494146762,,,,,
19,,0.08877774634795399,,,,,,-0.03937046381599907,,,,,,,,,,,,,-0.04700073883451472,,0.09724990717827442,0.01965302962849269,,,,,,,,,,,,,,,,,-0.02091157432485602,,,,,0.05149819316103277,,,,,,,,,0.04258235370862229,0.02518267577804245,-0.05436503148358951,,,,,,,,,
20,,0.09580565631775073,,,,,,,,,,,,,,,,,,,-0.03359348438304266,,0.08192805500577238,0.02413570230489337,,,,,,,,,,,,,,,,,,,,,,0.03701272562131663,,,,,,,,,,,,,,,,,,,,
21,,0.07662690594884758,,,,,,,,,,,,,,,,,,,-0.015872424637368154,,,0.017812588820239394,,,,,,,,,,,,,,,,,,,,,,0.042630799384086204,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,0.01015020016847723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
