,2017-01-01,2017-02-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2018-03-01,2018-04-01,2018-05-01,2018-07-01,2018-09-01,2018-10-01,2018-11-01,2019-03-01,2019-04-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2020-01-01,2020-03-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-03-01,2021-04-01,2021-09-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-06-01
0,0.059855539391096224,0.03662759139410454,0.01747877713209567,-0.00795328226540759,0.000640081511982693,0.012317708394686377,0.03579695207451028,0.011573553443317883,0.013215864666413668,0.08035335298127766,-0.011542624218807251,0.010099439402376564,-0.05006064366989582,0.02885204699046895,-0.03417811736384757,0.0026422759764712644,-0.007252078028765485,-0.0004565589534184511,-0.012733769264673178,-0.0075025423754855325,-0.012378807990305774,-0.005869778284055882,0.0209908199816653,-0.005332422807391435,0.012984367074116765,-0.012757065471920903,0.0013795521439297076,0.04007789480686208,-0.05019083989954698,0.020267127123871465,0.06431227505010662,0.06361977342661262,0.003325570257176169,-0.07915955694502919,-0.005192332925465948,-0.006946345107888607,0.06814087096788768,-0.04362062325936922,-0.019754808836487614,0.018863016874285377,0.03539917366888323,0.03635136741403132,-0.006646873468620473,-0.004973872369109511,-0.059683820872043325,-0.003889989456982823,-0.019799822207350104,0.03646963272332515,0.004174118837399821,0.006955929076999691,0.030767447028325456,0.025908031845123913,0.02577187046779761
1,0.049019610366179744,0.032371119121754166,0.016321879938140382,0.003963413714080266,-0.02661884381231383,-0.009582964686060791,0.13436745554284268,-0.005666582456953298,0.03586300894143146,,-0.042306277298121975,-0.021485626922169043,-0.02078748461534219,0.043523100929140135,-0.016138360492621073,0.030412002415993733,0.017935553652442815,-0.014206755785273417,-0.0026226189693419055,-0.03272611597198605,0.0526520247474902,-0.0150722526818593,0.04556542898909899,-0.007719704922115156,0.02408781908176172,-0.014496890233225201,0.02967689502793336,,-0.03284026743536561,0.02553850281301262,0.028292669721648345,0.06670524824040225,0.026149016916650503,,-0.015556729918591916,-0.010196340697798068,,,-0.013288614883423033,0.027767820735884907,0.02770032161805891,,0.004769486206576801,0.055884727746970064,,0.011365216988609594,-0.036878244875493404,0.1789058678317641,-0.017130756918081858,-0.029621717322306694,0.0346760183953565,0.011696495000850904,0.04952588353596177
2,0.04745769175475889,0.02564731679115706,0.016265454245900424,-0.035616921425556614,-0.00997216149213509,-0.04130490546168275,,-0.04788259549245823,0.015490869207317348,,,-0.0023471713004981076,-0.027488837565950774,,0.001693734716035733,0.03862525179195453,0.034877560511589856,-0.02854072322980028,0.017665328281282422,-0.07491492408978973,,0.0036637343376823006,0.0632459782747099,-0.02179236746746316,0.01157355121425696,-0.01733596827535111,0.05488263968022267,,-0.05145559420860524,0.019705987208390674,0.002428334943288535,0.06453986040791682,0.008643347078826746,,-0.02374882488142882,0.043872050019077236,,,0.030983286405990684,0.035127432805418524,0.024408759331789875,,-0.02330975594660689,,,0.03848217383463681,-0.0060095398029726965,,-0.002507659468840906,-0.0015502953020992902,0.05404477321799428,0.009915792105268606,0.11367584072285819
3,0.1240102662563003,-0.008249692169904232,0.05683494946423995,-0.04356364249014888,-0.0070597398927607635,-0.026051428201993687,,,0.00835273631156841,,,0.01980922826560505,-0.03395845834365696,,-0.02241022108887547,0.04672238300302434,0.027895561168876037,-0.0337908378962144,-0.0034669213753231176,,,-0.015417869919254534,,0.012800865765383307,0.02707503733650407,0.006421675289058015,,,-0.0234784618233963,-0.015116167038331074,0.05580591875767116,0.026230972012680098,0.05233375526033335,,-0.07293771719615272,0.03473122502972803,,,-0.015512947044489023,0.030795504965904774,0.021076987455959317,,-0.006601157192719365,,,0.046815543513193614,-0.02347082904825548,,-0.032479553639154446,-0.014351112124452524,,0.029746269939767922,
4,,-0.06910507000321164,,,0.030771823902011608,-0.09871531405471146,,,0.029555125886624567,,,0.07160442194222405,-0.04809633449423267,,-0.024182412587836266,0.016485092907104093,-0.013090744026875933,-0.016677173882716945,-0.002318794577501615,,,-0.003949854959675814,,0.026771795604680015,-0.008915573883217842,0.007275789181631076,,,-0.052987285597703604,-0.01730355961398189,0.0223419808761518,0.08449378703157873,,,,0.04748260954084893,,,-0.0447134070142261,0.007044265599654098,0.020711964443519415,,0.03774823220931345,,,0.029008395000592158,-0.10791616375212154,,-0.03325889180310426,0.0054598734343816804,,0.04348745778027019,
5,,-0.08983125938367742,,,0.006393460991371391,-0.06913897262490387,,,0.008967716012440063,,,,-0.02802151259155594,,-0.03743150797431771,0.022644477346538405,-0.01632783867470633,-0.02657267123257734,0.00021841432564007057,,,0.004206582502487621,,0.026021460788633988,0.007449542194527092,-0.03804049097903972,,,-0.051488419227887494,-0.04359777656857533,0.024532191430617356,0.05619056316863702,,,,0.06429472468754938,,,-0.0032695350460325567,-0.006884242455656331,0.03222553863162769,,0.01300972778696119,,,0.03562662306008457,,,-0.03668884661283123,-0.0003439204958849626,,0.03535773476138382,
6,,-0.06850567960353882,,,0.04253015934207749,-0.08204286278292372,,,0.008801706639997131,,,,-0.04039192955729587,,-0.049448340324772966,0.06819187322855802,-0.030983112670946555,0.013369772017201687,-0.00882371669856763,,,0.011864915561361156,,0.014812738124160507,0.03013665102678087,-0.04663965186545038,,,-0.018307897673191853,-0.02390630330997734,0.025552550968860333,0.030190047945817255,,,,,,,-0.004380973523042009,-0.01678016907012303,0.013946542064203316,,0.006849025313893975,,,0.07104854248296011,,,-0.03890341199467828,0.01260519362544952,,0.017920828788734022,
7,,-0.1269779002628142,,,0.025852683002991483,-0.07701542316960897,,,-0.0010564518628838337,,,,-0.06096607864402692,,-0.028526040319168278,,-0.02035388437648522,0.022440761599857195,-0.0014124890460316397,,,0.0062814366422748735,,0.03354039606106429,0.03238082157712707,,,,-0.0896336277308829,-0.009098925398095759,0.18088760332921705,0.0467826469560495,,,,,,,0.010212281997458605,-0.011404593182837264,0.026308122775715148,,-0.0011154413508676075,,,,,,-0.05612964393962194,-0.0377485903231062,,0.013084521256524928,
8,,,,,-0.03021968490648641,-0.13953036592112245,,,0.00812192747081697,,,,,,-0.04372387536552069,,-0.011733346069348283,-0.022660531733827538,0.007112084834191901,,,0.011045062503425407,,0.006462697786693283,0.00131900166183474,,,,,0.01856238339141747,,0.06814942846285055,,,,,,,0.047121933201989874,0.015368478730649171,0.0044211577325148355,,-0.03606356984687498,,,,,,-0.03655507225822818,,,0.030436998777133573,
9,,,,,-0.0570894443411456,,,,0.012344951391972558,,,,,,-0.05059517043594397,,-0.02161668019671037,-0.03829364233708854,0.01652247113027072,,,0.01362956178911745,,0.043059683947878735,-0.008405779704762972,,,,,0.02398942137122928,,0.05464111364962365,,,,,,,0.024923090889251487,0.017227452202028815,0.012892319086115434,,-0.001226188296295172,,,,,,-0.053347676223976404,,,0.04588308038849598,
