,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-06-01
0,-0.007653197042085669,0.007611251423079057,-0.10107217513225931,-0.004659474626173665,-0.006525200477949078,-0.052909731647879266,-0.04316408206579714,0.013261702440801715,-0.0017792786280002026,0.0014656666057948353,-3.4232098642617004e-05,-0.015068840482656665,-0.04130460987839424,0.0035012649205077295
1,-0.007106179811209312,0.025514674861977227,,0.012681343373642573,0.004050369835166101,,-0.1607866729679056,0.022204250773431466,-0.04988176151270052,-0.007243279966401284,0.008784749520079016,-0.0415116969736844,-0.03912983320936103,-0.013919191406359666
2,-0.01165457994150021,0.04867851699770753,,-0.01844491001723325,0.00046337670589408075,,,0.04783602904100204,-0.044303722413238766,-0.03035277656787394,-0.03488375781708708,-0.048637048299270624,-0.023018416805299147,-0.018997352002517953
3,-0.011110421656765013,0.06711411852829974,,-0.07531222110106617,0.028453769288603048,,,0.06695769203429269,-0.043479293092630655,-0.002316526722941026,,-0.05209555364731999,-0.06913008215579453,0.018877007892583286
4,-0.06617050524077106,,,,0.02853989257132844,,,0.07471221653393867,-0.05302287805889927,-0.026884777043209462,,-0.04412559086255596,,-0.008002012567787098
5,,,,,0.04735441277478242,,,,-0.060463745129366586,-0.02222988017365668,,-0.06030082308558393,,-0.04398709725736971
6,,,,,,,,,-0.033934164831693536,-0.014289313621420385,,,,-0.06477837495044003
7,,,,,,,,,-0.023002202719428766,-0.0270735434281153,,,,
8,,,,,,,,,-0.024564705802829323,-0.037848681236391846,,,,
9,,,,,,,,,6.60033367583246e-05,-0.0683369764404842,,,,
10,,,,,,,,,0.021215464422771113,,,,,
11,,,,,,,,,-0.02572480037852065,,,,,
12,,,,,,,,,-0.06416853309881532,,,,,
13,,,,,,,,,-0.07084461288985544,,,,,
14,,,,,,,,,-0.07665287860693182,,,,,
15,,,,,,,,,-0.06673937131149854,,,,,
16,,,,,,,,,-0.011703195676994849,,,,,
17,,,,,,,,,-0.08473311828236074,,,,,
18,,,,,,,,,-0.0608806540985074,,,,,
19,,,,,,,,,-0.09533776761591284,,,,,
