,2016-12-01,2017-02-01,2017-04-01,2017-05-01,2017-06-01,2017-08-01,2017-12-01,2018-01-01,2018-02-01,2018-07-01,2019-01-01,2019-03-01,2019-04-01,2019-05-01,2019-08-01,2019-09-01,2020-02-01,2020-03-01,2020-05-01,2020-08-01,2021-04-01,2021-05-01,2021-06-01,2021-10-01,2022-01-01,2022-05-01,2022-08-01,2022-11-01,2022-12-01,2023-03-01,2023-06-01
0,0.01052020631186168,-0.0016298221935271417,0.001941083560687673,-0.0011825047024274227,-0.0019398996580184402,-0.011061782169266454,-0.00022152164649291706,-0.013547540980775485,-0.014298195444488293,0.0031153088829734,0.0021395052966111106,0.0024824781525283335,-0.001535958005443927,-0.02760343541650423,0.06572675380453852,-0.026561931537547157,-0.010685079989186441,0.008670030355174774,0.009251202870573572,0.0068195951006782,-0.0037900256328877724,0.009979065105240714,0.028874109042688847,-0.0023198262496908484,-0.02067218525377923,-0.0024129735857520984,0.006321012353569522,0.008308702145063851,-0.006958798642051178,-0.0046707881915608596,0.011165674366794942
1,0.0035563353784460183,-0.0028805509065965573,0.0006672091449444473,0.002493513999087149,0.004115797182262737,-0.019821993254569792,0.022785812437422948,-0.03384979880802663,-0.006123760856108884,-0.0019799158931732563,-0.009779957629390434,-0.023238744842111636,0.044074220645340834,-0.02255181275872964,,-0.030411112440541288,-0.010645749081135136,-0.007831281050371341,0.01182932698280803,-0.007049019836512294,0.00584341556359802,-0.018526329493285587,,0.001259868242309281,,0.02585812684843858,0.016973941093854084,-0.007201086253156852,-0.0023972424125773273,-0.028864113976617922,0.007506658213757511
2,0.005394037836455645,-0.00823760130234552,0.0006583320073572096,-0.0026677030048336547,0.003946128099798107,-0.03580044566678109,,,-0.009367399798271947,-0.004305524225985069,0.034544324222038014,0.022158122759294407,,0.055176714247016534,,-0.011702363844037666,-0.019669560266867947,-0.05786480229069957,-0.0005097617118372533,-0.018347135102487755,-0.014918008197842614,-0.01577266209645467,,-0.03570304461184781,,,0.022076110335428112,-0.0164398465338369,0.00471777278398644,,0.0016537431473673259
3,-0.009468352825298565,-0.003340459433587739,-0.00432524769609266,-0.0014039277793376215,-0.008680321336207664,-0.037097779154648736,,,-0.012692235188228818,-0.014187285174505293,0.01231136091408569,-0.0011779800647873095,,-0.04367362875736314,,0.006042216867082395,-0.01901634481344594,,0.013462529399176582,-0.033254032096802,-0.011607748726130573,-0.009149353910709035,,,,,,-0.0014533472367532774,0.02584998141361483,,-0.004735370655811089
4,0.009020404656517655,-0.004400142417547492,-0.005411141934132502,0.004956459244614297,0.0007229377996473829,-0.024804044304754802,,,-0.03323779883314115,-0.025970619074081158,0.08155570534246026,0.006993073560106922,,-0.017187072090117717,,-0.004508601044013627,-0.02789182387137501,,-0.0023575842688208226,,-0.025304892721743855,-0.010079101088845022,,,,,,0.021638422004243596,,,-0.019004066296277822
5,-0.008125490152015136,0.001938441965038784,0.01522608737877551,0.010401466578722651,-0.011928511110927298,-0.03346230395925165,,,,-0.023909359141885966,,0.03837213126211969,,-0.02702683765006242,,-0.007914326721411236,-0.0343130559948146,,0.01600502339463805,,,-0.02455561254873162,,,,,,,,,
6,0.0012314657886833835,-0.0012789091934131136,,0.030019990265691465,-0.01039191023350372,-0.039720957593347705,,,,-0.029279662616019442,,,,-0.04022219950835959,,-0.0038045155838242195,-0.07651785575198833,,0.00926306119835596,,,-0.022930023581789083,,,,,,,,,
7,-0.005757704588421841,-0.00449967466167589,,,-0.010557401622509621,,,,,-0.02816464379604522,,,,-0.02887506132577,,-0.013007303465621955,,,0.03006678498055937,,,-0.002152464719994196,,,,,,,,,
8,0.005530464493798126,-0.002534372811048069,,,0.0005203006070892968,,,,,-0.03068369982590924,,,,-0.048322013970495625,,-0.025516044619932732,,,,,,-0.01744344544232046,,,,,,,,,
9,-0.003341625209645427,0.004101106941908572,,,-0.008498687159136598,,,,,-0.02555588537208453,,,,-0.019397280470231593,,-0.013102258855497428,,,,,,0.013080960265691388,,,,,,,,,
10,-0.007162045359111691,-0.003487794423851387,,,-0.019062076263689498,,,,,-0.025607916038284273,,,,-0.044496469653724,,-0.012928523889676136,,,,,,-0.00460943188078522,,,,,,,,,
11,-0.019646763110571674,-0.0018290097652249315,,,-0.009575266102063829,,,,,-0.05134463182159532,,,,-0.0720955249065991,,-0.014698468415395904,,,,,,-0.014321472062416518,,,,,,,,,
12,,-0.00763208986066144,,,-0.010131238368325413,,,,,,,,,,,-0.0024707410211814995,,,,,,-0.002280507907770346,,,,,,,,,
13,,-0.0036148975023233554,,,-0.004605590795434766,,,,,,,,,,,-0.009334017396751992,,,,,,0.010890887684617656,,,,,,,,,
14,,-0.0014787413917247694,,,-0.015488175291538786,,,,,,,,,,,-0.005690985127544845,,,,,,-0.007613952017986758,,,,,,,,,
15,,-0.0017967744876119518,,,0.005850658132133368,,,,,,,,,,,-0.009464282177941818,,,,,,0.008931189509550741,,,,,,,,,
16,,-0.0006016943849826983,,,0.01181301054498718,,,,,,,,,,,0.0033075083573139707,,,,,,0.0052793825610852885,,,,,,,,,
17,,0.004637580122298424,,,0.009117301287285384,,,,,,,,,,,-0.00274335616283361,,,,,,0.015336756348177438,,,,,,,,,
18,,-0.007770421241503289,,,-0.018783317741388528,,,,,,,,,,,-0.003766001950621156,,,,,,0.01593399426890496,,,,,,,,,
19,,-0.0020284894666537934,,,-0.011978310721613372,,,,,,,,,,,,,,,,,0.02715247566976764,,,,,,,,,
20,,0.004997726263274327,,,-0.021318338887688082,,,,,,,,,,,,,,,,,0.022060489369311487,,,,,,,,,
21,,0.0026282522354541538,,,-0.02091478778872613,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,-0.002505193458779642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
