,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
0,0.001695356032900941,0.10641012227729796,0.025758550470230013,0.04947669294481649,-0.005671011589935215,-0.009404938186771794,-0.016685584944955867,-0.10117647882998293,-0.015203596388296603,0.03329328288795086,0.04441610537789353,-0.04903765966883378,0.008959411826112706,-0.09777136715906387,-0.012604221883994904
1,0.022562839312823435,,-0.021119552640803008,0.062102474524373896,-0.006530677128463225,-0.03416804451280786,-0.004204768987262408,,-0.05659246920720529,0.07731271990791955,0.021193870022979677,-0.04470885017559678,0.010534942322381724,,-0.0354368093791636
2,0.003176166161006355,,-0.08564360060822374,,-0.022282474773705374,-0.03148126288863429,-0.033023017535343424,,-0.06143559528248588,0.09305130638952486,0.013992128927858616,-0.025769612147042986,0.005308754947008332,,-0.04385335693167758
3,-0.006448251782833703,,-0.051721744954798865,,0.0014429473400130455,-0.052185173339083235,-0.019836958008612182,,-0.0959533158561583,,0.06598491793622285,-0.03344687891965159,-0.06063351327061284,,-0.0026559544008867286
4,-0.020454720885602073,,-0.029118069569779692,,0.0029740319263398263,-0.029182285012712583,-0.016738828315296495,,-0.06853616601935109,,0.0794899007947345,-0.030989071624250686,-0.01713461496914981,,0.016069940461075904
5,-0.013367889021210777,,-0.019848660265421092,,-0.0002981509448969355,-0.0619017460867739,-0.07964561304337137,,-0.1045281276447314,,0.08008200974139434,-0.021958754458641705,-0.0641369139183876,,-0.03885851369385518
6,-0.029612786610583308,,0.01906231201211206,,0.007179047615592626,0.002063988871627398,,,,,0.11733215792082152,-0.03770823244005572,,,-0.0639275483052647
7,0.013980573767668814,,-0.01704085664714583,,-0.013909692050857014,-0.011292810780703988,,,,,0.10183092185709786,-0.05522384142560832,,,
8,0.121245442591146,,0.008545864863235497,,-0.03947907003331341,-0.03938846394715778,,,,,0.06937048103296872,-0.036776010110291635,,,
9,,,0.009705615409395296,,-0.06739117462479438,-0.044313010189335866,,,,,0.07452931997449364,-0.01708043551866356,,,
10,,,0.04847771207232032,,,-0.030007825334185334,,,,,0.06406413065252492,-0.05274880102093715,,,
11,,,0.005839529251175257,,,0.018277009278863776,,,,,0.07149974057963382,-0.056828648701943374,,,
12,,,0.019630528614523968,,,0.05193072191558601,,,,,0.1308093588276127,-0.0468792397610136,,,
13,,,0.011765289263296452,,,0.02675272976554366,,,,,,-0.06712064960781983,,,
14,,,0.02206798325120074,,,-0.012592562836499344,,,,,,,,,
15,,,0.035287648631289414,,,-0.006384062070585728,,,,,,,,,
16,,,-0.012907846756324837,,,-0.024898866987388413,,,,,,,,,
17,,,0.022518782430537954,,,0.00856445260678207,,,,,,,,,
18,,,0.06907478936708644,,,0.0005575734643676888,,,,,,,,,
19,,,0.08245127523675455,,,-0.005565060562907842,,,,,,,,,
20,,,0.08261298419856455,,,-0.009609528043241777,,,,,,,,,
21,,,0.04228480168925586,,,-0.0021129069424405955,,,,,,,,,
22,,,0.015500847285589536,,,0.015818861085814984,,,,,,,,,
23,,,0.007510815727047149,,,-0.023250902294751796,,,,,,,,,
24,,,0.012466813205153304,,,-0.012559816708582083,,,,,,,,,
25,,,0.0132458934550157,,,-0.015520256578543723,,,,,,,,,
26,,,0.010556528578273383,,,-0.083213414603168,,,,,,,,,
27,,,0.03605287925513467,,,-0.031133481077078695,,,,,,,,,
28,,,-0.017414988182883118,,,-0.034086910932247694,,,,,,,,,
29,,,-0.029455197895904117,,,-0.017087994964927855,,,,,,,,,
30,,,-0.02811505380892232,,,-0.03732733482718231,,,,,,,,,
31,,,-0.013388698187659642,,,-0.02757314857786719,,,,,,,,,
32,,,-0.0064334218903692175,,,-0.042336967744905696,,,,,,,,,
33,,,-0.02408831044116866,,,-0.030541494424110915,,,,,,,,,
34,,,-0.03537677501906389,,,0.019118164035826002,,,,,,,,,
35,,,-0.033874298787687884,,,0.007741579899249285,,,,,,,,,
36,,,-0.024628545577203287,,,-0.03107816303456179,,,,,,,,,
37,,,-0.015944480799084726,,,-0.11506010104225872,,,,,,,,,
38,,,-0.02779907098870016,,,,,,,,,,,,
