,2019-12-01,2020-03-01,2020-04-01,2020-05-01,2020-07-01,2020-08-01,2020-09-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-04-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-04-01,2023-05-01,2023-06-01
0,-0.017372151437251127,-0.03710423320274936,-0.06164743560332997,0.06892942521774614,-0.0514336816056179,-0.11638691393552159,0.006531889861357776,0.020478846797328032,0.0228825527775951,0.02136899751477761,0.0012085911953214623,0.07620717876932015,0.02266498882844381,0.0381709484489281,0.009985656055733982,-0.012672331474246956,-0.019480826766640424,0.012818708288719005,0.017288627956753233,0.00232918238618951,0.01741790521333131,0.024346691737824222,-0.009000643475945758,0.02473600932351014,0.019988986822163435,-0.0011767984174440027,-0.008891840818568031,-0.0013014530210704311,-0.02300444880611474,-0.003375711172720841,-0.01714845240749774,-0.012156038770393951,0.0073140417447687955,0.0055955793064019765
1,-0.004691551278742656,-0.05231584607389683,,,,,-0.028241123381315347,0.0443927756360849,0.03920182278210871,0.0042175057458316845,0.0004867219818347479,,,,-0.025980762376891176,-0.026257181309192745,-0.02121689404890903,0.01342618992198985,0.012047278315558074,0.005459006803308686,0.022790700061296132,,-0.007074687931185597,,0.0038287543705208815,0.03441755636667776,0.010095500135676005,-0.018311334527960188,-0.005721943459000345,0.019833938910015947,-0.025602019631947193,0.02935299229114341,0.01257854890753074,0.002609935949732911
2,-0.01491526125078857,-0.054314362211912215,,,,,-0.04296799449034161,,0.029949399318307535,-0.007156462518838169,0.005827257878857406,,,,,-0.0540269819859065,9.170661679869241e-05,0.01683376863141972,-0.016905800093273804,-0.00023509195829918283,0.012134297997363652,,-0.0006341007143906285,,0.02503350456223652,,0.013912413752664554,-0.01651459276588252,0.010322633855133434,0.013357621228894612,,,0.0242816214734638,0.016594595967038828
3,-0.028402360075865385,,,,,,-0.031458359322233065,,0.03756949382390107,-0.02656775044619175,0.029310088079063767,,,,,,0.004221616748132151,0.029961146378638226,-0.00034907394941030567,-0.011305540869625208,0.02161401386810624,,0.015146960969761869,,0.03665854618130715,,0.013463022996250074,-0.0069594288547485395,0.014043645485595002,0.020174983297819082,,,0.021345778542288807,-0.011282849199631517
4,,,,,,,-0.025893862268565826,,0.033525792850247704,-0.06083441904007858,0.01861264771290494,,,,,,-0.005621139662631336,,-0.02045164065755678,-0.022412717446413044,0.031620546200673894,,0.016940158941201267,,,,0.017506948635923225,-0.0326735405767038,0.007912417900816537,0.0021242786988435736,,,0.03373900882640002,-0.032249713513321066
5,,,,,,,-0.05587335768426094,,0.04317671786353938,,0.03148581335527534,,,,,,0.006075036773940834,,,,0.03173823547435417,,,,,,0.049105938191064846,-0.030462641371562738,0.009896166999101563,0.0064576214630565065,,,,
6,,,,,,,0.0003311975700110992,,,,0.046866267553747454,,,,,,-0.002510552692853274,,,,0.015469834563151652,,,,,,,-0.04672067331632945,0.029975597260053277,0.00718722957892548,,,,
7,,,,,,,0.0007579780512818601,,,,,,,,,,0.006083802558796814,,,,0.021496366972223235,,,,,,,,,0.010191142789956364,,,,
8,,,,,,,0.005982517753491123,,,,,,,,,,0.010679805063083636,,,,0.022718809193093548,,,,,,,,,0.005037395359642316,,,,
9,,,,,,,0.06412408301864048,,,,,,,,,,-0.007882189516678517,,,,0.03026231372088173,,,,,,,,,0.0038302938919403395,,,,
10,,,,,,,0.10325999941587227,,,,,,,,,,0.015791991502416503,,,,0.009747886367276304,,,,,,,,,-0.006187133892294527,,,,
11,,,,,,,,,,,,,,,,,-0.0007859912585355122,,,,0.019183424756371137,,,,,,,,,0.012820257227485143,,,,
12,,,,,,,,,,,,,,,,,0.0030032292708448427,,,,0.014707469989079902,,,,,,,,,0.0024453820178047536,,,,
13,,,,,,,,,,,,,,,,,0.02461524255463199,,,,0.010649045791304212,,,,,,,,,0.008220164347995551,,,,
14,,,,,,,,,,,,,,,,,,,,,0.005289663571317327,,,,,,,,,-0.004884025151276283,,,,
15,,,,,,,,,,,,,,,,,,,,,0.003114921056139197,,,,,,,,,0.010551672396289291,,,,
16,,,,,,,,,,,,,,,,,,,,,0.0021436182607547094,,,,,,,,,-0.008853436297864947,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0074192195343596445,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005410589077074146,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005971099220568599,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015094423670132917,,,,
