,2019-01-01,2019-04-01,2019-05-01,2019-07-01,2019-11-01,2019-12-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-11-01,2020-12-01,2021-01-01,2021-03-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-10-01,2021-11-01,2022-02-01,2022-03-01,2022-04-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01
0,0.005463601841108057,-0.02200242922084661,-0.06645546082748144,-0.01461374001135729,0.0008772464336292973,0.023219485390797434,-0.08069165078220486,0.035337110219191725,-0.03863244261927201,-0.02955660110059899,-0.0541983525276345,-0.03713973358683087,0.03916060285811018,0.08286456172024204,0.0036590731300445434,0.01939284308578393,-0.03934521248047945,0.02861769137682768,0.007057482353890698,-0.049929152869618854,-0.0384009305205085,-0.020429426574137155,-0.016278088290919923,0.008188753650142266,-0.05787786108702908,0.04343843422970195,0.04913168752556485,0.018660130292956267,-0.006194374220874099,0.0006979362092214281,0.017952438960163186,-0.0007193547333570471,-0.010036552646901953,-0.01624992861435559,-0.002273577611997313,-0.04709189724758467,-0.049574542860490345,0.029557566454181117,0.007357912822833379,0.06246601755412318
1,0.023718407725249246,-0.00414229387516607,,0.005986329654919409,-0.004285192683293637,0.05564931582879096,-0.05870454449609097,0.04417694520297788,,-0.011294711087708853,-0.01486576380276916,-0.04460687962493182,,,0.02594497586373401,0.02867665429994337,-0.009304353231458007,0.006493173240865735,0.013609504621417967,-0.05855876139233329,-0.008294596223915901,-0.033594420270487424,-0.04145984709468431,0.007011265282796275,-0.04184393958504795,0.06115531355949311,,0.02184770414307441,-0.021316479038126612,0.002127945456670499,0.020760711865122183,0.02284804596904022,-0.02011372903253661,-0.01429200165042288,0.01763681747768553,-0.07756046200097932,,0.014805275876945634,0.007874872302245928,0.07850050003348841
2,0.026986218139263718,-0.009357007948804119,,-0.0031988232129879224,-0.024551781706148246,0.050927380160351365,-0.09723181293510419,-0.003932848044081005,,-0.03949662133296039,-0.042908545202637205,,,,-0.008432340337646282,0.0719657568994545,-0.008871047769011098,0.0224006524253908,0.0540056649197056,,-0.025036283240775642,-0.05341644920340238,,0.010018997666624951,-0.11071361070929908,,,0.016887841966545636,0.0032093664559276203,-0.022544697190682195,0.009257335910696773,0.05792871007819045,-0.03920185920482111,-0.005457075661827293,0.01204305484544932,,,0.019066787394196705,-0.007527998979815376,
3,0.02915246805398297,-0.0037207301765083134,,-0.04343465708934813,-0.006944244025930191,0.02884535701414892,,0.004856251789542521,,0.0008780465800897197,0.011983679907972222,,,,-0.02472242945609726,,-0.017658389744651115,0.04605285469816889,,,-0.028797836489628276,,,0.005001424349903694,,,,0.013881756469735829,0.00435759401620861,-0.02412058953343199,0.0027493624284583573,,,-0.005787021636830758,-0.008588611269508606,,,-0.07299573739225435,0.0016180677179542524,
4,0.04698097129907852,-0.020073143949493444,,,-0.024551781706148246,-0.0046544803941408475,,0.015079049195419802,,0.004965857319478406,0.001547272483620965,,,,-0.01635161972006749,,-0.0378674296843588,0.046784335842806835,,,-0.032558937525633075,,,0.01059722841321764,,,,0.016900048359749398,0.048576546500075146,-0.005495729215097445,0.005809505898705658,,,-0.032484818981828756,-0.005156467289225253,,,,0.0015971113269346304,
5,,-0.047684704275835044,,,-0.011918783200546734,0.017641226502715046,,0.03753034233299868,,0.04125435351145912,-0.00353208417790829,,,,-0.036141006167676126,,-0.004978345528272976,-0.002805113324213737,,,-0.007231501729768247,,,0.009713787353053949,,,,0.020188930957936668,,0.013299470502084132,-0.009527236158954122,,,-0.042217960398414967,-0.023562751348119804,,,,-0.011640349159685703,
6,,,,,0.02074239927922572,0.03385458357624915,,0.08524184500302612,,0.044612150331794886,-0.019782158706375452,,,,0.009743853240649303,,-0.03362519782308632,0.03132711368160912,,,-0.0016127626029124043,,,0.006732370355641892,,,,0.007175910339201119,,0.005064573298318331,-0.037505170341617045,,,,,,,,-0.013487645450270813,
7,,,,,-0.003180374964412369,0.017413325690251558,,0.08489542930858152,,0.06715583608242737,-0.029440231338801026,,,,0.06947349189656582,,-0.00044336964195995643,0.008119495478072114,,,-0.00390887028665729,,,0.027674707936763188,,,,0.006017363961205946,,0.016807699971355117,,,,,,,,,-0.0011297442144417857,
8,,,,,0.005277198270525307,0.06668947179193618,,0.07360917321524241,,0.08776994685725237,-0.004230508195522842,,,,0.05784579706424475,,0.037825820037603985,0.034431000998525585,,,-0.011285299849756208,,,-0.0074736060084277245,,,,-0.007164251213650663,,0.03649612282163783,,,,,,,,,0.0021614537298979553,
9,,,,,0.059088599542503895,,,0.07360757676667173,,,-0.00993079060504598,,,,0.034654159982834054,,0.021116484155303483,0.051442120924889645,,,0.01188394701553111,,,-0.014094664212927155,,,,-0.014233042364782678,,,,,,,,,,,-0.002693967678498499,
