,2014-12-01,2015-02-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-03-01,2016-05-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-07-01,2017-08-01,2017-09-01,2017-11-01,2018-01-01,2018-02-01,2018-03-01,2018-05-01,2018-07-01,2018-09-01,2018-10-01,2018-11-01,2019-01-01,2019-04-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-05-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-03-01,2021-04-01,2021-05-01,2021-07-01,2021-08-01,2021-10-01,2021-12-01,2022-01-01,2022-02-01,2022-04-01,2022-05-01,2022-07-01,2022-08-01,2022-09-01,2022-11-01,2023-01-01,2023-04-01,2023-05-01,2023-06-01
0,-0.0022180644369109714,0.017950275864704324,-0.07653917558438028,0.004952330394781823,-0.011873392897742363,-0.007161443318200789,0.003830207505754135,0.04251756168588816,-0.06771813999235343,-0.06003765085936519,-0.0006647237743981904,0.034933075269437175,0.03690370751330585,0.008385804791062768,0.020031208998629424,0.00015303889813189642,0.027621320345010414,-0.011093436610319696,-0.005915276512689305,0.008404993113170889,-0.007325341081143133,-0.011105669682185404,0.020279671916739517,-0.013940109224332753,0.05939403372020413,0.018470800028360657,-0.011736664448513956,0.008832895611989633,-0.016623211505116142,0.025539786939776432,0.04257545503322557,0.026649369082525604,-0.0016714898508380927,-0.01258467837447208,-0.010981858783797538,-0.014438686736908402,0.05185860713077428,-0.010450420881259248,-0.02366445417752394,0.003815987294539802,-0.05212650797970264,0.011296229583689588,-0.04605480518004024,-0.008778439652966652,-0.030616335250178595,0.0046059499212309785,-0.04814516559919224,-0.1015116529265856,0.044691255923856144,0.00014501112199494237,-0.01973897472202779,-0.027735584730377072,-0.004196021598977584,0.0032217816007813482,-0.004080328673865985,-0.009331073112453847,-0.004688453385781943,0.02566968967192329,0.007877368571123089,-0.0008312541109997129,-0.04089628938372969,0.041118705157978885,0.028453777580935924,0.014447052480245581,-0.00723144209015994,0.06704491389754885,0.04204692188357795,-0.016523328661051745,-0.005710201105106227,-0.04752844682769927,-0.0019384131638071622,0.012354996029735332,0.002968911968604271,-0.02122534407733534,0.025005580740073974
1,0.004688605690875036,-0.04372532772613491,-0.05195267548491511,-0.0026427843084440017,-0.001572062528075513,-0.046852301413392805,-0.06312066962144058,0.03714545990887963,,-0.037853459938008926,0.0634570796212306,0.03794497631382948,0.0031007670585594393,0.024819329944074875,0.018691779199944136,-0.01177566292108212,0.0006036700887781521,-0.008936911584136453,-0.0029082519958552044,0.00777449737788527,0.0005016369672770082,-0.004452472078108949,0.020299388073750535,0.026431091562579168,0.08457894020791512,0.00032728016546457184,-0.009319845290027828,0.006286913567785213,-0.0059928274991052355,0.02149832520095818,0.04716980535596038,0.039465486034266944,-0.0030785974952816098,-0.04553804223693514,-0.027067704172053286,0.001311597416625787,,0.051920759760308854,,0.04263087120920028,,0.0018373078821338762,,0.0015919242855089166,-0.05465340750475123,0.02112392242965422,,,0.048894312209941226,0.008496326399496157,-0.026207975993316035,-0.025697829072278355,-0.02509058206407544,0.002946189041547198,-0.02123462532495024,-0.011940453768125803,-0.012816572288820272,,0.015378908348613551,0.02306910651635874,-0.027708360902783058,0.06237225716548056,0.060228433821404304,-0.004937069913043324,-0.038100695983473015,0.029242244198722123,0.02924688072933712,-0.02768382715428072,0.03209634838239461,-0.027291332744955515,-0.025597429308798603,0.028680925400994095,-0.007195632886223713,-0.012457155229465888,0.04252506885837293
2,0.04518341315894947,-0.01020642156795537,-0.0577463577218873,0.0014726740868944432,-0.028524711848604944,-0.034596482900954406,,0.04905874680942279,,-0.046427580245698596,,0.0006448476397375447,-0.01718561598203583,0.012001100479254845,0.019237822233594493,-0.005687266478615394,-0.005859314665081605,-0.018194708172903917,0.003469023135919569,0.003634843998234105,-0.014353911795223162,-0.02221081600740482,0.05561043780650721,0.019519566665188837,,-0.017616712386568922,-0.043807476255606215,0.0013173869047498066,-0.022516280430207036,0.006822851047525891,,0.05387117289147894,0.01595517497936516,,-0.03420370261820871,0.0024994933608799563,,0.07725272293060748,,,,-0.011801057334621223,,0.00236166154027706,,0.0070309675999866705,,,0.01725554608863611,-0.002092042286042206,,-0.04978037643629607,,-0.00267469627460315,-0.011826941652545608,0.017730698418341184,-0.01601458574039416,,0.03348994823572515,,-0.06088143006636737,,,-0.022698919215625946,,-0.0022909117959950542,0.029162850139350383,-0.009917699737990587,0.028477097132245888,0.017847344198071574,-0.03526115563297472,0.008802138302641094,-0.009564675723522154,0.009278148702699385,
3,0.06372950113213927,-0.02325493204102136,-0.08793103793904877,-0.024897192266531754,-0.06102604757946928,0.02320433952188039,,0.04854146561703687,,-0.05668925507698641,,-0.015086032458283383,0.004328575010618119,0.021932407156075362,0.020628246823457097,0.011164716652936502,-0.006719557579633495,-0.031995180510020704,-0.014677416203355609,-0.008015927633172382,-0.00696366195233189,-0.04112054310899205,,0.004478990542697181,,-0.033233839379669394,,-0.0007488770165020586,-0.00505817772552053,-0.015485314584438248,,,-0.0036896107411135137,,,-0.002647946222802844,,,,,,-0.006301384235017027,,-0.007545884433711514,,0.014149775150267718,,,0.033835615178923195,0.015769147205548784,,,,-0.0002465318423812146,-0.020000843947190816,0.00036960271516117693,-0.022369326950115287,,,,,,,,,0.05117590692781526,0.05142553718007714,-0.039762963374832844,0.008658647822716414,-0.00478676568196354,-0.09666029984535562,0.002797557076847479,-0.027050574236874292,-0.00983661902195787,
4,,0.014070810773337161,-0.07571603820288053,-0.04722883713987369,-0.13373349941774815,-0.04839852667009792,,0.038517391025838066,,-0.0448457310403636,,-0.01294589122794304,0.019124045899242104,0.03572127258350255,0.01889883901262479,0.054403967490741945,0.004866202013825038,,-0.0006302979247059248,0.0004898071193302211,-0.003166261215393984,,,0.01517595405480976,,,,0.013850287683991658,-0.0781880310274845,-0.029836704386644097,,,0.004506658653261386,,,0.011728342774945055,,,,,,-0.012803111794178923,,-0.0012237983871097313,,-0.009749727668767472,,,0.03781601382853328,-0.0037433196409437652,,,,-0.0006805217071654823,-0.026420892175682775,0.009132985955178752,-0.04155249688308871,,,,,,,,,0.08268791662261599,,,-0.027540955313362758,-0.0088425701497796,,0.00951590436417682,-0.02055169183594563,-0.02328975611661699,
5,,0.017891048070453053,-0.03896204788768998,,,-0.04939860624305936,,0.017014968922172802,,-0.06251652465606994,,-0.020622839242457947,0.03098547217861536,,0.03304328779038945,,0.014267439178327734,,0.003499639360675877,-0.003540924029976855,0.02642284814138418,,,0.04587298571525156,,,,0.026739585933777343,,-0.04597980224592724,,,0.007665030705424014,,,0.04704320442316212,,,,,,-0.007392573077110276,,0.0043119620170721795,,-0.009034469247810373,,,0.04579108773143492,0.023158686803053552,,,,0.015964155669890623,,-0.019232086208093024,,,,,,,,,,0.06206896618408342,,,-0.05773844654552773,0.002680824066621207,,0.023516885081237948,-0.02287298871495458,-0.020178601082428527,
6,,-0.00539777684470133,-0.06391887328900436,,,-0.035441344702654254,,0.023336876782111382,,-0.087813220486467,,0.006745570423845659,0.02381935839739402,,,,0.03474520150879812,,0.015626931331045313,-0.0010171076247948996,,,,,,,,0.027191224951064852,,,,,0.016706420009286793,,,0.026909914785055555,,,,,,-0.011607202052559051,,0.004737655526570572,,-0.005280582394629807,,,0.12170639840485187,0.011515214089077519,,,,,,0.010844175355717134,,,,,,,,,,0.05974824361779829,,,,0.01818814137944405,,0.0490770717722373,0.0029516147722816743,-0.024958244052115885,
7,,-0.03802640445290084,-0.0961075368373181,,,-0.03351310739975455,,0.018430379776186445,,,,0.00973083509468825,0.023473701429684857,,,,0.029993355534762678,,0.014681787847913963,0.007433527868476286,,,,,,,,0.033516389173569916,,,,,0.022813095406402528,,,0.006493167088898133,,,,,,-0.01196993159632287,,-0.00967408095751554,,-0.008558799020120134,,,,0.002158088600703323,,,,,,0.01507141875069018,,,,,,,,,,0.09101254984873952,,,,0.0028411387770728436,,,-0.006434712121058617,-0.009369395463066699,
8,,-0.0361251719928668,-0.07719222345900012,,,-0.028403849014091875,,0.01479831775065965,,,,0.0054106186792561295,0.020105422789619798,,,,0.03908427144878068,,0.021790957214287587,-0.006752206215431267,,,,,,,,0.029081867593397703,,,,,0.029645063915271885,,,0.02628717764588462,,,,,,0.005029760320879095,,-0.014886625554977773,,-0.014134728320163159,,,,0.01001284249507739,,,,,,0.016832842943731885,,,,,,,,,,,,,,0.006402511053560628,,,0.027314844953198802,-0.029204310276522927,
9,,-0.0698592285869073,-0.08644136708968087,,,-0.04165140460456751,,0.007894834726717814,,,,0.01196001272656172,0.027678474299423383,,,,0.059778255331693675,,,-0.002686665862923876,,,,,,,,0.018914458324281958,,,,,,,,0.027653426165441974,,,,,,0.0013484948323936319,,-0.025292289735852957,,-0.007079022947667157,,,,-0.00573518928886152,,,,,,0.03401147720643727,,,,,,,,,,,,,,-0.026931610778258425,,,0.02064318218557548,-0.03136778413246377,
