,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-09-01,2021-10-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
0,0.007545843794503737,0.043612304086511955,0.06036389024261268,-0.03819116645086229,0.018200415293720074,0.021973863224832524,-0.023601492522990597,-0.014602262003463373,0.05327931996414842,-0.011000391471014836,-0.017941329533144312,-0.011305597993984229,0.043638505751039336,-0.024722215217957366,0.05143254009320053,0.03914689993180742,0.03787127448638783,-0.04085306596030769,-0.07187376248873267,0.023296196957382165,0.021964261392807938,0.018850933314420892,-0.048284327858812315,0.016906257735871844,-0.0298655787081179,0.0033150794155343277,0.0016842663570688643,0.0250168682237355,0.027616831140477416,0.019953786423009934,0.009609367711187922,-0.014279909851916628,-0.027260339908533826,-0.035451289912144635,-0.045046634518785655,-0.019338245382668262,0.03846328217357309,-0.09935316213093692,-0.018416481835869636,-0.047286068716517526,-0.004898929635568816,0.015765718283791585,0.021842945830869986,0.06874319143292418,-0.0056699653081295764,0.010618874452735128,0.014494238485217359,-0.008506970103367095,-0.008735044228063149,0.0023674948361294135,-0.017246880059408554,-0.018935746127302977,0.04318980199956268,-0.033731141073204185,-0.04729009187614963,0.031564542392679584,0.011511890986165785,-0.02896048981969379,-0.00936506937642001,-0.0056900163430411155,-0.013372999548796116,0.02161015380452369,-0.03720801067071733,-0.009857700111825629,-0.016955433512874762,0.023147368375418864,-0.020595977475053928,-0.018592298464380264
1,0.021767825333576463,0.05830484413677439,,-0.05231425972087056,-0.007443305641432696,0.04063562210282923,-0.010484415627671329,0.0018090500332688109,,-0.010504254888225262,-0.022862387000240236,0.034510033316566435,,-0.0073337381098474985,,0.032244625088751366,-0.004593064959926618,,,0.015057091243861898,-0.01300853184190176,0.032537973657725594,,0.020223041976048073,0.0018867578024037712,-0.0008475937029421843,0.007408842151022554,,,0.010490891404135283,0.04460805801445211,-0.01008609193936394,,,,0.003202098358523031,,,-0.03660808567304663,-0.055802174007698824,-0.0019211530846257041,-0.02573856540533015,0.01487581158588469,0.06793516744657957,-0.02469144693649561,-0.018746801541732694,0.02917054138411146,0.0005309567924771663,0.03659232608098506,-0.003970472153127513,-0.0392604902573197,-0.020445627988958215,0.03348105628057407,-0.017802250433422095,-0.047371932514365334,0.032553797961803355,0.02015556569143717,-0.025040745947791265,-0.005961856918078823,0.00849843741147005,-0.03922252804437143,-0.007220766244939725,-0.05086628562437312,0.007183932726601228,-0.03479219504353814,0.010923495992322785,-0.021776174729810638,-0.013578590222955711
2,0.01889977267669596,0.054485655454509896,,,0.0036928615271474285,0.042600566595955236,0.00533416118510921,-0.00046535346595488747,,0.0015189542958173874,-0.012071086562405409,0.02630553275026859,,0.010661169872601128,,0.0315304499074478,0.017471487940788233,,,-0.009384344105665576,0.0027099754405224274,0.020498941870198628,,0.02125115586052706,-0.017858841019083194,0.008046732793831168,0.016953483341367814,,,-0.001180851958296536,,-0.01482272631097814,,,,0.001696310437209192,,,-0.015718932595434776,-0.05673590332184997,0.01812590015037685,-0.042000467767705274,-2.332068275379129e-06,0.08204763365301737,-0.028371118455300604,-0.006806069610487242,0.012329452873764524,-0.009202677677873528,,-0.012634115313554961,-0.05272045618772658,-0.017123457075728155,0.02674091800425149,-0.04728702603180457,0.011558124890656885,0.018161380497780044,-0.0014492307771192259,0.0071115234524059545,-0.0040027080943785265,-0.021584367833412443,0.0014370171028499357,-0.01033816113410957,0.008600351589853616,-0.0165070816919215,,0.00845940022926328,-0.014514510024646654,-0.01055699516600761
3,0.025775926021332163,0.04621988156900869,,,0.012099875404639082,0.011403365528685594,-0.0013872718437339948,-0.0011362938109678034,,-0.040596340084800175,-0.0022089860497547242,0.02945934965323449,,0.05319864963415677,,0.01791895149142375,-0.008422446844565279,,,-0.008862560444618417,0.028764797365639527,0.012748413520787594,,0.010906499052175445,-0.012044045296425665,-0.00917130450694792,0.023344639820049196,,,0.004312422121901971,,-0.0067807495268805695,,,,0.012110797420085362,,,-0.021219812143635775,-0.07184928307812477,0.024058313470893822,,-0.01669050782323378,,-0.03732153756642731,-0.03281074831867414,0.014335355769231839,0.012162169575232529,,-0.005700004452124041,-0.04243136321818497,-0.06717812858431671,0.02290070553323087,-0.056515616549591474,0.0037333694873105117,0.01984958040988527,0.0027479804816761266,0.010888057543182228,0.009815368538559355,-0.03142423951162954,0.019978102181315904,-0.014332165653889284,-0.020479946712068653,-0.007779513543589189,,-0.010823238086482334,-0.02662376734919203,0.007095451527437291
4,0.0365567364836108,0.04824828039599893,,,0.032659678152657357,0.002522663738435238,0.015585084210047118,-0.02811477557048425,,-0.009519206202838859,-0.042965074872252096,0.015385151239031725,,,,0.022900367492729057,0.019836374100390408,,,0.004564692917419677,0.035428389342555544,0.003869274677337664,,0.027033264579076732,-0.021995474696307582,-0.007738025525647174,,,,0.010117341724672713,,-0.005614693970298568,,,,0.008548472708907795,,,-0.024867753214776744,,0.040729729770123235,,-0.021846440720876714,,-0.02179905761731682,,0.015442787508275657,-0.001749174938346254,,-0.018563817174547026,-0.06651033096578463,,0.04913875787150168,-0.05465970196806014,0.012312108870389693,0.008605839282630257,0.011298882789442466,0.025164157351914795,0.006379133162938366,,0.005508911590050403,-0.01925460829899528,0.005547276345557073,-0.0010798274610595016,,0.003957945280556707,,0.017170642173683248
5,0.07983576978890405,0.03998411291298254,,,0.09387260928529373,0.03650222761206168,0.01655853463582657,-0.03212524040205622,,0.036299001627336125,-0.04595612795650306,0.000988058397396685,,,,0.018693975547655395,-0.031832165743347574,,,-0.02027261482611653,0.026893217386529944,0.004252339673912253,,0.010765473334580111,-0.017984155933318036,-0.004617859428808657,,,,0.037237412419068416,,-0.005542642938340947,,,,0.005755135122031518,,,-0.03077898476958074,,,,-0.02104136319589678,,-0.029157956515945216,,0.016326749649353545,0.00499800188887356,,-0.024965249152286262,,,,-0.06496462496418287,-0.01150187753755283,0.021720310544099064,0.004396983886953532,0.03680241395212569,0.0005215286285178422,,0.015022687424474768,-0.05631302663194404,-0.0008117097446955768,-0.016296110765549265,,-0.012861991912455295,,0.006282784284353582
6,,0.00036826621861152375,,,,0.031016098898344335,0.03628022895012961,,,0.08315009079834379,-0.028671412948448882,-0.002291695947338912,,,,0.0207373633576049,-0.027221919039470688,,,-0.03950661630731478,0.04799125010062655,0.02501330640243804,,-0.005295178437779047,-0.02705698652037336,0.0005355310281061065,,,,,,-0.007866950505941439,,,,0.008750020204602471,,,-0.026693813845325653,,,,0.016700340073320774,,-0.02673952411189795,,0.02733917838158817,0.0062169388280017834,,-0.031229661954333743,,,,,-0.0004317261573651976,0.049659009020278866,0.020543777081095893,,0.010983330471007413,,-0.019066013482124333,,-0.003951207635095599,-0.019857619256320014,,0.006848241073258876,,0.01491311840006837
7,,0.07022300275220417,,,,0.0037657688122525457,0.023716514575800485,,,,-0.014069283325501392,-0.004744395936252754,,,,0.01874900535669788,-0.04695679023410193,,,-0.04469133753115173,,-0.009258447325266594,,-0.01687697178579084,-0.021949923306312513,0.003999812326259011,,,,,,-0.008006875125898816,,,,0.0005215194699559333,,,-0.04360670963067248,,,,0.025849369248650333,,-0.007299937205191398,,0.025040101570061424,0.011124137548158775,,-0.04787174953869444,,,,,0.00477012472163274,0.04870171588041572,0.00014713420106060582,,0.01120946374546783,,0.015286490341841485,,-0.010816008023390111,-0.03627364474447692,,0.020040415984852622,,0.017414744996397502
8,,0.04595750224494566,,,,0.034453076607929844,0.03612745337954637,,,,-0.01604301346407988,-0.021940883158056756,,,,0.03256596794922162,0.013630597539288747,,,-0.05442057078650908,,-0.02389749999225277,,-0.021558406586947854,-0.016444211021414024,0.024129740148351786,,,,,,0.00802107941643726,,,,-0.007291783164273369,,,,,,,0.060858881777804186,,-0.01499864467001899,,0.024539732921500246,0.014778351592337202,,,,,,,0.02244781776233129,0.037741545337434346,-0.00785315775240969,,-0.024767415104385293,,0.035906768404210254,,-0.010942835595947997,,,0.01877137399296025,,0.013332815104728724
9,,0.053337796286456296,,,,0.031232224708884093,0.03381501795261599,,,,-0.017011763962974324,-0.012332774927393597,,,,0.041461445970983224,0.01886636812905751,,,,,-0.02243701540911669,,-0.007059212000576132,-0.004738897237146045,0.02717637675223017,,,,,,0.0064287434596685955,,,,-0.01323143208701616,,,,,,,,,-0.012744328927600357,,0.03551546617458534,0.005587116088839217,,,,,,,0.01858153258208972,0.05629803159218838,-0.014483545248616725,,-0.027633406339604427,,0.04148827519941989,,-0.017618668960428963,,,0.006996667780009069,,0.010844991155593675
