,2010-03-01,2010-04-01,2010-05-01,2010-09-01,2011-03-01,2011-05-01,2011-10-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-09-01,2012-10-01,2012-11-01,2013-02-01
0,7.719630051483684e-05,0.019297755948390893,0.02710391253510913,0.02093686944328188,-0.007434293425910399,0.0062889337310703675,-0.038091249821150086,0.04194359331003428,0.039656539662848544,-0.0013566350725089382,0.027299058103415597,0.021676360621766477,-0.02665402800014327,0.020087727686802115,0.0011659302308304476
1,0.028510733659912413,-0.0253150107636535,0.03914657811042499,,-0.006575806167294029,0.0036370688006486795,-0.06895757863825835,,0.014198931016759175,0.052276001548389406,0.04028768713891795,0.023371194874410417,0.025839749162675396,0.0013430451975304791,0.027464590118508436
2,0.03962149125483139,-0.027815962188222798,0.0380548218963952,,-0.011850150635457357,0.002399696164518572,,,0.0406557454544334,,0.02639253449078005,0.008978141664564454,-0.0034742729783889814,0.029867050020105257,0.04958470622167166
3,,-0.061216290593235856,0.05933058184277673,,-0.010593785642849962,-0.017957777139319953,,,0.04342124387899826,,0.04797933315119707,0.022827069605315664,-0.0020115946695788978,0.020215066263038928,
4,,,,,-0.02807215816940767,0.0007885722086549696,,,0.05007789968224419,,0.03720342038073099,0.05631792085335996,-0.005459173650796956,0.033661580543073555,
5,,,,,-0.01985792399271613,0.007867219608985343,,,,,0.052396004845143285,,-0.005211499141342557,,
6,,,,,0.0032317350484145635,0.018724111459216097,,,,,,,-0.01290150971801829,,
7,,,,,-0.020648269981267564,0.014978693358124462,,,,,,,-0.015081492098566684,,
8,,,,,-0.00648453296651974,-0.0016601166069111772,,,,,,,-0.05334857089660705,,
9,,,,,-0.006581495590847197,0.002215653178974597,,,,,,,,,
10,,,,,-0.033099483875110636,-0.010381228249181917,,,,,,,,,
11,,,,,,-0.018875781121135915,,,,,,,,,
12,,,,,,-0.006096210955327697,,,,,,,,,
13,,,,,,0.0057567798352778365,,,,,,,,,
14,,,,,,0.015555561959957276,,,,,,,,,
15,,,,,,0.008893086802670258,,,,,,,,,
16,,,,,,0.010224445096585433,,,,,,,,,
17,,,,,,0.00017794417766775483,,,,,,,,,
18,,,,,,0.006229910143184247,,,,,,,,,
19,,,,,,0.0037375690130914685,,,,,,,,,
20,,,,,,0.005372766242621785,,,,,,,,,
21,,,,,,0.015622272769691137,,,,,,,,,
22,,,,,,0.010077830233574281,,,,,,,,,
23,,,,,,0.004737281918027636,,,,,,,,,
24,,,,,,-0.01813951828443877,,,,,,,,,
25,,,,,,0.0002533311630106838,,,,,,,,,
26,,,,,,-0.014332372017284045,,,,,,,,,
27,,,,,,-0.016703205644448882,,,,,,,,,
28,,,,,,-0.038233426425220374,,,,,,,,,
