,2007-10-01,2008-04-01,2008-05-01,2008-06-01,2009-04-01,2009-08-01,2009-11-01,2010-01-01,2010-03-01,2010-04-01,2010-05-01,2010-09-01,2010-12-01,2011-02-01,2011-05-01,2011-06-01,2011-12-01,2012-01-01,2012-02-01,2012-04-01,2012-05-01,2012-12-01,2013-02-01,2013-10-01,2014-03-01,2014-08-01
0,-0.07180724884154577,0.023769387401670672,0.03164672793193102,0.03065046396702975,0.08435692857522259,-0.006090076489974505,-0.009170783109036185,-0.036589270949634045,0.007638110801676534,-0.010474853017677477,0.028582873691122446,0.06983857233798663,0.023893426826962383,-0.007486689093857635,0.01729073108367818,-0.011436842322385843,0.02731202860262516,0.030107703694929544,-0.032349177709695365,-0.025651386824837807,0.013561451373078626,0.04091475549626944,0.02089470949821448,0.003988837216750252,0.0011935767389048557,0.0041257536076788615
1,-0.03791187518783978,0.014979304868613541,0.055082657436081206,0.018840387268757475,0.10822527868432652,-0.048214360612931495,0.0013187544709032384,0.043498778079728684,0.04431641522889285,-0.05964634525222978,0.021766094929771995,,0.047940538337019056,-0.01651326721525259,0.015499198336521358,-0.06461012323643178,0.05338377059591504,0.07511093407986213,-0.017229912614831755,-0.012547621719468882,0.023277437312260396,,0.039847687494759976,0.01736329507271983,0.016386556724572676,-0.023678487933938452
2,-0.010150328147353171,0.06617368737944829,0.0545542222623383,-0.0025937821724348886,0.09636031089694508,,-0.021602969263482263,0.06367793074548889,,,0.034312009496105356,,0.06933944058158814,-0.015501077217785042,0.017770616817308738,-0.0483987236514678,0.012793904995926253,,0.021395485467862962,-0.006148759548753269,0.1057928386277669,,0.02964808374496186,0.024901842736924973,0.04224667826992823,-0.03471064236164523
3,-0.023615453735142733,0.07877048689075461,0.06773631861436336,-0.01895564917656145,0.1893567793701174,,-0.00047450522266934136,,,,0.03155018356603523,,,0.005423481434315924,-0.004704650381557207,-0.06038488180706558,-0.012623530736565636,,0.01576231694135999,-0.04470655694542458,,,0.0215669496573323,0.03423075421188604,,-0.030164230972606454
4,0.06217988019283949,0.06530824279775005,,-0.01644286232540182,,,-0.030921207918340077,,,,-0.0060333697045305,,,-0.012916549818096534,-0.02170218823612291,-0.060368094210749845,0.0342117822229735,,-0.04436135077417103,,,,0.07041957501282747,,,-0.015393497709687898
5,-0.01047412850650975,0.10655667272294411,,-0.028577731865705225,,,-0.04370544810985311,,,,-0.00777158468377892,,,-0.027090105011017496,-0.028433305546886167,-0.030460228331417483,0.03198495815839353,,-0.033164347683142026,,,,,,,-0.045503054335995774
6,0.041424002229957235,0.11603257520899413,,-0.03474909391147696,,,,,,,-0.041306368994441955,,,-0.0033077602601148115,,-0.05596081929223207,0.06582363055222729,,-0.03008679482121479,,,,,,,
7,0.07518919632751953,0.04967832524212823,,-0.026603260671657303,,,,,,,-0.04858056813408296,,,-0.0006343525809182626,,-0.053014114412642144,0.06061257739600934,,0.0015718083484009826,,,,,,,
8,-0.0017454064184425633,0.11918555111284301,,0.01597244776341933,,,,,,,-0.028576621017248005,,,-0.01533204814271416,,-0.055864315960435285,0.07830236509446031,,-0.00819677893802051,,,,,,,
9,0.058322074769328935,0.0980596227091779,,-0.0505682812829531,,,,,,,0.023856696153879975,,,-0.015658684463516037,,-0.09628914310637571,0.06987369171063773,,0.00023343428681421585,,,,,,,
10,0.06220706505007856,0.11410482926832688,,0.0012328656674704952,,,,,,,0.031278024934783266,,,-0.012978006960947308,,,0.15395328801938146,,0.029583737263493837,,,,,,,
11,0.01445153216278472,0.12621741971868894,,0.03176699488634993,,,,,,,0.06086238667513055,,,-0.010943490356928542,,,,,0.013739439102335771,,,,,,,
12,-0.026365071589304012,0.07784633553017195,,0.0599488150452121,,,,,,,0.044805003518238795,,,-0.04650615966861782,,,,,-0.0040923841908929726,,,,,,,
13,0.026927051698531823,0.10869362086294898,,0.025015674369279317,,,,,,,0.03942630724236751,,,,,,,,-0.032616287371244224,,,,,,,
14,0.03120196837803313,0.09569397423382697,,0.008071013205098954,,,,,,,0.05307650790206231,,,,,,,,-0.0881393751566586,,,,,,,
15,0.044560643707244996,0.1324329383191183,,0.003524561459174347,,,,,,,0.03635600322548438,,,,,,,,-0.10958979653168377,,,,,,,
16,0.039439126230253585,0.09908956483494369,,0.024889257714617585,,,,,,,0.046713043129162246,,,,,,,,,,,,,,,
17,-0.001473197090181344,0.0962797526229886,,-0.04898289126203448,,,,,,,0.04221940854450312,,,,,,,,,,,,,,,
18,-0.05776718854570584,0.132249933771184,,-0.09428988051667142,,,,,,,0.04769518170700371,,,,,,,,,,,,,,,
19,0.004108287847493397,0.15051336207180221,,,,,,,,,0.08957617900613646,,,,,,,,,,,,,,,
20,0.03234071736155286,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.025444998168871802,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.14885040982182973,,,,,,,,,,,,,,,,,,,,,,,,,
