,name,yieldRate,excessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,slope,intercept,std
0,2013-04-01,0.11378078,0.04709581,5,4,772.99,8778.91,9551.90,1.194548083095532,-2.05492569151942,0.017152037729354398
1,2014-09-01,-0.07508039,0.008109249999999998,2,1,367.40,5996.24,6363.64,0.3118221311103888,1.455269248114877,0.03170716252824771
2,2014-12-01,0.27005733,0.20872865999999998,1,0,295.60,3652.15,3947.75,1.1740321291717668,-1.7316429293633426,0.049727617499896626
3,2015-04-01,0.16088177,-0.10601048999999999,1,0,173.52,3734.77,3908.29,0.3941526414668495,1.3799241865275036,0.13784563225329635
4,2015-07-01,0.00782953,0.005070109999999999,2,1,368.15,4871.36,5239.51,0.7312688433206623,0,0.0003054423504544692
5,2015-10-01,-0.00590436,-0.01959891,1,0,371.57,929.20,1300.77,0.8509298438390945,-0.8024425203809744,0.042562033294534694
6,2015-11-01,-0.02386798,0.0259798,1,0,368.24,1071.68,1439.92,0.9336405907290697,-0.9059146958563531,0.09452391593812241
7,2016-05-01,-0.1355836,-0.013718049999999996,2,1,373.14,1321.90,1695.04,0.8637604287446674,-0.5018769746814229,0.033960238257277536
8,2016-09-01,-0.00527904,3.6990000000000633e-05,0,0,119.88,2533.32,2653.20,0.16896581534784438,2.023728096330089,0.01727298393509842
9,2016-10-01,0.06354415,-0.03749184000000001,3,2,548.52,3750.20,4298.72,0.23601314891765668,1.8112719882816606,0.019239111384930483
