,2007-06-01,2007-08-01,2007-09-01,2007-10-01,2007-12-01,2008-02-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-10-01,2009-01-01,2009-02-01,2009-03-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-06-01,2012-07-01,2012-08-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01
0,0.0719008227926563,0.15741774838459044,0.006815812915337227,0.1251232860504885,-0.013440921218101469,0.095609241032935,0.02825186096473109,-0.0087958046396448,-0.0032647664292975165,-0.5196086305661085,0.06293119537909186,-0.2490108217184699,-0.024224730698400254,0.09407816313535977,-0.0537132065280117,0.0627901207271393,0.08179771937830771,0.1023743610093657,-0.004790930190025744,-0.025333042375539794,-0.025658654226894395,0.03101396388678368,0.045155295594817346,-0.009895212504788642,0.03147706838894315,0.055183438808753094,0.04711451209920137,-0.073838017343125,-0.015324936777382892,-0.01641653236690921,0.020773871076684713,-0.024173437404629183,-0.030158075232910697,-0.01387451042802823,-0.027815106508406018,0.030618882976549022,-0.016408088962428513,0.05429011907519765,0.044712473522754426,0.0034082003251594273,-0.001998354212589426,0.09928970424451888,0.056108406556094614,0.13476424812613486,-0.050500782318352144,0.07905217798500463,-0.07945505908458439,-0.0709514479102884,0.01274617041044701,-0.06865516340572952,0.041642444077884644,-0.028591025847405804,0.06722662918479212,0.07413937264897674,0.02880923707952454,-0.016174344767275417,0.024278294599882122,-0.025433958908118948,0.055916329478942095,-0.014231331678531634,0.0599459424162585,-0.00021616479101799202,0.0064626029004558605,0.047299235994750166,-0.01487889455369451,-0.016479226532449154,-0.004747960060361489,-0.039768021736132475,-0.006027145336951478,-0.019816337107009918,0.004441847930185205,0.005035525831197929
1,0.04470800880030379,0.1599399763986047,0.01803122173595323,,0.04273749694077723,0.13811516662380718,0.012536059632632934,-0.03295998513504861,0.06488064410189232,,0.1198569082262757,,0.003969662099922111,,-0.1371518629806303,0.13761828827655775,0.041129053695811324,,0.007198630148868457,-0.009777878092827708,0.0518182383777841,0.023694602041905766,0.039829000488849964,-0.05961055969910101,0.026201728769946087,0.01869796317474748,0.06694433595257587,,-0.017705153132024254,-0.023931305437472572,0.043962148805003265,-0.03381473267129387,-0.05128679736498265,0.015442521288210775,,0.03555818571831493,-0.05138195602542406,0.052283523360017625,0.03721555048757308,-0.023614789614618825,-0.06511120094084699,0.1323031476006662,0.08820836789175801,,-0.039384446597795775,0.0923341211748514,-0.06935810461604586,-0.06880823736331543,0.02409023231341756,,0.027466107481839863,-0.04483017142371759,,0.06870537656536824,0.05487337361353006,-0.003604089456390014,0.03413232845411912,-0.03332616318675874,0.01767300279445616,0.010377783825219034,0.04966412735388581,0.012412449897643396,0.019385086411029206,,-0.026740332291379842,-0.019970928321205728,0.010445019925306553,-0.05102710105822961,-0.005028115993655602,-0.0171080498267161,0.024935135543123543,-0.02266132025176326
2,0.021824050969443176,0.2064638453652643,0.03349660968736229,,-0.03633649731278598,,-0.004270357791001267,-0.03471278249781751,0.02297685658531723,,0.061411069783834815,,0.04392224380537102,,-0.26802980654448927,0.09963561643471386,0.040361334034092256,,-0.004895597725534051,-0.028056444083282228,0.05881181708984107,0.04687816593672145,0.04880024710135933,,0.03649482453796171,-0.021733800786122526,,,0.01494656605264666,-0.005952322240978747,0.057740514163540535,-0.06266072451141169,-0.04853819517806146,-0.004294792225307598,,0.04651775660115587,-0.04214307591806987,0.0014001276653141659,0.026764320144781806,0.016816948717358837,-0.08468718526180208,,0.051655796345811966,,-0.0073759638394131355,0.03643409990020241,-0.06596051567453998,-0.0017617426547644754,-0.016509489360096774,,-0.03342642420077202,-0.05531501473557454,,0.11288649039004683,0.0662974327117749,-0.03390305285298112,0.0543567389689546,-0.04456439654444022,0.037524487509208226,-0.020778218334126297,0.0442325528798555,0.015361815648175459,0.02692363407523435,,-0.04640312656334111,-0.010058107467624033,0.036574010075259844,-0.06534788033941952,0.005906720814804922,0.015435754344318653,0.020761220524524227,-0.03340131159316251
3,-0.010271601216712112,0.2366490613709331,0.02309909359042578,,-0.011466320527970801,,-0.022185938105422576,-0.03131240039641803,-0.06667399153801856,,-0.007374958666098497,,0.08734628669552169,,,0.05953731399245088,0.06646819387921665,,-0.035858420014590164,-0.010926131398861783,0.07415646101007356,0.05431052976212025,0.04971992146536941,,0.03640136912622882,-0.02339034872194712,,,0.04812803735374738,-0.021212984309591842,,-0.033751610477557925,-0.03371419011292209,-0.008124160464584529,,,-0.056919166672330324,-0.031644564285104426,0.05526736682803657,0.08103989746266249,-0.10023884465423105,,0.025982268574947787,,-0.0050517149676914674,0.014879681147061508,-0.09245086784524204,-0.010476393761575942,0.011352092935882574,,-0.010744804198575597,-0.01937640486411618,,,,-0.08278092449743368,,-0.020541665820480892,0.023973361034871132,0.003000001412715614,0.1330933649527608,0.015699152323465915,0.03602547467798267,,-0.04059124996372898,-0.019406464781698052,0.005850148112244824,,-0.007308207150922841,0.012079617186875446,0.02031723041651734,-0.028773579185995435
4,0.006525525600576065,0.31607918092268106,0.09248126131011641,,0.10106047258982809,,-0.011364382221886071,-0.12543417738594131,-0.13100778974511584,,0.0024817094291142983,,0.031943836507723145,,,0.07146870747498713,0.0927109479384336,,-0.030829699159826696,-0.03344436919083926,,0.05995982602327676,0.05434850400454394,,0.0010248028018011723,-0.024021848045614025,,,0.018119966280067068,-0.027284465542324554,,-0.0329769827140165,-0.025347826482757796,-0.01638007360121385,,,-0.06393345510514803,-0.04133855778462836,0.06785080235062013,0.11427123189310073,-0.06330654942849989,,0.0687871103292852,,-0.039434080828822105,0.048707158238820325,,0.022667222621078675,0.015908092218552605,,0.02483536741976211,-0.018650903198886515,,,,,,-0.03329751485249566,-0.009467199608669374,0.011584069775407047,,-0.00259651046263204,0.04085795830913952,,-0.04272551670707969,-0.02290237606607337,-0.005805646067365222,,0.001231155538879758,0.008106144733741383,-0.003254401877578861,-0.014002845923076879
5,-0.05120803923235884,,0.023426898459957657,,0.10239053630646255,,-0.022068595418899495,,,,0.03719587929646884,,0.04696606665740033,,,0.06524959507107764,0.10100374885037788,,-0.008266514200578001,-0.043129724134649106,,,0.043957636798400035,,-0.0022943341802483808,-0.008181633714288816,,,-0.0010440830553972713,-0.03064319571771157,,-0.0032048271240254778,-0.02019581394617509,-0.02044369160136328,,,-0.04676706632763161,-0.026318425545341917,0.03347258066250358,,-0.03828876988723007,,0.062436386274716815,,-0.022706385776410987,0.01887398133581386,,0.028658849771126427,0.04878777160905301,,0.08171855674367645,-0.012271604740244912,,,,,,-0.08522984667887656,0.04637517855031659,-0.016066306970014654,,-0.02295295287304705,0.0054349183864853545,,-0.0366407422987739,0.009709435239372954,0.014939788126627551,,0.038081414667842206,0.018186871919589342,0.018604264306600227,-0.044112402549384755
6,0.03345493747920769,,0.07054982508327295,,0.12830604433778126,,-0.027485667023699367,,,,0.07470491869009499,,0.04187293539528092,,,0.07571976880929077,0.10190620876323364,,0.012016908842803709,-0.05928655594003551,,,0.0004101144972255,,-0.037695715324397305,0.00857520060377892,,,-0.003616994702873022,-0.026989971575720917,,-0.005335741242556313,0.002748152560921202,-0.03576297789688487,,,-0.07797687608217285,0.047632624819226255,0.020891111021143605,,-0.017370624380684596,,0.0965128807794231,,-0.03338783298080844,-0.013122283872501361,,0.09605986160823488,,,,0.012546870420102052,,,,,,,0.037884768849467454,-0.0014255336155888365,,-0.025868043111429817,0.010120783722106674,,-0.04108577078751674,-0.006282956263667483,0.004020956673680853,,0.05135008927871476,-0.00772532048293928,0.01199276842628727,
7,-0.014287853205864787,,0.08999522922177444,,0.09317876756973176,,-0.018777133891624498,,,,0.22821527901121885,,0.0967970127029707,,,0.06536290051532889,0.09119358263966526,,-0.008632010928404377,,,,0.01132107140865557,,-0.04527716941785087,-0.02209407384449169,,,-0.0019699040517409117,-0.04175365115589402,,-0.021047232044006936,0.014529421325630398,,,,,0.05866307430006401,-0.01583201644514398,,-0.038752831372402596,,0.08964323171616773,,-0.0003552458402576453,0.004863915130271623,,0.0688274136957423,,,,0.00038995309629163977,,,,,,,0.03636545674451741,-0.00745078249708131,,-0.02410444600244427,-0.001308915031928981,,-0.041261855110395484,-0.0318171069802089,0.086175345037804,,,-0.009090921293436138,0.014445142327483618,
8,0.0376896927190884,,0.012493472986830179,,0.09546716686991852,,0.02523635147422043,,,,0.2678249563764905,,0.24733296325105925,,,0.0949929016874167,0.07913971960261557,,0.022645832863297466,,,,-0.01984431752509197,,-0.02608898357809375,-0.005522990461307886,,,0.008030934344674057,-0.04257907376439962,,-0.021284574271343004,-0.030310445825622256,,,,,-0.005244152091061771,-0.057627901847405294,,-0.0037741292527000425,,0.11412251616908065,,-0.001893890343931004,-0.01833659147842237,,0.06999109800820591,,,,0.01587585936314917,,,,,,,0.06310142380188055,0.06906722516077379,,-0.018477224837478545,-0.006840429761432287,,-0.0647747540563014,-0.04088548857373864,,,,-0.0064477994310661035,0.028003600823517383,
9,0.03219971277609335,,0.07594510194082765,,0.10810221035442424,,-0.04135048026605004,,,,,,,,,0.09599548061942098,0.02509634937063865,,0.010211272976190289,,,,-0.01603161168452738,,0.027057885269141213,-0.026471894991281886,,,-0.011012110370908879,-0.07184767946809534,,-0.021190610200127136,-0.050432214613246096,,,,,-0.020276158765904828,-0.045050172770704666,,0.005958239466906434,,0.10669846447513875,,-0.012552438928867427,-0.021522318108238236,,0.056542834004172704,,,,0.0014837316055907879,,,,,,,0.0711886306691536,,,-0.013661191722002142,-0.027509771832389784,,,-0.07244179944629159,,,,-0.012512095474895846,0.0651938560325731,
