,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-05-01,2021-07-01,2021-08-01,2021-11-01,2022-01-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01
10,,,-0.031092663099983486,,,,,-0.028608643415195534,,,-0.03917388753716344,,,,,0.009559537369062898,,,,,-0.006736591937573255,,,,,,0.0023393652468067794,,,-0.0045223267141708545,-0.005710360928307345,,,,,,,,,,,,,,
11,,,-0.038653344898079145,,,,,-0.016803011470533313,,,-0.029246247520240187,,,,,-0.015348658790159453,,,,,-0.015243191907430953,,,,,,-0.008550753907641151,,,0.0012645828564077366,0.0009432180520381195,,,,,,,,,,,,,,
12,,,-0.04850613215307764,,,,,-0.01605313430167743,,,0.013415959425917556,,,,,-0.01618704734204801,,,,,-0.009667618235365438,,,,,,-0.005184575416099846,,,-0.003060620470641706,-0.0024242236480459534,,,,,,,,,,,,,,
13,,,-0.052774802182162905,,,,,-0.01496004501910031,,,0.006915374292399523,,,,,-0.007141619245998765,,,,,-0.023710641554717027,,,,,,0.0029792820714663604,,,-0.004614855246789951,0.004333086984961154,,,,,,,,,,,,,,
14,,,-0.056515853154183504,,,,,-0.02365592829391483,,,0.02244735423187416,,,,,-0.01804755232913391,,,,,0.007671800806045459,,,,,,0.010563843267268003,,,-0.007779118376055938,0.01496546304491897,,,,,,,,,,,,,,
15,,,-0.033611077274911194,,,,,-0.021342041323257677,,,0.04805247968371562,,,,,-0.028357248546124092,,,,,-0.016086692138560732,,,,,,-0.011964207838012553,,,-0.03875424708289532,0.015799472394762093,,,,,,,,,,,,,,
16,,,-0.007276281549841612,,,,,-0.023121003124837225,,,,,,,,-0.03833447844714666,,,,,-0.013400027598444275,,,,,,-0.022878901970818544,,,,0.022350508332626973,,,,,,,,,,,,,,
17,,,0.0007301096533195439,,,,,-0.009522380954684495,,,,,,,,-0.03379002623922345,,,,,-0.025105518487887224,,,,,,-0.02312576971281388,,,,,,,,,,,,,,,,,,
18,,,0.01972226841097291,,,,,0.034536148208256234,,,,,,,,-0.032594700007343214,,,,,-0.04403981525778944,,,,,,-0.02132961127331956,,,,,,,,,,,,,,,,,,
19,,,,,,,,0.0285399586641355,,,,,,,,-0.02527565256719,,,,,0.005270293974332985,,,,,,-0.01813761602375663,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,-0.047221012419625064,,,,,,-0.013602767817701422,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,-0.05714491948353517,,,,,,-0.006166230021128594,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016634371503160383,,,,,,,,,,,,,,,,,,
