,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-10-01,2015-12-01,2016-01-01,2016-02-01,2016-04-01,2016-05-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2017-02-01,2017-03-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-11-01,2019-01-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-02-01,2021-03-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-04-01,2023-05-01,2023-06-01
0,-0.007562629207703342,-0.024800561981173752,0.00884103699128369,0.032460770662610106,-0.04728076094861278,-0.044357378654314106,0.006058244322822981,-0.10253165260901298,0.005647684919439122,-0.0052505747102811196,0.0819845345099095,-0.013223323507811996,0.0004416064352604776,-0.0057434325579983625,0.028053070645813305,-0.012915906655939474,-0.048330550643062686,-0.0097202807888781,-0.012693205443188527,0.032470456895763444,-0.021062153201142353,0.023018795965467298,0.04881027840473351,-0.02062694462641046,-0.04701672421690595,0.015556640545378309,0.05933270764108012,-0.008465832514134242,0.007489340559211244,0.028827028208592287,-0.0012885834938149987,-0.018208848526989674,0.0334009631367822,-0.009363627116028006,0.0627313349389571,0.013098347777232733,0.026412836714021948,-0.03703244783204296,0.037015653237088775,0.025006754269945586,0.009679340630947664,0.018918992290837044,0.010359265577293053,-0.022079515242788617,-0.00412155346974008,0.0255256580474319,-0.04797894692721261,0.004316345098432373,-0.01129346485744609,-0.011175967942733012,-0.02891218122848871,-0.0016317408908640418,0.006328791017988,-0.027885881978872318,-0.0021113317685972355,-0.044076599923794646,0.053646430342611184,-0.030928076957369655,-0.008354904824239728,-0.027546341756851334,-0.016501398070816187,-0.010438698740198316,-0.062077133239493376,0.025348395681832003,0.05539344042130967,-0.008196662856554404,0.048399921583406336,0.053148066623884826,0.024981564381586274,0.00528819897240651,-0.0235373708657729,0.057453401417356886,0.015133615837342518,-0.05552652755148868,-0.02667069064096861,0.05075274825465903,-0.043420202748088665,0.024480730160703512,-0.015493402416898228,0.007223148827907533,-0.005599773977511102,-0.002828730586889261,0.012312236500783724
1,0.028144776548322925,-0.0513952297893161,0.008413200671863796,0.07933619999020336,-0.093313328403001,-0.03733516424216199,0.06418568598399399,-0.09761655475830866,0.0035669272443046296,,0.20026833105192643,-0.033421411250879635,0.019736996663806017,-0.043372733496601645,0.01969969697668894,-0.023290384090416866,,-0.03954242550034359,-0.016875019411479952,0.0408784518283416,-0.011407788022016918,0.017016985205943636,,-0.041402036397770514,-0.038365456396169506,-0.00978594598815874,0.040722547220256367,-0.031567828621691385,0.0186418143437882,0.05682149688169624,0.005784575370253675,0.012956320134611121,,-0.004659440611266108,,0.01785588232688151,-0.016402571441706426,,0.04552641485508113,0.03393680608048,0.043657934094392115,0.015594252886273363,0.010649818295937585,-0.00373647654475473,-0.03511802565416844,,-0.04209906431622401,0.019970664373510028,-0.018404271020483476,0.06692196286611574,-0.0008701506229686906,-0.007049725164188336,0.024365176771047548,-0.04400761582926427,0.025673019896760074,,-0.007541375269877637,-0.012709090743531215,-0.00839913856170238,-0.016764684166300725,0.009129130513149342,-0.00768140983403276,,0.03737484624006726,,-0.018751412560219283,0.01895861308450897,,0.024471003000896108,0.0084197532742889,-0.03933400981749502,,0.029890019598171502,-0.07513519490944454,-0.03341818233084748,,,-0.007177773221847872,-0.025983757700337673,0.05790117543225293,0.013110021816646888,0.010067703093699532,0.05189788860088185
2,0.031309850146221674,,0.005685569439499272,,-0.15197175931072282,-0.05856925215943698,0.015742586347132548,-0.08635293930469534,0.002996908260997966,,0.2192136349574283,-0.03437809851784393,0.095433803218952,-0.049866649557621434,0.01940307476658143,,,-0.030101219209526464,-0.026655523512132184,-0.0035512858579256346,-0.03235516643155656,0.003742918317676036,,-0.04364661483707244,-0.02939066675528257,-0.0056649599524168925,0.027100083068210434,-0.020413194500266796,0.047245165284481194,,-0.006235201876248597,0.026236024651980494,,0.013434550665750056,,0.023702924032811712,-0.005175694170846179,,,,0.06316610456820415,-0.011722769863436788,0.005563774538447364,-0.004777094557278261,,,-0.043206583762900874,0.03780503665320989,-0.038552861787333415,,0.012680432764743177,-0.004220398154028526,0.04363847408565091,,0.035028822492449985,,0.008116039519890483,-0.012716441180319338,-0.012006245114645875,-0.024919222885528836,0.06840154746379978,0.024555866251719127,,0.016146801959093016,,-0.04489692707873516,0.010448915810973514,,0.04991661131984593,-0.007233373206085636,-0.0465688684644614,,0.017276919452303474,,,,,-0.017236871452651403,-0.03281743157845618,,0.0377521976620927,0.015265897543005114,
3,0.06952404609432583,,-0.0198225585690186,,-0.17317779910899334,-0.05694173973896244,0.04775892702618045,-0.06480845656781486,0.0038812814454867173,,0.2000583333748438,-0.025319696184010004,,-0.05299446211649883,0.004217954068216789,,,-0.03969151199291909,,-0.005536245038819221,0.03342314407555258,0.0004894205858969602,,-0.02760974344657141,-0.039601503300361385,-0.05836670432412394,0.021844498440729998,-0.018924279854495518,,,-0.028183398849083163,0.043514214010411556,,0.010842350531458322,,0.028836016217175464,0.005647711899006147,,,,0.15586252365537323,-0.007566499497248191,0.004852119769142904,-0.00839455644230469,,,-0.019629847218646135,0.051431034924986685,,,0.022527167256482628,0.021594642908503103,,,-0.003200263061223785,,0.03232604001428241,-0.03301710581187778,-0.0035593485087175303,-0.006122177583474553,0.08410846441226116,0.024380656283864433,,0.01960275509717413,,-0.02369098874958553,0.03632208184561714,,,0.03604379500452626,,,0.004381797916039432,,,,,-0.05655108235787365,-0.0389881444378819,,,0.00824306406810793,
4,,,0.0010064209463448437,,-0.21721588790352975,-0.08688203208478096,-0.043273685882853075,-0.042121047068044204,0.0036651735478665515,,0.2393498122348341,-0.041061456824324966,,-0.07854390374995113,-0.0012703270298966007,,,-0.03890469432387578,,-0.016233552817150887,-0.020946602552593174,-0.00960266469716875,,0.020924018313067005,-0.05933976501824345,,-0.0010814278495576701,-0.03635337424279328,,,-0.0316787917836896,,,0.006911112209647463,,0.025178891261758318,-0.029299779350147048,,,,,-0.02536168327193744,0.026584471254224695,0.016726636499238223,,,0.006036765522388743,0.037110455731291125,,,0.040904446693085905,0.021213740108671053,,,0.020412780425186128,,0.06355556101185789,-0.036629854597005185,0.010825788698910266,-0.03945865422457029,0.15439632530254466,0.017021839183524623,,0.008635159099474543,,-0.04780272625074966,0.0576384172138229,,,0.05677105613162792,,,0.005791680998448623,,,,,,,,,0.020771013157776963,
5,,,0.014779635658152435,,,,-0.10278886064478887,0.0630929332111787,0.005804547664858717,,0.2758722703992764,-0.03433712013845927,,,0.016896543403061015,,,-0.02751417242577303,,0.011695024534525533,-0.03935978081468361,-0.00282786016536396,,0.04041719556395673,,,-0.004069021119987637,-0.04983865173571167,,,-0.036510802272780474,,,0.01699600355434905,,0.027754651696470845,-0.029022735866123583,,,,,-0.056566859227540345,0.029256156301351588,0.03772519714852507,,,0.04164407099171208,0.05533523821315667,,,0.0901154883390598,0.02946120212700387,,,0.04356097452957486,,0.06637433989162145,-0.109700542634795,-0.01225788143080253,-0.07295168410636155,,0.025834942516254955,,0.016454743944495864,,-0.0215375542283196,0.02886455730072024,,,,,,0.017196057268677123,,,,,,,,,0.026402237700077436,
6,,,-0.013487552790349078,,,,,0.0814874231678615,0.005137710995513967,,0.30900041344477946,-0.03518254615875663,,,-0.03368493216625268,,,-0.032954915340726476,,0.06577310391433233,-0.034014298664969966,0.0374208554124027,,-0.002622984058316735,,,-0.008931525119678652,-0.05217715323412109,,,-0.008130855912683144,,,0.03890740338172338,,0.03557098051447649,-0.045687203559359624,,,,,,0.014153825187400715,,,,0.028174412978359653,0.06608356398317405,,,0.1689441636681308,0.0007805826941568172,,,0.06015089549513242,,0.05249833557633221,,-0.019524262698495942,,,0.04274890146366328,,0.027986267723671188,,-0.02985325320239607,0.04194271030105012,,,,,,0.003250579010652732,,,,,,,,,0.037305314259818534,
7,,,-0.029933432701351403,,,,,0.09660798616168664,0.004980743605166538,,,-0.03724305907279293,,,,,,-0.042777860785026656,,0.08697638365173965,-0.024958672116130343,-0.01147783267229574,,0.020891597017218544,,,-0.018422634822060635,-0.040437125234412896,,,0.01127980635789072,,,0.030545814246865532,,,,,,,,,-0.003828968021712731,,,,0.025912595537895156,,,,,-0.006942162315303868,,,,,0.026458776359973735,,-0.03280280728065699,,,0.027918570816024335,,0.037243052835983836,,-0.01923278284284402,0.05361869434123756,,,,,,0.010365432173363498,,,,,,,,,,
8,,,,,,,,0.10842081086324806,0.004293721426586572,,,-0.07479032095750862,,,,,,-0.06537632263306992,,,-0.0732274598230559,-0.020554969324188432,,-0.036604059995978044,,,-0.01707024473056462,-0.042717430071150586,,,0.029733845038330653,,,0.059123627324775274,,,,,,,,,0.013248749247364966,,,,-0.0024391494463782415,,,,,-0.02506852085799338,,,,,0.02820096584651144,,0.024058708890705827,,,0.0556230151031305,,0.033578999133473286,,-0.0052239039697261624,0.04671373604326723,,,,,,0.0034465798595322283,,,,,,,,,,
9,,,,,,,,0.10802994156496348,0.005019987762698186,,,-0.08931395109605247,,,,,,,,,,-0.01771793468735039,,-0.021131534696253507,,,-0.02751535841931929,-0.03178616461015693,,,0.023336149478776047,,,,,,,,,,,,0.01842480349885589,,,,0.01243323674600827,,,,,-0.01089161330193289,,,,,0.035418922834265176,,-0.004759203091736497,,,0.07238898008051065,,0.05312668165826173,,0.03305885842405276,0.07526992081596928,,,,,,-0.020461960008537172,,,,,,,,,,
