,2018-06-01,2018-07-01,2018-08-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-12-01,2021-04-01,2021-06-01,2021-07-01,2021-08-01,2021-10-01,2021-11-01,2021-12-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01
0,-0.0024554685553384026,-0.008077169772534143,-0.015441429100671256,0.0013566812359522284,-0.018188152046416217,0.014850661388644326,0.06135528861160733,-0.07682970505168862,-0.02625592578720415,-0.04717589946868972,-0.04266189721244107,-0.0071524644659111125,0.008993063613842889,-0.043643411770610374,-0.03037337042336552,-0.04313120608763543,-0.13594416020875766,0.0015579973736516983,0.038516051588095124,-0.0016064721135957694,0.0002591979160704305,0.007054363973249433,-0.03813175452023465,0.05201688611384503,-0.014982654085342162,0.010331854523687678,-0.02574222032703144,0.03835097530846859,0.011163013796939847,0.01883596154234768,-0.02006905688339322,0.0070452020612017385,-0.010949878934465751,-0.010030876565144009,-0.009061211136589975,0.014846286786731083,0.008582906072645224,0.017813256573787926,-0.010454513085304207,0.004035419738515289,-0.02815821421168796,-0.0403751276364665,0.010334401341587363,-0.01798870107442352,-0.01678764516218756,0.008408595132386232,0.0183930027699023,0.015374078439319039,-0.004706578528018479
1,-0.008825462292120667,-0.0018152116152930775,-0.017181697234538884,0.06904778500890951,-0.00699196595843643,-0.010014268704767293,0.16291672856796868,-0.008584562710587607,-0.00651234118059163,,-0.037146275381572114,-0.0381126287485305,0.025880773942994706,-0.040483584109155535,,,,0.009384458996280154,0.07574942351974356,-0.0017602954504858381,0.038520104754524276,0.010284707953646777,-0.04865246433158665,0.034045400686368854,0.05062528228522023,0.051558813808240345,0.008874310948638886,,0.026075176874501782,0.03350504141324295,-0.04580168273533469,-0.0005427282164953695,0.009926590703005722,-0.015758892349436504,0.054670184821434376,0.007788606166770379,0.038946162852882216,0.009118361586280955,0.0018330371427808245,0.006064002078294051,-0.012223608576240275,,0.0023309891581009268,-0.04207772777179408,-0.0014130165797396899,-0.005401203839345392,0.06270639692268609,0.029948290962697577,0.001847686005080007
2,-0.07039530554889173,0.0459457199345622,-0.04106711093730775,,-0.02399471820638821,-0.03152576352098202,,-0.028111387836326163,-0.00025917734591240915,,-0.04795209889063701,,0.010692699210157475,-0.061034291836373766,,,,0.026951204576249443,0.04118503955327557,-0.010946130248630226,0.1416515914364731,0.038226505430623,-0.049441282085939786,0.042702215812453925,,,0.046718487141254705,,0.02765639673701381,,,0.043381876895578486,0.007122745639862593,-0.04784178333740208,0.04887138393800727,-0.014470397775879412,,0.019431127197505026,0.004095354500286863,-0.00930682009360928,-0.006630287109985145,,0.03330907534818062,,0.005033352670086533,-0.015804732082797646,,-0.001986762988931634,0.007426508818987099
3,,,-0.03632893433571738,,-0.007777342305834156,-0.01794092224657229,,-0.061514947392026675,0.005352021671532814,,-0.05071800834280893,,0.022561813996171853,,,,,-0.007989168499414667,0.07137653868500271,0.02606819522843029,,0.022176379228970422,-0.0931780184491049,0.018077682656669758,,,,,0.03523756248697252,,,,0.0040347729866043736,,0.05537987119159604,-0.018438081877013873,,0.008410970929904138,-0.00664843049067132,-0.025440509617273177,-0.023730842200846758,,,,0.013892379569395708,-0.0021756298767954263,,0.002203977152669623,0.007342428321795769
4,,,-0.052524077321715934,,-0.03057388614293899,-0.029650462189041216,,-0.0882307856329243,0.012986791529425945,,-0.05387103401069959,,0.05063615284669187,,,,,-0.00668117883626973,0.05252214152957202,0.030224063127683554,,0.06550995226205991,,0.0019818294502917944,,,,,0.05014881980796826,,,,0.016084009406194255,,,-0.010951594748529553,,0.0004110434868605738,-0.005659050494987827,,-0.03838964722874805,,,,0.025076988028960745,0.015446085184846137,,0.02031998369500254,-0.007251963319649057
5,,,,,-0.043563148517671846,-0.034893838868145455,,,0.016954411614511056,,-0.06555312203095509,,,,,,,0.006712002524089877,0.06817977231817718,0.04023114685769391,,-0.059421628961998874,,0.013731740906507639,,,,,,,,,0.007554553445764167,,,-0.0026688470784256013,,0.0030638345072087846,-0.0007929622912361545,,,,,,,0.005851433473479162,,0.026378132452763214,0.0005408887840916421
6,,,,,,-0.034481261581721157,,,0.024846675440672428,,,,,,,,,-0.04887574261720795,0.09037632111569671,0.054054124944949766,,-0.13599839098487054,,-0.007221601579549652,,,,,,,,,0.02160072926336154,,,-0.005172961348469313,,-0.015695144411389007,-0.00698278470564162,,,,,,,0.025121433553288774,,0.01615270482197051,0.017465451578889013
7,,,,,,-0.04119765411735754,,,-0.010736885237978555,,,,,,,,,-0.0738406318541538,,,,,,0.00020053754064885965,,,,,,,,,0.03133303869719617,,,-0.008542977342636066,,-0.018076324235085574,0.014094957227962723,,,,,,,0.02116128953050156,,0.02857256727153601,0.006912531771411157
8,,,,,,-0.03687590859689993,,,-0.024029710878124,,,,,,,,,,,,,,,0.005009504249201768,,,,,,,,,0.048607994091605544,,,0.009657454289286133,,-0.011409469642905823,0.00048476005202324757,,,,,,,0.03926993998043882,,0.02917924508612213,0.012694744615020515
9,,,,,,-0.05288353252617539,,,-0.007079024257181432,,,,,,,,,,,,,,,0.0028468736639082337,,,,,,,,,,,,0.011799843074559085,,-0.008273340708381849,-0.030833850594298884,,,,,,,,,0.021698061839993343,0.020779446975148552
10,,,,,,-0.04898932691716951,,,-0.022281344448409346,,,,,,,,,,,,,,,0.07317921800465443,,,,,,,,,,,,0.015755356458104247,,-0.029810598316200844,,,,,,,,,,0.016838924073866224,
11,,,,,,-0.01098985948146991,,,-0.014249403277226014,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006755489209892357,,,,,,,,,,,,0.028364855745553363,
12,,,,,,0.01840564638884401,,,-0.01874624189617613,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016084806127937418,,,,,,,,,,,,0.026662064192733315,
13,,,,,,0.017617149555655853,,,-0.027506704764557632,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011688510041936745,,,,,,,,,,,,0.030810756071736556,
14,,,,,,0.042777323732849704,,,-0.017544619267200634,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02220902239696701,,,,,,,,,,,,0.017646374456655955,
15,,,,,,0.02937336090595899,,,-0.037885545355277106,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034931177528727014,,,,,,,,,,,,-0.00019593688176033908,
16,,,,,,0.046382613877565815,,,-0.04790655444253966,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011890359763808617,,,,,,,,,,,,0.025439330256812553,
17,,,,,,0.045420377316112814,,,-0.03991794423657957,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008615770366059344,,,,,,,,,,,,0.018131684381763158,
18,,,,,,0.036757637938960475,,,-0.04569845914752513,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014692425536369541,,,,,,,,,,,,0.016094163396179084,
19,,,,,,0.0815579827904156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01628290113379105,
