,2020-12-01,2021-05-01,2021-09-01,2021-11-01,2022-01-01,2022-10-01,2023-01-01
0,0.10611479284424674,0.0022616725333977072,-0.04705882761871427,-0.016288201180049144,0.014117632878613673,-0.003758342655215241,-0.0014763343778803062
1,,-0.02062412435697336,0.015105587989788116,0.003158552044898011,-0.0027082433920746496,-0.0008007528705995526,-0.033507949036676976
2,,-0.0162670028124543,0.01778492692635414,0.04055388033035423,0.004070822094020876,-0.004379901108380935,0.01608496430645978
3,,-0.0022960554901305663,0.03632434276357266,0.0312628484438251,0.012679952592136168,-0.046852982768971874,-0.032822043766609355
4,,-0.030499333238931836,0.012650730333115145,0.07010067961164013,0.0009316461575821222,,-0.050906606766803364
5,,-0.03950880851270888,0.016530886347588147,,0.01469776536521561,,
6,,,0.03784811014288181,,-0.010744742903789017,,
7,,,0.040715590478851205,,-0.013056397978242984,,
8,,,0.0809395181473147,,-0.03707073888335444,,
