,2020-09-01,2020-12-01,2021-02-01,2021-04-01,2021-07-01,2021-10-01,2021-12-01,2022-01-01,2022-03-01,2022-06-01,2022-10-01,2022-11-01,2023-01-01,2023-05-01
0,-0.013841466729804353,0.037665077920189916,-0.05188785709002808,-0.058048966486888176,0.05463278271077088,0.025200069071749986,0.04234167540925604,-0.10618405566031885,0.021104136264105122,-0.0029971576997577243,-0.020494147775710347,-0.023896825521942944,0.019222276900620727,-0.02554150357250018
1,-0.020936685482573214,-0.0018432556146383838,-0.01465369186679677,-0.09463935411145208,0.1066257487836817,-0.026764258494819337,0.020561434032285497,,0.05423786899021277,-0.006080982683921543,0.061001858566917866,-0.02199544110849505,0.011043637112984506,-0.03794616133052209
2,0.02607848576870042,0.04370799400449599,-0.05247295265587848,,,-0.008827419617086107,-0.02814604602466453,,0.056985461894507594,-0.0036090562972600493,0.20976032401148603,0.007372662363888338,0.01653383831877253,-0.019652929053473933
3,0.016110942032355968,0.05405512269495816,-0.03135137826701051,,,0.0002737144950550885,-0.05919830623761868,,0.019499234117500208,-0.020931869759848065,,0.033643416276169624,0.009796606735086755,-0.013137204323124152
4,0.02346620248944742,0.1262277607969553,-0.0723305366688205,,,0.015112555095925018,-0.04761442738620669,,0.016340436762003918,-0.013800124169735084,,0.050088648384022605,0.00848585301909388,0.02424870600016593
5,-0.03441195004240605,,-0.061958359257506146,,,0.010724106440513026,-0.052810608300869255,,-0.02076877199812266,-0.02155564472924787,,0.03666357085876992,0.01111078681030353,0.013274312174069713
6,-0.010219056809966709,,-0.09201915919822135,,,-0.055316207782519555,-0.0008494030488490623,,-0.02434887908990646,0.013583425679600247,,0.04526093862989722,0.03779878170999851,0.01517464006478475
7,-0.034221050250521134,,-0.0729900678707871,,,,0.01741554716274596,,0.01822922375252123,-0.008743124210615405,,0.06163241932140551,0.018119302850196917,0.026354440831087178
8,0.009504182525039706,,-0.06986405351610081,,,,-0.023422910394654828,,0.06586886295797356,-0.02185961556185745,,0.09882228879788624,0.02094154019920147,0.006779310359243951
9,-0.03811164814288315,,-0.04961941559893113,,,,0.001186630907120012,,0.06525159363367106,-0.022828622575807755,,0.065271089657994,-0.009932035761769598,0.009102515256196764
10,-0.07053881627230751,,-0.019576088490241617,,,,0.03545249904947223,,0.08827600485234122,-0.025119983214085262,,0.002359584444569407,0.007576091415415043,0.003264476938920513
11,-0.10959143743164113,,-0.06290399542323932,,,,0.02200475461868212,,,0.009625617452770574,,-0.04066967936736088,0.0028257049997808537,0.02471690160318607
12,,,-0.035025471915926865,,,,0.016880753511690827,,,0.009466419173087659,,-0.007034312589447644,0.053177917190582846,0.06318945660960074
13,,,-0.009921286057813283,,,,0.04410939533542013,,,0.004307557865306344,,-0.07009652714814152,0.06298199759491396,0.038089912129289694
14,,,0.011387370177739164,,,,0.0020195531403466305,,,0.02732835580016746,,-0.04606472860300581,,0.025901223867912382
15,,,-0.007579865399720553,,,,-0.04828222640409319,,,0.02902561822267169,,-0.02172127914115496,,-0.023661531764598287
16,,,-0.0496349537575167,,,,-0.05819169839862237,,,0.012088286373918788,,0.034566474766871025,,0.021635311647155486
17,,,-0.09467851317965703,,,,-0.09308669062039954,,,0.015453758018731834,,0.08246829315177262,,0.0224674509848386
18,,,,,,,,,,-0.022919696814217683,,0.10192804167741176,,0.03904819426955175
19,,,,,,,,,,-0.05133640978282361,,0.08667829963340523,,0.03733064626241056
20,,,,,,,,,,-0.07229765354535489,,0.10768929905941427,,0.01028590141331387
21,,,,,,,,,,,,0.10822434482353227,,0.020646709781135808
22,,,,,,,,,,,,0.12768800064463548,,0.040707081159102376
23,,,,,,,,,,,,,,0.030661527459671323
24,,,,,,,,,,,,,,0.0037416620925658783
25,,,,,,,,,,,,,,0.04071689744056428
26,,,,,,,,,,,,,,0.030238117774560536
27,,,,,,,,,,,,,,0.020908443514021435
28,,,,,,,,,,,,,,0.03245509051157969
29,,,,,,,,,,,,,,0.05001903323429868
30,,,,,,,,,,,,,,0.06300655149598633
31,,,,,,,,,,,,,,0.025673666227610692
32,,,,,,,,,,,,,,0.028432515295125693
33,,,,,,,,,,,,,,0.023311753666741986
34,,,,,,,,,,,,,,0.0468443309355453
35,,,,,,,,,,,,,,0.046679601534478365
36,,,,,,,,,,,,,,0.03585399779949672
37,,,,,,,,,,,,,,0.028332315799604046
38,,,,,,,,,,,,,,0.010432956952903805
39,,,,,,,,,,,,,,0.03904980867384733
40,,,,,,,,,,,,,,0.0313867265157044
