,2023-01-01,2023-03-01,2023-05-01
0,-0.014503550160665402,-0.020240729587314377,0.028344306374968653
1,-0.008352655655170516,-0.009645704350042639,0.01228412392759104
2,-0.025554946002383172,-0.03227567120031605,0.011252059011551907
3,,,-0.015101820345611472
4,,,0.011252013166677344
5,,,-0.020844530673604922
6,,,0.013895120418866647
7,,,0.010655056271803076
8,,,0.02060712107519791
9,,,0.017368013156728423
10,,,0.017763357069592978
11,,,0.06840095768866927
