,2015-07-01,2015-08-01,2015-09-01,2015-12-01,2016-11-01,2017-02-01,2017-07-01,2017-08-01,2017-09-01,2017-12-01,2018-02-01,2018-03-01,2018-06-01,2018-09-01,2018-10-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-06-01,2019-08-01,2020-01-01,2020-02-01,2020-03-01,2020-05-01,2021-05-01,2021-09-01,2021-10-01,2022-02-01,2022-03-01,2022-05-01,2022-06-01,2022-07-01,2022-11-01,2023-01-01,2023-03-01,2023-05-01
0,0.035120034911955145,0.033696884647452796,0.051994225137894645,-0.012131186080281076,0.01931211789112197,0.024151711681664967,-0.03127052875683933,-0.01571364580214274,0.09974221931367833,0.006742640915323284,-0.0116498445598201,-0.0816385112516157,-0.028729261190749256,-0.02669238273829766,4.485385462693614e-05,-0.0210489237864091,0.01869967217371249,-0.054389968314407344,0.028714304603914442,0.028814097357915625,0.015934935320119248,-0.0040569203309694934,-0.0664038979823931,-0.0022384165600328743,0.04077127369622957,0.003408246455681052,0.009997352463891218,0.010494657487958525,-0.008461005805162403,-0.01493985564802039,-0.007028846663025945,0.02546526876003119,0.011924398515234025,-0.0002742903900465471,0.01093968929236011,-0.0044664121082366726,-0.006592514407066652,-0.01054349694526513
1,0.0003994383217134079,-0.025456512546528698,0.07262731425160984,-0.029240896578363706,-0.0034335601023283147,0.020311364991901115,-0.0030012105898920005,-0.013472725351479475,,0.03859298615478135,-0.009988511637490038,,-0.0415106042190998,0.0152853043448542,0.022734102762827835,-0.05332067157429732,0.015222874355360627,-0.024183748999423216,0.026313233274550818,,0.02134738731448449,0.005956162181874225,,-0.006017846680668182,0.0544723447478197,0.029993473542123006,-0.005532877022646598,0.018853810537115212,-0.005857291753499139,,-0.008127313547516835,,0.024101279516487495,0.008957333011977,0.0001334487130644213,-0.02170169332486077,-0.023351385081703757,-0.004060222128770885
2,0.0008763673773750646,-0.0002996088724236401,0.04392562677665235,-0.08758769603419791,-0.025743936920880728,0.03271387117787761,0.02090170365149291,-0.0319540905185276,,,-0.0046194246729291955,,,0.05338956928543981,0.030556263818144025,,0.038581382464390135,-0.030899851780123333,0.027590342003515733,,0.042440319063471676,-0.004799314538318722,,-0.014894220609956488,0.03573139537348835,,0.000592582883260917,0.019572572712255765,-0.015191845403216941,,-0.009479264770412055,,0.011674434003589529,-0.013892657413691042,-0.02504205170380125,-0.0315725815014089,,-0.008298200903537278
3,-0.023555164351696245,0.025088346368851377,0.03517211963452116,,-0.07469436220703951,0.016909506753403303,0.005294993770859957,-0.02875455312382713,,,-0.0015836972809459837,,,,0.03417541318833539,,,-0.03244124998397968,0.036001186776111194,,0.024351609949957886,0.02396832704766072,,-0.025006663018371178,0.03370727150506703,,0.0019399252369125541,0.03840277829814487,,,-0.00888507904535718,,0.006330280886890194,0.00123885226906785,,-0.06069803539394231,,0.002833781378471567
4,-0.006889366235741878,0.09806123759040908,0.04041843457381877,,,0.011552926728229274,0.028342163068636683,-0.03760902058105153,,,-0.010271103168581597,,,,0.022660649121535315,,,-0.05497214559867958,0.03241716212633827,,0.028681127710058263,0.07461402060585653,,-0.022028252024413053,0.06381266283413956,,-0.004784782513989061,,,,-0.0037947901365220638,,0.012962499671461292,-0.0025752762458022133,,,,0.014309264074667816
5,-0.01446325271527904,,0.07838836970048702,,,0.014507608264632932,0.037981574321912515,-0.02597298552265581,,,-0.00028089097618222425,,,,0.035712600775119174,,,-0.0778616813585109,0.044953113939639966,,0.023134070511722005,,,-0.016330587126474505,,,-0.009952709492750511,,,,-0.01507050923203046,,0.008931666137010297,0.016840706469907887,,,,0.017651522577720513
6,0.016274114958918062,,0.050307203606581474,,,0.014582922803042297,,0.0006091727844759198,,,0.013068082227095434,,,,0.05481513683183259,,,,,,0.038477747084862735,,,-0.06383335819002722,,,-0.0027232837612327643,,,,-0.03595033382278201,,0.022242980422459813,,,,,0.01633135319067769
7,0.030043764038708343,,0.06598214965503635,,,0.007787807399847857,,3.3998245941191385e-05,,,0.01157117676223507,,,,0.035695948170840985,,,,,,0.05492736030949219,,,,,,-0.0022426432842257427,,,,,,0.013935478834469717,,,,,0.008580389941070354
8,0.006460397303318377,,0.06383945858140683,,,0.02283385053938769,,0.024761519628778705,,,0.014166678357411033,,,,0.02933975435782754,,,,,,,,,,,,0.005628722346649351,,,,,,0.005828758103898768,,,,,0.006854690071674163
9,0.014189280408114069,,0.055673821269624835,,,0.013163488960600933,,0.014522940508847837,,,0.024533776986904066,,,,0.020695309768640424,,,,,,,,,,,,0.018222995557923838,,,,,,0.011401640048687434,,,,,-0.009573840318850113
