,2015-10-01,2015-12-01,2016-01-01,2016-11-01,2017-02-01,2017-03-01,2017-04-01,2017-06-01,2018-02-01,2018-05-01,2018-06-01,2018-12-01,2019-04-01,2019-06-01,2019-07-01,2019-08-01,2020-05-01,2021-10-01,2022-05-01,2022-06-01,2023-01-01,2023-02-01
0,-0.06400568340968094,0.016646371916560376,-0.008230057986416406,0.035414578634886285,-0.01720462586137339,0.015719644128565857,-0.0024052597030833622,0.0035184711667479718,-0.031172983648772856,0.03622514155919154,-0.019961437166140295,0.00673999350926735,0.06738588903710863,0.012267648553566768,-0.004502890186956043,-0.031260959928519405,-0.010476311017897366,-0.0019527856432477453,0.01414523182017291,0.012548035308209582,-0.015508679014623272,0.008746245209415138
1,,0.1327443904466432,-0.010484007078436552,,-0.005082920420246051,0.0037613644157492576,-0.010569960723919802,0.010808030793753476,-0.042478321872348124,0.03678287329444485,-0.001725452969079333,0.00889652233496907,0.021294684805169606,0.017732518857056845,0.0012168706484515512,-0.023795780326121008,-0.002873588604680899,-0.014544215042756825,0.004667327485264661,-0.008084966660537707,-0.005942434358026105,0.01274481278188977
2,,,-0.042242566331349374,,-0.009300764521487537,-0.0076229045369380355,-0.04752026445855695,0.02445038238836228,-0.03326874027889215,0.032832106152583695,-0.01612803356499881,0.02545378147636601,0.03936315147013192,0.017760608895534657,-0.0032738581012650148,-0.02135335409947864,-0.004833419299677066,-0.01719173554258524,0.01476216217067905,-0.0043157137493462505,0.022092658498610085,0.010281688221833174
3,,,-0.04710757182305347,,-0.017384357351576618,0.01956988204052812,,,-0.023036087382761528,0.024354694564705404,0.03601191230054024,-0.03488414566580289,0.007162953563042418,0.010981116086223097,-0.004804401886009335,0.02298320120710151,0.03278360619398479,-0.028940329584427715,0.007393278741904208,-0.0308806145482875,0.009557260457878858,0.025537022734121062
4,,,-0.06952425977318455,,-0.002361064880220809,0.01759777812250385,,,-0.03284662420680251,0.04666459924534849,-0.026961798203319898,-0.0825852915248948,-0.040183257124428495,-0.0028343121314431396,0.014883671277392208,-0.0002900852641407603,,-0.014247118837195094,-0.0020300230831546973,,-0.0035207162409798265,0.03867534014238938
5,,,,,-0.020332526984179644,-0.00703304743461608,,,-0.036664491682666944,0.025559306818315752,-0.0010357578478787932,,-0.052674384071649594,0.000792705036030239,0.00843431763253416,0.01101505444490336,,-0.004738734599400329,-0.013435300334861955,,0.009736455870955618,0.030496236472869698
6,,,,,-0.01929764503079756,0.001687636271470394,,,-0.036830675357153564,0.038048074874752924,0.02223585040336551,,-0.06656035528388438,0.03307927975431868,0.02637241875622831,0.008614658053668345,,-0.011161787560544312,-0.02711441931953562,,0.011884299904109996,0.018160080448081595
7,,,,,-0.012867621333647605,0.008647083434634162,,,-0.02488246238456915,0.03578488571953364,0.04398626185652055,,0.008171507070143358,,-0.0022093076708981085,0.00562783949423401,,-0.005805488895777033,-0.03548753694315199,,0.011437212669944907,0.0030936136789850854
8,,,,,-0.0017806288018684668,-0.013956329242468035,,,-0.045842386974993654,0.021280471124290212,0.03349690123529281,,-0.0022267460012053153,,-0.028127759406832153,0.030532764789947153,,0.006720067959899545,,,0.03162382111894613,0.013414994602600538
9,,,,,0.019405804111975122,-0.010518369650494686,,,-0.032572530939045,0.0165155386003073,0.039168325096230694,,-0.0009736581275702205,,,0.0622269951338163,,0.0007744717558288983,,,0.03249948210608755,0.0036554192529216767
10,,,,,0.0060319109349253885,-0.00505110354419358,,,-0.04170239526937736,-0.0038767853694975374,0.03635838324943674,,-0.010203604289929724,,,0.05494079969364718,,0.0024627348387695758,,,0.02628319542432367,-0.02392799248996491
11,,,,,0.002661942548050078,0.0038722103816315467,,,-0.0387296274491038,0.017028672757742558,0.03619272434465204,,0.021289450330530202,,,0.04064077188304377,,-0.02530769908906927,,,0.06852327761429522,0.0018363945429965556
