,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-12-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-07-01,2016-08-01,2016-09-01
0,-0.046065961126734445,-0.035298287043037835,0.0021700350553950365,0.01646248633734107,-0.019576261554352214,-0.0874695915667183,0.020824696845883395,-0.06880723285290014,0.01919452211424577,-0.05731926304844581,-0.057156321952648526,0.1454061899571355,0.044010105134585586,0.04043005507577724,-0.019527406608000675,0.07361313052246787,0.011251850681940567,-0.03524100419838483,-0.009296888494557676,0.08489836283373009,-0.06527073637690117,0.18361749966107777,0.10373323058383987,0.026037921615033266,0.057057073740886644,-0.062020443617612164,0.016013535777206656,0.16865907721520135,0.12204380629167044,0.012474180327153972,0.14696156750189893,-0.09981201018451458,0.03022540327913692,-0.02157135569925339,-0.01595623121644074,-0.04216956775002911,0.010740598369494592,0.06153216286753027,-0.06776174351953523,0.05103912042563463,0.046277916925784535,0.04452125146872277,-0.018236931117763033,0.022475577630018062,0.0423418410255505,0.10546937984496063,-0.09888112334377519,-0.006375774466200301,0.04720688971117326,0.02454063373078519,-0.029938150432984534,0.020304018027420767,0.039282541495509804,0.051718361766626364,-0.010522037617835878,-0.046595876654373924,0.004137011376359467
1,-0.04551998318619299,-0.05402218401886083,0.013187324169850356,-0.0577547809503722,0.025332343753946773,,0.0053934348855477765,-0.17057069404137604,0.023427274856906877,-0.02547666120159331,-0.016323738050555647,0.10395362374782957,0.03670127624002095,0.05208851764194611,-0.03949977529213866,0.1024923133765161,-0.023497778188715124,-0.07064280372726994,-0.02154192727700832,,-0.0906161815716442,,,-0.018798094242768126,0.03427182343010493,-0.035541070686828435,0.0633512181393403,,0.048910891513934684,-0.0048599430196096804,,,0.020946735079497625,-0.007944471053597635,0.014789738720359491,-0.06571863643133291,0.010836894808526232,,,0.04256921873268915,-0.01094201027950037,,-0.01886174349379499,-0.04099738977053757,0.03063437012121817,,,0.03388650398068638,0.029970121146686735,-0.01811395365528856,-0.0030397120927714294,0.060926545683879674,0.034632965438643026,,-0.009526518009732587,-0.033602252147441725,-0.01576118230478407
2,-0.033317426458997046,,0.031120070894525842,,-0.016219327925933058,,0.03237675020157038,,0.04727228261491234,0.07140727992928664,0.05409553555571733,0.1607594615691892,0.013574376690629109,,-0.04806597474713792,,-0.03671350982584354,,-0.013682761621196082,,-0.05652245386227284,,,0.000360676670151161,0.03352588219323471,-0.058037766410523384,0.023295305845971725,,0.10232276743451085,-0.003909554833387174,,,0.00727232975142833,0.020318069353772117,0.013473013909969023,,-0.08865290907465884,,,0.08894937576697126,-0.02421128915349735,,-0.11872812339695149,-0.05342200131118702,-0.06766155825625875,,,0.057672890942109145,0.014237918196051913,-0.05054465382274209,0.017585496909408915,0.017501421496183944,0.07929355330407084,,0.056536484140366605,-0.004219417059839081,-0.03444538385443785
3,-0.02420996136001885,,0.025958616667150824,,-0.04287507348435682,,-0.0034877184559660712,,0.006893835849062668,0.06773936947989423,0.1174312926959562,0.20578976368032853,0.08741963675915532,,-0.04493371663431378,,-0.05392737525064906,,-0.015240700342571856,,-0.09048329546308809,,,0.04810758039999241,0.03407442254116,-0.04966963242893341,-0.004141298811511707,,0.09078387602353089,-0.024904805594815116,,,-0.09443749923779432,0.042974348955915787,0.021554771271122597,,,,,,-0.012134058294315242,,,0.0059646727054119,0.015672170417126985,,,,0.0059374094351314355,-0.06436702497501301,0.022370908227233643,0.016372081484211876,,,,0.02149515315504047,-0.032560959631488195
4,-0.051963052833422285,,0.01642291163924492,,0.00629835866133277,,-0.022907648336596864,,0.02645322686333529,0.07404583789962871,,0.18069335722356628,,,-0.08454828675510484,,-0.05403655495585902,,-0.03188144633831258,,-0.038250143102587675,,,0.055689013725016334,0.0024907908398501544,-0.060140779208422535,0.01711344561863548,,0.059423938476869775,-0.01608441624301049,,,,0.015739051709642737,0.022645669959835413,,,,,,0.0023563175724290453,,,-0.04292009828570853,0.08276130775982526,,,,-0.04124993837683211,-0.10213311971723327,0.0884344496084799,0.03912771863953601,,,,0.008949302467928355,-0.02428663684631971
5,-0.08562563659813338,,0.010572838066882806,,0.026267002630117275,,-0.05034202274541055,,-0.052165027626868365,0.04269775843125245,,0.2012946513294651,,,,,-0.03782991080046649,,,,-0.07588005615801574,,,0.08866754596207027,0.010773406243952177,-0.041162352807036395,-6.33031672849782e-05,,0.07447914420756185,-0.024455581397910597,,,,0.026930263795980736,-0.007017179201951329,,,,,,0.01920583205539117,,,-0.040631180295535696,0.06665683465341532,,,,-0.04576681254524062,,0.08250775254938847,0.033282489305561214,,,,0.028294598992110398,-0.023029105657183635
6,,,0.010674854642048093,,0.030902606707934765,,,,0.18697903569859342,0.051872258509225944,,0.2557046093640716,,,,,-0.10420669616167899,,,,-0.06105394158875077,,,,-0.062310544540138846,-0.06990270353788453,-0.015141216403936397,,0.005173761179690706,-0.02107687506348488,,,,0.013011653137842583,0.02101114522739156,,,,,,0.01417696493609677,,,-0.009768581051834424,0.03518447549399939,,,,-0.06506962914990111,,0.05169010274577279,0.0263053328272278,,,,0.04056741018436627,-0.0003266260830354639
7,,,-0.007013550517090739,,0.013714078488975545,,,,,0.041343985838987685,,,,,,,-0.13540477329750633,,,,-0.02211593269091372,,,,-0.0722021023776378,-0.07655433061320349,-0.03289808090129309,,0.041513082279354796,0.013910886135195089,,,,-0.015598009741141894,0.0417078125976964,,,,,,-0.003639282539375177,,,0.033827528082493785,0.07729667815856489,,,,-0.05570281173851965,,0.05058531736162242,0.02343968712055222,,,,0.08094888994637195,-0.0189754794843493
8,,,-0.031824407768593854,,-0.04476706302678579,,,,,-0.024330305642403793,,,,,,,,,,,0.00978466020948554,,,,-0.11281369706674171,-0.07700981486919178,-0.06519561828303377,,0.01743942641614349,0.01606757435185102,,,,0.03687922315111791,,,,,,,-0.00014093413590066106,,,0.07084253405153795,0.07125429214504919,,,,-0.106180403602675,,0.04322668557163012,0.08146487894510557,,,,,-0.02303297453621056
9,,,0.018321086806306397,,-0.07201522987431197,,,,,-0.010580249229444227,,,,,,,,,,,0.09658661892800824,,,,,-0.07719435067647185,-0.13768834422999188,,0.0426251412726415,-0.010839804162178224,,,,0.00430258127869676,,,,,,,0.016222878681580788,,,0.03656949863078829,0.09219989676894169,,,,,,0.07360137162605596,,,,,,-0.03234385039899035
