,2010-11-01,2010-12-01,2011-01-01,2011-03-01,2011-05-01,2011-06-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-02-01,2012-03-01,2012-04-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-06-01,2013-09-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-07-01,2015-08-01,2015-10-01,2015-11-01,2015-12-01,2016-02-01,2016-03-01,2016-05-01,2016-07-01,2016-08-01
0,0.03327649335043725,0.03641685743748324,-0.0004633003155093407,0.01255370102065445,-0.01815493936322332,-0.02257114855325848,-0.03246488744801379,0.018286882690162543,0.0899534779572504,0.006013838529897342,0.02650648382848031,0.062430923968046614,-0.024167250078361402,-0.00026725071888655805,-0.0698954547449524,0.03660984835242098,-0.007758442095688878,0.08371342055957143,-0.005547838566211105,0.015489744921262094,0.024550399963509495,-0.13922420613657627,-0.03960550244335481,0.013530207019481821,-0.08569800919159087,-0.02007199241089186,-0.06890729075144475,-0.07312275641893562,-0.0031595942030338,0.0036754281023276825,0.021819632073595496,0.042035842795932865,0.027456538140012476,-0.018243633232264633,-0.016336963652283654,-0.19246040347266602,-0.014189047064768534,-0.03945189562569151,0.04357142858714935,0.054500874657213316,0.010052672766733384,0.002752788435656406,-0.12755282503469267,0.04885062014310271,-0.03421987237793933,0.018904387489609986,-0.035294344082658025,0.012313195992377124,-0.0012359644695354444,0.06804780455095216,0.0008317014501919573,-0.014985613648498153
1,0.03025378105801435,0.06287361729753616,-0.02383034914684823,-0.012013893127032382,-0.011325511155380386,-0.012081653231776568,-0.039388481006128906,0.019554241015791618,,0.035207591420155504,0.003908426598735026,0.12134234059103266,-0.045790457691502695,-0.04169678153566858,,0.025624206925282333,0.0036988524085868058,,-0.031193138600589698,0.04087831006309539,0.01717923863344839,,-0.03119374030715738,-0.0410227420837983,,-0.04080529070960237,,,-0.08281988874688384,0.024601042246986393,0.011622355824997488,0.13630431899618856,0.03300299677734175,-0.00782408524723932,-0.04719780550620323,-0.2862602673473207,0.16300827672259643,-0.008735087722020474,0.027151113105626123,,-0.00850285471280876,-0.03149508196750794,-0.20537258921274448,0.017303305133349767,-0.045851173905406384,0.026563047570348886,-0.07630288204247537,0.006009962018480031,-0.026093315401946926,,-0.0019269733755031826,-0.011922764484237902
2,0.03685463031088321,,-0.03724055654752101,0.04048892685379535,-0.027679183422732012,-0.05308115746597064,0.025005328705947072,0.01988626145929473,,0.024309408473880856,-0.0555103500741585,,,-0.00929071295464201,,0.029294285832990097,0.0067102962571174984,,-0.019764040269265593,0.07127163998725727,0.024076204235691456,,-0.00035772654175936225,-0.05256882551286024,,-0.07813571263412245,,,,-0.021200132923953507,0.006199783220977917,0.13674518469697983,0.03682969551797788,-0.02668688173879885,-0.0070137975700279576,,,-0.017550984063576802,-0.01385230378316038,,-0.0687225847699624,-0.07289490560751233,,0.01844541207226491,-0.030995930212608602,0.06393237607324687,-0.057718579354129496,0.02677194719158882,-0.051954585467109515,,0.007234062810437147,-0.0032130902115549143
3,0.018300273081398144,,,0.02927084603907426,,-0.06539845382030851,0.02304675991231786,0.040262869685194325,,0.018161199176431664,,,,-0.05117066190683639,,0.011831994564455384,-0.01777034211642614,,-0.0695340896372203,0.043260853055956616,0.017141690998488723,,0.013613222712338002,,,-0.08631547783356197,,,,-0.014550340664846728,0.004858041439114835,0.06134532961014649,0.04671464815188875,-0.0503407120059951,-0.029942701258220072,,,-0.006045541937279353,0.021139363691869306,,-0.07511313702050337,,,0.03585312321040546,0.037821935553224995,0.06156986702529066,-0.06709854835961065,0.02494376330602377,-0.0439741835080627,,0.01482644469228378,0.009111625201961515
4,0.034386460341321756,,,0.024032380044551882,,,0.045705231619450615,0.04605081060121208,,0.006117196474584086,,,,-0.055607984089502516,,0.08045775492678964,0.04497018743179115,,,0.08548247957731014,0.002092047902253924,,0.012998849680755153,,,-0.0664001377752157,,,,0.011605349466508541,0.014457852265295612,-0.007385534694000384,0.056030302266163456,,-0.037824701286273577,,,-0.0473825043988616,0.006318915120899771,,-0.04050146603782867,,,0.03810245516632216,0.038089428373468515,0.04771797345001483,-0.11463820743517655,0.08734861381876924,-0.010083338781273765,,0.029489815803758423,0.01699096031143532
5,0.023102053902443798,,,0.04585468677686633,,,0.03170626599172888,0.024543586905285686,,-0.01121812653175358,,,,-0.04198304849569068,,,0.0809772341269197,,,0.024207174721208702,0.021835641894219382,,-0.005669759054023782,,,-0.07833774662979631,,,,0.04651364316286327,0.031672388510542326,-0.004009581386864802,0.0032479103652915953,,0.09185080901845,,,-0.06413207711488988,0.04662818334717933,,0.011787412258330354,,,0.03718131183970841,0.04670911530138144,-0.005925584914638016,,,-0.015532889207271472,,0.03375696126811867,0.02955617790636267
6,0.02829797076442042,,,0.055743202503977685,,,0.05560180477183163,0.035360848403828804,,0.0018721725063706174,,,,-0.08286386686700897,,,,,,0.03381229934437524,-0.01205450136877495,,-0.0029687334412897837,,,-0.07491067657463679,,,,0.07675836678308595,0.04255841092850643,0.08852988209946311,0.011139909310569962,,,,,-0.09270163101039186,0.05868071552779419,,-0.04144471205480449,,,0.05331391262638252,0.024399674933520354,0.016809869687814283,,,0.03691297711564956,,0.015927291632653717,0.07157247260089328
7,0.03718485281744455,,,,,,0.10974529476842854,0.018146379221524178,,0.012395508437730962,,,,,,,,,,0.037712735206727466,-0.0554693415021319,,-0.004816487877829623,,,-0.07670148636822138,,,,0.04516771113186341,,0.04619825209161288,-0.006037508433184957,,,,,-0.08075238257145667,,,-0.047660325360096456,,,0.013807274819657933,0.030728868059564207,-0.03713856694202056,,,-0.00897854160966105,,0.04156078522792084,0.05677797428080944
8,0.03480491653921791,,,,,,0.09972094062548464,0.03431371764714619,,0.032727114785952915,,,,,,,,,,0.03850942330339535,,,-0.0008294520994909238,,,-0.06934681353210514,,,,0.10049043613290004,,0.0874938146119737,-0.01148703968569853,,,,,-0.09029808000933182,,,-0.06142797719731741,,,-0.037372016250423634,0.13534432941192553,-0.06473152279628502,,,0.014949255914475046,,0.08493248999180747,0.04480605513004643
9,0.00910522469762487,,,,,,0.07807241548630905,0.06871411955299767,,0.015973750097434403,,,,,,,,,,-0.011580493828491356,,,-0.021466016880677063,,,-0.08111080653179159,,,,0.14989467639485599,,0.18012687129077687,0.01514396430477083,,,,,-0.09046287824968058,,,-0.07009778282371504,,,-0.02932533642825219,,-0.06493254542912119,,,0.015314931198900927,,,0.01277726103280341
