,AID,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,000921.SZ,0.017235068500995477,0.004011813692617642,0.01576324909090909,0.0036710821818181816,0.18915898909090906,0.04405298618181818,0.17339574,0.040381903999999996,6.333333333333333,5.4,1346.6160000000004,12879.356666666665,14225.972666666668,1.3394105961318323,1.3388820612284182
1,002490.SZ,-0.0029822438272402306,-0.0004563971239502193,-0.0027403568774703553,-0.0004212449011857692,-0.03288428252964426,-0.005054938814229231,-0.030143925652173907,-0.0046336939130434615,3.260869565217391,2.347826086956522,822.262608695652,6789.00347826087,7611.266086956522,-0.3354102843712179,-0.33643705876093233
2,002672.SZ,0.001694050486868199,-0.0003533859254552122,0.0015503711688311687,-0.0003241288311688323,0.018604454025974024,-0.003889545974025988,0.017054082857142855,-0.0035654171428571553,2.857142857142857,2.4285714285714284,756.0014285714286,5811.838571428571,6567.839999999999,0.7094806591956971,0.7082078156934474
3,002594.SZ,-0.003998429498983602,0.001479382847760718,-0.0036753420202020205,0.0013551879797979798,-0.044104104242424245,0.01626225575757576,-0.04042876222222223,0.01490706777777778,6.5,5.555555555555555,1237.7250000000001,14744.254444444448,15981.979444444449,-0.832517329547982,-0.8350733292802505
4,000063.SZ,0.026193344050494012,0.005915799089953152,0.023941516303030298,0.005413470303030305,0.2872981956363636,0.06496164363636366,0.2633566793333333,0.05954817333333336,10.133333333333333,9.133333333333333,2780.326666666667,28532.545333333328,31312.872,1.7387156723219814,1.7352452241136482
5,000776.SZ,-0.0006444461267902865,-0.002386796478906529,-0.000595035681818182,-0.002188872443181817,-0.0071404281818181845,-0.0262664693181818,-0.006545392500000002,-0.024077596874999985,3.4375,2.6875,843.1306250000001,7081.756874999999,7924.887500000001,-0.1403011551929468,-0.141282852824711
6,000039.SZ,0.004949916761239952,0.0009561674775516051,0.004530096363636365,0.0008743190513833988,0.05436115636363638,0.010491828616600786,0.04983106000000001,0.009617509565217387,3.260869565217391,2.391304347826087,854.181304347826,5814.468260869565,6668.649565217392,0.6475726986253445,0.6465608941439915
7,000756.SZ,0.004902432856260756,0.0013441099896943408,0.0044813933014354055,0.0012306052631578953,0.05377671961722487,0.014767263157894743,0.049295326315789464,0.013536657894736848,2.9473684210526314,2.0526315789473686,653.8526315789474,7071.817368421052,7725.669999999999,0.7795981535673381,0.7776547116251453
8,000002.SZ,0.004477912758945261,0.0014104965179174112,0.004102729251336899,0.001292714171122992,0.04923275101604278,0.015512570053475904,0.04513002176470588,0.014219855882352911,6.882352941176471,6.0588235294117645,1567.170588235294,12726.83117647059,14294.001764705883,2.087998069672266,2.087302240978378
9,000157.SZ,0.0023683957480600125,0.0007490451960155298,0.0021682153090909094,0.0006859213454545453,0.026018583709090912,0.008231056145454545,0.023850368400000002,0.007545134799999999,3.56,2.92,921.4248,6954.013999999999,7875.438800000001,0.5486467799434076,0.5480371636749231
10,002202.SZ,0.006290293924036087,0.006600998007711978,0.005748067846889954,0.006044177607655502,0.06897681416267945,0.07253013129186603,0.0632287463157895,0.06648595368421052,7.421052631578948,6.473684210526316,1684.8452631578946,15244.435789473682,16929.28105263158,0.5285983932794969,0.52736255151444
11,002460.SZ,0.003573794360091087,-0.00598392172399569,0.0032547015909090912,-0.0054869813636363625,0.039056419090909095,-0.06584377636363635,0.0358017175,-0.060356794999999984,2.75,1.8333333333333333,628.6483333333334,6273.165,6901.813333333334,1.1354469005265846,1.1274828393460563
12,000898.SZ,0.004991766518472785,0.00018555722299117282,0.0045667625454545455,0.00016935363636363653,0.05480115054545455,0.0020322436363636384,0.050234388,0.0018628900000000018,3.6,2.6,844.4039999999999,7571.532000000001,8415.935999999998,1.0759808863307643,1.0739646262873088
13,000488.SZ,-0.012861851004187597,-0.00484324997318566,-0.011805052545454546,-0.004441694545454542,-0.14166063054545455,-0.053300334545454506,-0.129855578,-0.04885863999999997,1.8,0.8,466.666,4613.248,5079.914,-2.098819261237019,-2.1011279463485772
14,000513.SZ,0.007219129307045201,0.00248405879790296,0.006604490909090908,0.0022747533596837928,0.0792538909090909,0.027297040316205515,0.07264939999999999,0.02502228695652172,4.608695652173913,3.6956521739130435,1118.6699999999998,9213.120434782608,10331.79043478261,0.9571035404730328,0.9558327515007193
15,000338.SZ,0.010144818681078997,0.001560561602318505,0.009291102513368985,0.0014294740641711213,0.11149323016042782,0.017153688770053455,0.10220212764705884,0.015724214705882335,5.117647058823529,4.117647058823529,1112.6541176470587,11188.483529411766,12301.137647058824,1.9715083713481834,1.9705908139090849
16,002703.SZ,0.01380363456134385,-0.001706355229028104,0.012637630909090909,-0.0015657071717171686,0.1516515709090909,-0.018788486060606024,0.13901394,-0.017222778888888856,3.111111111111111,2.2222222222222223,783.13,7707.434444444445,8490.564444444444,2.122304595667797,2.119700443577842
17,000166.SZ,-0.0031396383808246866,-0.002818754166789746,-0.002880616464646464,-0.002584930404040404,-0.034567397575757566,-0.031019164848484847,-0.031686781111111104,-0.028434234444444446,1.2222222222222223,0.5555555555555556,255.32888888888888,4115.17,4370.498888888888,-0.6615378743550594,-0.6618254855852621
