,2011-08-01,2011-10-01,2011-11-01,2012-12-01,2013-08-01,2013-12-01,2014-01-01,2014-06-01,2014-07-01
0,0.19054811542638284,0.09363824557983591,-0.04474057212643712,-0.009994936926738252,0.02094776294841738,-0.02401813159553423,-0.009747240753891773,-0.02108710730436303,-0.03152281152515446
1,0.17304773387893757,0.13009177239385417,-0.01310442469323303,0.006581005232475068,0.006053218888895762,-0.008497960100264046,-0.02627720204213535,-0.027148251280339597,-0.03597941430384277
2,0.2611553734763392,,-0.04263435246403757,-0.017542502787983638,0.041923836230914,-0.02794359550777048,-0.006899236598864489,-0.03381726552047071,-0.04788805581781763
3,,,-0.08490650078360273,-0.006078630315437872,0.03459501505040907,-0.018613513406453897,-0.0466520492437793,-0.03020118288329421,
4,,,-0.12328044453509301,-0.01072289194675502,-0.061103330392584754,0.0013529255398551099,-0.04429185000748059,-0.021639149757952447,
5,,,,-0.033814054797047355,,-0.018962394451366715,-0.049413672458902935,-0.031894584946535076,
6,,,,0.008202385177573879,,-0.026465526190306288,,-0.014981311074240278,
7,,,,-0.010291562857158043,,-0.0030274734695575622,,-0.024202106809862345,
8,,,,-0.012186058740795369,,0.005738672129568245,,-0.020007882764664364,
9,,,,-0.05182114696206441,,0.012313393235272696,,0.018606112240035833,
10,,,,,,0.018635180430431775,,0.003861432268802867,
11,,,,,,0.008915470253798352,,0.0008599002328333327,
12,,,,,,-0.004120955648654556,,-0.02476241316520933,
13,,,,,,-0.030431449800848,,-0.0025887056806002118,
14,,,,,,-0.045674186348726775,,-0.0032790667216133773,
15,,,,,,-0.026675624794802566,,-0.02031972683234029,
16,,,,,,,,-0.0004890060658579998,
17,,,,,,,,0.013631825932066466,
18,,,,,,,,-0.005442464478386144,
19,,,,,,,,-0.004099043537369118,
20,,,,,,,,-0.019831384604019453,
21,,,,,,,,-0.03902495101430814,
