,2002-08-01,2002-09-01,2002-10-01,2003-01-01,2003-02-01,2003-07-01,2003-11-01,2004-01-01,2004-02-01,2004-11-01,2004-12-01,2005-02-01,2005-04-01,2005-07-01,2005-10-01,2005-11-01,2006-01-01,2006-02-01,2006-05-01,2006-07-01,2006-08-01,2007-01-01,2007-03-01,2008-11-01,2009-03-01,2009-04-01,2009-08-01,2009-09-01,2009-12-01,2010-01-01,2010-02-01,2010-04-01,2010-07-01,2010-11-01,2011-01-01,2011-02-01,2011-03-01,2011-09-01,2011-11-01,2011-12-01,2012-02-01,2012-04-01,2012-06-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-09-01,2014-01-01
0,-0.014062941230546439,0.010387267701760017,0.02774854550724659,0.018189559900256447,0.032341464726374225,0.05624298924928439,0.1324478292696607,0.008575106343528427,-0.019937694413258544,0.0035030572741718835,0.03372512357848623,-0.012250953572535472,-0.011991169518238087,-0.010265248057820031,0.005849555650157878,-0.022866094588209984,-0.03741521735714781,-0.0323414684804606,-0.004958627822187367,0.02080981019468156,-0.020718112444987113,-0.05678684502115061,-0.0487927158779804,0.08713933758652703,0.034398869326530246,0.011343014136225182,0.031007736212258052,-0.017662816707529783,-0.02080230919022097,0.030170208614064276,0.008118370333368041,0.03382677360832531,-0.008949121079266487,0.030577350020282834,0.00038743935780538585,0.011505526194223403,-0.024005576614501978,-0.011921411305465757,0.07418702161102275,0.029551170040022168,0.008970665509900222,-0.004426606678856082,0.027307158581798774,0.011265550848882366,-0.017736872728416175,-0.0639563550313107,0.08381312007997366,0.016370669165637675,-0.016039244549022724
1,-0.004375380528120143,0.03552265042301578,0.035706668805188635,0.010050012921230478,0.03197243547405715,0.05365312038755965,,0.014112641818494476,-0.017272067584708672,-0.03791352025771899,0.021395859752389335,-0.014971382372528597,-0.02273802947030934,-0.010994045414708276,0.0009508603032433172,-0.02040763638703158,-0.02452094916588332,0.003442927622157921,-0.006627764539472114,0.041010106708909394,0.1045850077188697,-0.06293473018006734,,0.10696234164686258,-0.021142447842966483,0.0014621894145987469,0.033168482033136604,-0.012988936875635626,0.01278353128844767,0.010725781047442817,0.04053390327367046,0.04524041400910983,0.003109818376984874,,-0.013714795083828557,0.009266658212676138,-0.025071094738435606,-0.03553083719603878,,0.05280361892722274,0.026022318892337637,-0.020165816241941137,0.02775643960205265,0.03219794788239572,0.0033037745044710576,,,0.028245336986521763,-0.031693814726950764
2,-0.0035224854268410266,,,0.0062125935266980625,-0.00308462467299242,0.005032268455496425,,0.00889419936447089,-0.017408056304407005,-0.05469862462840891,0.0010531796559651863,-0.02338886775035831,-0.016625595069965526,0.004925567717884549,0.017609488922960326,-0.020487460773423782,-0.017888980272360078,0.008448270419956216,0.019055714400890267,,,-0.09344997817913425,,0.11808375816069572,-0.04042052933901452,-0.025885558528162322,0.020850722210635553,-0.029741334287241794,0.03171092735797987,0.018705471966275145,,,0.010044117684166576,,-0.03191325283162394,0.009400717754934895,-0.038641000408070836,-0.0454093208403461,,0.02917896656351804,-0.0012263289109086806,0.04862705048104532,0.04040654700311186,-0.009054847757893558,-0.006253630125340193,,,0.029258969006782487,0.0013539322967583978
3,0.011054147829072741,,,-0.005947725196459752,0.0047493335719118734,0.001305583340778682,,0.023272629079067242,-0.011494605174013017,,-0.012562472404881397,-0.038472869586322345,-0.01316247704263962,0.015398482943819847,0.009091127554726519,0.00414343744088197,-0.0076642517380711705,0.03444849040521114,0.037711187345022656,,,,,0.06051847378838482,-0.015091093085802587,-0.036208116992274775,0.029956191243638797,-0.037199957951916995,,0.027256703926141768,,,0.02898504866310936,,-0.016440877305040846,0.014335011099523065,,,,0.046247608865363166,-0.009852035631856992,,0.05386882149663941,-0.006219407732644733,-0.013438047924863028,,,0.007543014863353847,-0.0001453943323128648
4,0.00919787284814258,,,-0.0174175420017591,-0.0058569825994366775,-0.007439520601838279,,0.015541291527993328,-0.018259622826124478,,0.01382053672605632,-0.03230402488615847,-0.012525219518612185,0.02194173702730895,0.001198981127386256,0.019362757138450704,-0.015477803710038929,,0.03664998059786906,,,,,0.016361632627758027,-0.010836016752200806,-0.04207063974716774,0.07737907189589355,-0.010317121790912043,,0.040097683520546434,,,,,-0.045794023692155905,0.02174573823099024,,,,0.03153724519942669,-0.013359694478088713,,,-0.006086544999369892,-0.01026981568931773,,,0.0009655282565629308,-0.00890211304920796
5,0.010586814306241643,,,-0.03237057542270649,-0.027280969717934145,-0.03219346514722954,,0.014896491442171644,-0.02931249421127191,,0.02058422380881797,-0.0475283744688666,0.003582075733694734,0.01720112856849365,0.013247477511438621,-8.298691192143437e-05,-0.0008715220405497437,,0.050502130031588655,,,,,-0.006854950623825573,-0.11880028812088561,-0.05712393079336042,,-0.00529656849369442,,,,,,,,0.01463020146762739,,,,0.038072978027681614,-0.023653279741365996,,,-0.0007858966171885307,0.014260918316034488,,,-0.027239508394534373,0.009788250016790956
6,0.0016914890711965946,,,-0.008481346340669993,-0.04528952214678972,-0.029250771150968635,,0.023348830199260595,-0.06526633995599918,,0.019721810308778953,-0.043055541132281605,0.00838615391961961,0.012473833163318293,0.02636777476742247,0.05703359391131024,0.00442347918938224,,0.0422590708065298,,,,,-0.046215028431269234,-0.1568707692867104,-0.03117893239001246,,0.003412441660182064,,,,,,,,0.006129393232364944,,,,0.04363513364449689,-0.024506398541600305,,,0.004776139867205487,0.021370375248629614,,,-0.02957175363098752,0.010461806199087542
7,0.03827817781969617,,,0.004109943313562459,,-0.08552174991138095,,0.019727922087232175,-0.07468059102763647,,0.0327185479619847,-0.03703388423266596,-0.0010700717075774469,0.029494134333591937,-0.00505333085146531,,-0.0069015030556369705,,0.053132381186452804,,,,,-0.05579934172944068,,-0.0548966147875567,,-0.011617225807557419,,,,,,,,0.001927778263446367,,,,0.03705851056049658,-0.01949567004438313,,,-0.011674609729931618,0.029033947269575755,,,-0.00342128845926426,-0.0023351275592691234
8,0.012062861067844793,,,-0.005330690665552362,,-0.08694385591927789,,-0.02242161392260056,-0.1153622094306126,,0.016871835993600426,-0.05539129856580538,0.007844873752442916,0.023774174500665435,0.018676087792203422,,0.01463916385594044,,0.05342570687599313,,,,,-0.1209026477781261,,-0.07582863734952827,,0.012449019999682842,,,,,,,,-0.00021755551006696905,,,,0.036335291016139415,-0.025265185301295734,,,-0.04677865033099282,0.023349368949850735,,,-0.003985290103299177,0.019674832285083044
9,0.027308503331095413,,,0.004109943313562459,,-0.05665501172737786,,-0.0538407294496861,,,0.005284142537684056,-0.06502244715646133,0.0036792185145396727,-0.00841060260816473,0.0027535219857490745,,-0.016206777042414133,,0.0703584639446202,,,,,-0.10843612138352743,,,,0.007500434356635721,,,,,,,,-0.0195254226091639,,,,0.026226577627843195,-0.005041814204103545,,,,0.021701261713181763,,,-0.005010400922089375,-0.010113028145360747
