,2014-12-01,2015-03-01,2015-04-01,2015-05-01,2015-08-01,2016-02-01,2016-04-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-02-01,2017-04-01,2017-06-01,2017-10-01,2018-06-01,2018-08-01,2018-09-01,2018-11-01,2018-12-01,2019-07-01,2019-11-01,2020-08-01,2020-11-01,2021-02-01,2021-03-01,2021-05-01,2021-09-01,2021-12-01,2022-09-01,2022-11-01,2023-03-01
0,0.016060676721939338,0.008327974887749168,0.010400890054798495,0.024920313041118636,-0.03588353453837989,0.023839049935326928,-0.023451346639828508,0.020960401691058728,-0.0025739473605215224,0.007992908340726856,-0.014725027956106196,-0.0028564561289190493,-0.009790215483292286,-0.020086575639745696,-0.0012529112135775122,0.023100104945039224,0.012156357518669836,-0.02063552606977037,0.014737817291057276,0.005525688297795206,-0.008488921690048556,-0.007480189140614879,-0.015283441004472653,-0.006377213772159607,-0.004491667438875524,-0.00433211309438164,-0.0002974580955159567,0.005554312532983552,-0.009271908921407501,-0.0006005592027769069,-0.0232343115850977,0.007642048673646151
1,0.008866918526261536,0.024806761430330226,-0.01959501221311033,0.020656435042085253,-0.052767993136276115,0.030929683892321647,-0.022897353529837794,0.005917976419537396,-0.017033279649893984,-0.00998972961524558,-0.01047823802535408,0.009164712929929486,-0.011881147176362461,,0.014819081914381638,,0.0061953813932751345,,0.008351860505895203,1.6297682816635017e-05,-0.02910778350951393,0.0023530206766650963,,-0.005024381772518183,-0.0027002453709643603,0.013279193419223123,0.006695232824061925,-0.020220713219033293,0.0052508782756639505,-0.0004608624144202267,-0.017332520699397058,-0.0047336960241759485
2,-0.002392887625934925,0.015819645267598936,-0.013291915989682046,0.03506500903645948,,0.02491907634230972,-0.028531728589491934,0.003643380232952964,,-0.008390003068793561,-0.017689701702515492,0.010089592962645888,,,0.009885469755096299,,-0.002294878698897662,,0.004809623023158238,-0.005072685187999859,,-0.0031254240367943886,,0.011131436875147394,0.0034847529548187595,0.002507073601131893,0.004615869211110457,-0.02656565677222389,-0.022435886026058505,-0.007399892063316038,-0.025479123630152145,-0.00890479066100447
3,0.02437107436326258,0.07462295108705685,0.004595034457197222,0.016708835408639544,,0.02108865613196964,-0.045390051902293393,0.002341100008123931,,-0.022988237447759907,-0.01939397049873115,0.015156586223984192,,,0.017682927743622567,,0.011302882293366068,,-0.002207156664592702,-0.008557013181135886,,0.000692648682731889,,0.01829866438152994,0.010373267430122013,0.0007717552641151038,0.0020750931463906497,-0.0351398096886264,0.005383882099915915,-0.025479842420089938,-0.04991852348202741,0.008850933963041818
4,0.05294899830526312,,0.0014742907984208742,-0.016908591346370017,,0.015774873500455255,-0.005303989167782852,-0.003934310604801539,,,-0.009551126386308617,0.023845971130996624,,,0.026770189825859436,,-0.005836415822180641,,-0.0014006667769708159,-0.01754212872050065,,-0.008279558689114452,,0.034571034825089164,-0.0014909830994898066,-0.003994873460708259,-0.007884557640705836,-0.009556579161456469,0.03274665150347822,,,0.020959911905043427
5,,,0.039081731657441665,-0.019434901519777892,,0.011797572183186888,-0.004171466182782524,0.00922627238168694,,,-0.008675997823946346,0.012011717227380814,,,,,-0.0006246218685630467,,-0.012284103643990463,,,-0.0038522491469104025,,,0.013357522832575519,-0.016485080108890493,-0.007561952486597967,0.009263115603456384,,,,0.005653196093563295
6,,,0.02877793870106693,-0.021431416263871128,,0.002983324799927134,0.012180574264459842,0.00048106770532374554,,,0.00993551840291751,0.028744063744465365,,,,,-0.005550288841567941,,-0.010888061304192398,,,-0.006718891800543414,,,0.0328745801117023,-0.0035132709812124574,-0.007830134194162675,-0.011364323079336103,,,,0.01884327262024499
7,,,0.0018008985756665652,-0.018809875574059554,,0.007519329642422301,-0.01153653006626243,0.007990838196131556,,,0.020055767168418726,0.02923749997816749,,,,,-0.0009479574325848006,,-0.007078656465260735,,,0.004928317102455004,,,,-0.00785930838571014,-0.008589948049770868,-0.009445850861311555,,,,0.020445255736265544
8,,,0.00405851706027871,-0.02719341730731495,,0.0017495390533486255,-0.043334066086151424,-0.001671386693611332,,,0.011108057700764284,0.038577651666630075,,,,,0.0011622745297996673,,-0.0030502674092653947,,,0.026888247085856687,,,,-0.013772350138170797,-0.012137652953078337,-0.007435112112937681,,,,0.01655822417130537
9,,,0.018584755952932852,-0.020723587824664325,,0.011699648647460092,-0.05496836611570899,0.0023894077064339214,,,-0.001516791472990775,0.0306119140465011,,,,,0.0009129078109886279,,-0.009420980554933678,,,,,,,-0.0183689426763487,,-0.020930663884699108,,,,-0.00417425571404717
10,,,0.0656548230645555,-0.027100399069449832,,0.00980395717054905,,-0.004196655250146897,,,-0.020857014135584606,0.0304593688587369,,,,,0.00357159200874424,,-0.0031002064405249996,,,,,,,-0.025258791962453397,,-0.034012643924066666,,,,-0.010771909528404677
11,,,,0.0020898075565169982,,0.016809781279764957,,0.001785109084748271,,,-0.033911669828251334,0.03232597375401269,,,,,0.003377762765013337,,-0.0058096692636970815,,,,,,,,,-0.03031180447086257,,,,-0.013284079825897521
12,,,,-0.015988815232593545,,0.021799914601532633,,0.012159919535581487,,,-0.027277500608783534,0.04734455594510578,,,,,-0.003553796709685031,,-0.004399232350824178,,,,,,,,,-0.009129028620146862,,,,0.0011480557540854974
13,,,,-0.004597074981651517,,-0.005609324514004088,,-0.005798908568560357,,,-0.020878510093504055,,,,,,0.011518305588611,,0.002058693800059075,,,,,,,,,-0.04707600051638483,,,,0.004282504643544627
14,,,,0.024567809084389935,,0.021608306068787497,,0.0015929826469882613,,,-0.029306862932136468,,,,,,0.010619639321544305,,-0.00843693436126447,,,,,,,,,,,,,0.007614868079863335
15,,,,0.039187990027431674,,0.0316222527586032,,-0.012331718880759013,,,-0.03628680265318174,,,,,,-0.007175889283159265,,-0.002883631171146206,,,,,,,,,,,,,-0.006839582195685701
16,,,,0.01734042000629543,,0.028890515181669185,,-0.013561303238861733,,,,,,,,,0.005781771077118414,,0.0005112721942843734,,,,,,,,,,,,,-0.013668711397992084
17,,,,0.015386129697872342,,0.0226682898065238,,-0.0259634515588143,,,,,,,,,0.004666790075876115,,-0.006693981128859328,,,,,,,,,,,,,-0.05232179080759636
18,,,,0.031202793710088272,,0.032904153798915425,,,,,,,,,,,-0.0173955565889381,,-0.0035167030203560046,,,,,,,,,,,,,
19,,,,-0.006374744971453072,,0.04767119407787379,,,,,,,,,,,,,-0.010108756947450281,,,,,,,,,,,,,
20,,,,0.015390940159167421,,,,,,,,,,,,,,,-0.015038507659055789,,,,,,,,,,,,,
21,,,,-0.00121251265141753,,,,,,,,,,,,,,,-0.016344067482392255,,,,,,,,,,,,,
22,,,,0.008982148090844078,,,,,,,,,,,,,,,-0.02657246071180186,,,,,,,,,,,,,
23,,,,-0.03323059112231963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,-0.0571150013238082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,-0.16556373919464473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
