,K,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,0.0,0.5331101615579649,1.1378842892077452,-0.0034014270447289517,-0.0027931809796527354,-0.04081712453674743,-0.033518171755832826,-0.004720897196168318,-0.003968486099993496,2.2852640297000413,1.4144303896359403,2144.193182363415,14146.18792270934,16290.381105072756,0.33458284111985775,-5.303588555807399
1,0.25,0.397198510300832,0.6847129793535844,-0.0017028926017720505,-0.001094646536695834,-0.020434711221264598,-0.013135758440350007,-0.002319010169573835,-0.0015665990733990131,1.6976029905130843,0.842045193648647,1466.214744441852,9504.734928690217,10970.949673132067,0.4188960556201725,-1.5328965255802887
2,0.5,0.3681294432089698,0.6479895757369011,-0.0008030172902542318,-0.00019477122517801566,-0.00963620748305078,-0.0023372547021361842,-0.0011280836017747023,-0.00037567250559988137,1.3106353479522488,0.47519278007283405,1185.8447502341328,7617.441762243433,8803.286512477564,0.4050915206849995,-0.7912543971538664
3,0.75,0.28366771763670023,0.33012120362161634,-0.00039980937934815076,0.00020843668572806693,-0.004797712552177816,0.0025012402287368004,-0.0004469211631752158,0.0003054899329996072,1.0591755305720874,0.25885333634593516,1050.390685913643,6694.341324632583,7744.732010546225,0.6354822427914515,-0.1876947684792792
4,1.0,0.2022800672153374,0.25777003390417635,-0.0007996168200077181,-0.000191370754931501,-0.009595401840092622,-0.002296449059178013,-0.0009720226005085975,-0.0002196115043337747,0.8663055431214016,0.1268042213317916,965.4193468081104,6162.784738226544,7128.204085034653,0.6155630020900636,-0.9224850205827125
