,2012-10-01,2013-01-01,2013-06-01,2013-08-01,2013-09-01,2014-02-01
0,-0.02414291563043669,0.00561437366656703,-0.00686931781817135,0.009642787271196163,-0.0031706388142103137,0.039662809728585824
1,-0.06205280594679641,-0.0012189230890622405,-0.007041711716906374,0.02698506046050797,0.0064250898276569934,
2,,-0.02209109755664107,0.005587034728105067,0.020640820115148006,0.013634547880455816,
3,,0.005760837428931964,-0.003992820257057161,0.054281211148900166,0.028064479192821956,
4,,-0.027708406763999882,-0.00818205134371297,0.05016251570948915,0.004836584467775573,
5,,-0.031600662414016156,-0.035341196388628315,0.051606282731427644,-0.008773370576173445,
6,,-0.018158664546657377,-0.017296196324304347,0.060838857609391894,0.018517054655879495,
7,,-0.04691901393447795,-0.03120115615072594,0.06093110842761451,0.0037206084968355313,
8,,-0.037405808172917165,0.02108214584062784,0.04282781818730497,0.003704473580716794,
9,,-0.09636624986944842,0.027424081842097436,0.056387663757918816,0.01659698286024014,
10,,,0.04798756181667052,0.07135942379169258,0.020934978788217595,
11,,,0.09485780246097475,,0.09929177705703252,
