,2014-12-01,2015-01-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-11-01,2015-12-01,2016-01-01,2016-03-01,2016-04-01,2016-05-01,2016-07-01,2016-08-01,2016-10-01,2017-02-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-04-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-10-01,2019-11-01,2020-01-01,2020-03-01,2020-05-01,2020-08-01,2020-09-01,2021-01-01,2021-03-01,2021-04-01,2021-05-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-03-01,2022-04-01,2022-05-01,2022-07-01,2022-08-01,2022-10-01,2022-11-01,2023-01-01,2023-03-01
0,-0.030309989810599847,0.001749701656045488,0.014749929437885445,0.035787204414595264,-8.4630110412931e-05,-0.020359429011520103,-0.005627485487777584,-0.0048837118428608495,0.05903602878136205,-0.06289279891464483,0.009770147525918427,0.07429021750996795,0.0172274343866039,0.03676715120578833,0.01105348349962676,-0.01512509683878549,-0.0039919884045374054,-0.01273455360939968,-0.007307089570150582,0.005977095004714439,-0.012390019119700835,-0.02855233629727838,-0.0020597936742077216,0.01436229869909944,-0.009602071631051423,-0.009140545184912696,0.011381498928080713,0.011669351980080567,-0.007005580937265776,0.0388666434116961,0.005989693022642406,0.02768421392636311,-0.07007522656574494,0.004549418550870321,0.051163907103457085,0.0357030347687064,-0.006746967741358745,-0.016707614194151788,-0.03640725323088656,-0.007213885646718321,-0.010254569161969096,0.007011569508335924,-0.00588144042397154,-0.024509783526721174,-0.02031726247365251,0.07751791455113644,0.040246448148868685,0.017466802593968822,-0.031153997694021385,0.01339130419810819,0.012267752373675833,-0.0036073563177478896,-0.010667607640900911,-0.007261585356426958,0.005149426006400892,0.03938344627507484,0.011510842225616269,-0.059678191432408934,0.00869481085917645,0.02176738523289501,0.02633718047418432,-0.003531694831443666,0.02148458716916224,-0.007300197842091016,-0.00438564194472757,-0.001299361381405184,0.0009930441678576152,-0.017571702947431156
1,-0.04025463720643874,-0.000885447631890468,0.027835175200161544,0.019721679903240252,-0.029296132659740293,0.004645816242650369,-0.01545486135167895,-0.028410319644315507,0.08161044800811279,-0.05143119077088376,0.06497399039409824,,-0.007049340047220465,0.017948665716426948,0.017186375025057155,-0.037332339688529226,-0.01106202368565734,-0.01362125360735833,0.000713797563485441,0.0035860629101107655,-0.0027654781962951347,,-0.0002554341239369151,0.025942170562550437,-0.006855198851394295,-0.012712931313690667,0.014862606192362904,0.007150251794765694,-0.00338984116820229,,0.0022727553847334825,,,-0.003092869732115311,,0.047027740365816584,-0.02240375891748858,0.0018878725964079912,,0.006505566117653849,-0.01615750406987937,0.005037916380627561,0.005565423104787026,-0.0315432870078467,,0.08198333231798349,0.025425985188993305,-0.018266080744838487,-0.05301671439308819,0.030099882723614302,0.012200401131813532,-0.01358348642101559,0.008581852647902677,0.005978107688494938,0.006837469819485298,,0.021271769800547347,,0.009094237423870055,0.03954331646794218,,0.018292587415476014,0.02819244135537957,-0.019395096362156306,-0.008051578694552197,-0.019141618204602917,0.026728544133188592,-0.0313803330618887
2,-0.061371116822659166,0.01722011504425458,0.04151242919343945,0.03472977596469029,,0.009911742715849936,-0.01286130818826603,-0.09918760952262162,,-0.06262143318496616,,,-0.047897907057186107,0.004079013577243273,0.03353771001670469,,0.024116853912573566,-0.02352749138048038,-0.019591665843500694,-0.009556881257218652,-0.00756675545839558,,-0.01669583084866355,,-0.015359401417396334,-0.007846182908657795,0.013838652117612371,-0.006981448986643546,-0.007017415698966856,,0.007268684172717865,,,0.004756283681881968,,,,-0.006583305966204156,,-0.0039757218369351754,,-0.01257006715607556,0.01419422974097051,-0.037154547559578255,,0.13304920999197645,0.03871639671565541,-0.008166930309460252,-0.026394339308680514,0.0312168953225489,-0.010926719165022636,-0.02304573719047287,0.010775435488676877,0.011970049544622552,0.008501034953564801,,0.025915544533547497,,0.02799170402417861,0.02422284368847505,,-0.005571619770223357,,,0.0074744960415357165,,,-0.038632983640449314
3,,0.02926970314728461,0.06788187383531596,0.003281421105429061,,-0.02231851248070882,0.011984281818151032,,,-0.08457946063571153,,,,0.010024581489981754,,,,,,-0.01088548496320696,-0.00775904609948963,,,,-0.02129137479198917,-0.019683558177266303,0.03192057261062775,-0.12007591571890774,-0.0027380078719483336,,0.011829310331198162,,,0.022896541270900794,,,,-0.002978006402526656,,-0.017231484638073447,,-0.012004622965710254,0.01653036176246614,-0.035799564845120146,,,0.0715772811199944,-0.010932790809065729,-0.05213395880242544,0.03555618283180162,-0.016252875525017974,-0.03707003420579058,0.017326158022165306,0.0124078886703064,0.03263181706873586,,0.03181212465880234,,,0.00844237992743846,,0.011147379233889865,,,0.004380127820475033,,,
4,,,,0.007729593399112167,,-0.058256648489779295,0.002622671124606679,,,-0.06787370325998676,,,,0.028891902079383858,,,,,,-0.0023282113401825733,0.0017938720768486682,,,,,-0.02543796209521787,,,-0.015047271409143192,,0.019304461777620574,,,0.024189362750754118,,,,-0.005285131957656786,,-0.011205089571178828,,0.009106661002022065,0.02360274818441299,-0.027981193640082225,,,,0.015467726675015392,-0.06825619044793463,0.023441350849796594,-0.026487472426123038,,0.017399994723119372,0.002828298911375371,,,,,,0.01131535381349158,,-0.021477698916933186,,,0.003996145008475893,,,
5,,,,0.011081821668402325,,,-0.011241906040664995,,,-0.11067418177115473,,,,0.025402724939032062,,,,,,0.0077744766757938955,-0.00808035933508,,,,,-0.03907452955133417,,,0.005247240485968474,,0.011835459384464286,,,0.04835797765766925,,,,-0.015375247848131934,,-0.012465317902122575,,-0.00502867734988488,,-0.03406863663241988,,,,0.032252314710012886,,0.03816046169214293,-0.03257298965968847,,0.02815860817990634,0.008898372889451722,,,,,,0.029669667531036836,,-0.035044692734041316,,,0.019287678978017753,,,
6,,,,-0.016089929702139738,,,0.008916425209263501,,,,,,,0.037423099550765615,,,,,,0.008801086329100816,0.000876199633514041,,,,,,,,0.025452333926457404,,0.02018194194463252,,,,,,,-0.02384060797503018,,-0.006702830957695305,,-0.004090530575697304,,-0.03117866592070473,,,,,,0.019826941183348046,,,,0.011178218851767174,,,,,,0.02206942129351841,,,,,0.0250646537257998,,,
7,,,,-0.01511818688177824,,,0.0022130722023758764,,,,,,,0.026477813431180275,,,,,,-0.01466759474512802,-0.006841612165670696,,,,,,,,0.05579345795650781,,0.016289320376205563,,,,,,,-0.025741949777137618,,-0.005561054714574354,,0.03186170912346231,,-0.03625670999068409,,,,,,0.00031282451177427895,,,,-0.00035376760162930676,,,,,,0.018100281618073755,,,,,,,,
8,,,,-0.006641338570611888,,,0.01693935700749405,,,,,,,0.020622303716284485,,,,,,-0.015742882563571925,-0.006754123464614903,,,,,,,,0.02006799349406818,,-0.004117511637400817,,,,,,,-0.0076170128364629885,,0.004770226991202886,,,,-0.025145922264987464,,,,,,0.0016278562257563411,,,,0.014876140028817653,,,,,,0.04983656492102195,,,,,,,,
9,,,,-0.01921260429175531,,,0.0395037978806263,,,,,,,0.015241863126841615,,,,,,0.011238556828401247,-0.0005218510393967257,,,,,,,,0.01745194248956583,,0.004078262810861766,,,,,,,-0.0061148392313563615,,0.006767309242138531,,,,-0.003723673768607716,,,,,,0.011405231403067484,,,,0.009791458692237964,,,,,,,,,,,,,,
