,2014-12-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-06-01,2020-07-01,2020-09-01,2020-11-01,2020-12-01,2021-01-01,2021-03-01,2021-04-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-05-01,2022-06-01,2022-07-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,0.030522706749570805,0.005430754855873854,0.0037367602009363843,0.012779488178734866,-0.038048889704666244,-0.038474768922245106,-0.0395296883413403,-0.006133474674567374,0.05537943259909195,-0.026188015732653724,0.00902177853728059,-0.014247719310957585,0.02323477570202903,-0.029711721124246318,-0.0022099946534526183,-0.006871481221888853,-0.011123956890345177,0.0066381893327958075,0.019323036664990467,-0.010458906299551707,0.020675680575005018,-0.00758760316567475,0.0032865441513263427,0.0207002014055524,-0.03954188646428891,0.002428363577643644,-0.01901227701103192,-0.004561736078761758,-0.005968962805438682,-0.00048344550218049065,-0.006479727420876921,-0.0036101572662046166,-0.02335473063346072,0.0077782631494929255,-0.00675038691877905,0.0013032791847726877,0.026884243632045668,0.014650887223056408,0.01148567173985171,0.016240559248767106,-0.00012025301865303817,-0.002072022576835586,-0.041064920211361766,0.015286221161282754,0.0023078340790565477,0.02160352859817749,-0.0038337110036610333,0.00947279205297491,0.0030857729193942696,0.01471212779465958,-0.02685441014492973,-0.015382490991055597,0.008640475532502911,-0.005062888495640294,-0.019424756609673244,-0.012545814767825014,0.010976886810516895,-0.013041207848627057,0.020669652784955694,-0.06901424585793592,-0.008865158853093469,-0.010244803453736573,-0.051462200297422545,0.01714507016648481,-0.01906982132572437,-0.00449386396069551,0.0172946973668493,0.005341023436276071,0.007832855775978143,-0.009323613004911024,0.011649389125345966,-0.01599571360018448,-0.008813098590150226,-0.00023368036457593888,0.03043623028496878,-0.012192532037523685,0.0035699287703883087,0.004440286563297757,0.008358004642154526,-0.018811271126847995,-0.010745869198505842,0.010270758477737951,0.002372428737014154,-0.006074359019868858,-0.007577304545723473,-0.02102105978461033,-0.003470890809401439,-0.022517732512977062,-0.004863366061588437
1,0.01579254516920292,0.000897109187434797,0.01553261477493928,0.04321692824970036,,0.002781311945559084,-0.03104693812844861,-0.050558988364065804,,0.007312046566377184,-0.009295980822574101,-0.0047116002330342965,0.05686788818485433,0.028733343437854983,0.016465926928536767,-0.033369276710496276,-0.0169485561472138,0.027712524439609254,0.003555361478800534,0.008473080166641722,,-0.01785826620160247,-0.029004092576253804,0.014297483400141253,,0.0021743974627672635,-0.005440717462510847,0.017285129724605053,-0.010220533107438978,0.015203866833540136,0.03110956235973912,0.013583009158264048,-0.0021658972583193936,-0.00013143720638630896,-0.015531700732092979,0.07209172115181328,-1.17814869508015e-05,0.03314345534264884,0.0032730874974444824,0.022431904909475442,-0.0007585797557663199,-0.0004512910804965742,,0.018870556349903644,0.0005102086736012978,,-0.014124633092930772,-0.004873660887843911,0.03594633189494001,0.020369370821480715,,-0.03082222840366544,-0.006183740062668086,-0.014416575751446281,-0.00812244852423194,0.028326581040271748,0.005037475784502643,-0.03722448949749069,0.03610122259380599,,0.010916539804446401,-0.009172087784487637,,,-0.009330371551732376,-0.005550817614579984,0.001159451999799721,-0.003198897011353896,0.032700314030595035,-0.01150508529285954,-0.0035918152680993742,-0.0313038756791757,-0.023598302632005463,-0.01998521153669941,0.045434726742601406,-0.0017184013140477683,0.04134150499083944,0.017011616910594718,0.03229319359902094,-0.016878939284034278,0.006786348900676531,0.012557280011292749,-0.0016058741281321787,0.00021315861516768564,-0.007939366072285958,-0.02034632407385395,-0.016394472036631136,-0.02787011313461374,0.043363586217495254
2,0.02658743631094529,0.010116677915035233,0.019115353936443924,,,-0.0667188770457432,-0.01433722569461926,-0.0564237879553815,,-0.004149286916216077,-0.02482771722654098,-0.03763640522586931,0.0007005253584166926,-0.0027213566708099296,-0.024374364564024198,-0.01934315211763371,-0.004244391276227777,-0.004211231602873067,0.0044834510933599026,0.002228495595854696,,,0.0076560812171853065,-0.009939693640212965,,-0.04533450971794206,-0.020008739594215452,0.0026554226469661657,-0.011875737641398043,0.02585686140176957,,0.002375454651990516,-0.019318363149136708,0.01782948544188745,-0.03423551018316173,,0.0006749158798552424,,-0.02869030684822249,0.008918434824095378,0.01848864544436335,-0.015222184012436024,,0.010767664337373972,7.152391865439256e-05,,-0.019905456417891987,-0.006079442599323137,,0.01486935602759143,,,-0.013035232168140176,-0.0026103968647568365,-0.01018614164365661,,-0.019811671136663822,,0.01817264803272156,,-0.011816377500764474,-0.002545494414962768,,,0.0021986656135770215,-0.015810566139711657,-0.009619727121233268,-0.007826081395692519,,0.0015172538402721258,-0.00981453903518359,,,-0.042940458384858715,0.055889860964193794,-0.02598977220707488,,-0.049184419255431155,0.027132338833208536,-0.0022046138008406935,-0.02502990693270024,0.03905803825421672,0.006349552317792551,0.026513181807723996,-0.008626343269251047,0.013286504505779284,-0.03450974404054197,-0.030504137419328003,
3,0.053477837252319915,-0.005716640238107917,0.019808053398856273,,,,0.06956824248780169,-0.0021043281610513276,,-0.019207295674662284,-0.026122721329910004,-0.07347365465372047,-0.016066571935756224,0.03348129027907336,0.010790290259762969,-0.02563105581977254,-0.003792767027968935,-0.0014453171067256854,0.004466886432260231,0.014045895898123106,,,0.004056200015655431,-0.004387390795374202,,,-0.019298549162353407,0.011318845264916888,0.0019581236372343547,,,0.017754118423759735,0.01913814698763927,0.023959700222775382,-0.07035984378749394,,-0.00944218785259332,,-0.02091776075906715,0.012011572427096162,-0.002516799308359907,-0.008209854131408179,,-0.004366238369788,0.010804335701622314,,,-0.04238195875766326,,0.00622348716128851,,,-0.026290698979402727,0.021622408590706854,0.00048554329924255235,,0.008909838302495032,,0.048633236064452134,,-0.0013253193376954187,-0.03249035759635799,,,-0.0016840545038135264,0.007642454488212991,-0.011504779179961844,-0.02236896295212043,,-0.0005934451447648925,0.008947029538766582,,,,,,,,-0.0028297960465182292,-0.0046990290411472735,-0.025657949244559886,,-0.05292006195363541,0.008295533416899037,-0.027113129256944868,0.006798499550599857,,,
4,,-0.007489654003730806,0.01986183338725267,,,,,0.009448786392195707,,-0.04799360712799494,-0.0017373533109057426,,-0.005741685120074225,0.034382155163748915,0.030353614915018312,-0.004387556798450376,0.04218357005262119,0.0028618436700469374,0.033594426995549376,0.01094358955950181,,,-0.005954002949611681,0.010161847808223712,,,-0.004529023286497846,-0.001056884333200614,0.0032746728325014907,,,-0.011484742823511418,-0.003212257122610307,0.00497034699369614,,,-0.016665071681497223,,0.015255893661971776,-0.0030182321109037957,0.006295745206599257,-0.0022509996073845073,,-0.003184653983866248,0.006135698610128415,,,,,0.02444806738599148,,,,,-0.00993444028817314,,-0.004287898390449296,,,,-0.0019203464960888539,,,,-0.010141899054427795,0.003995283485355383,0.005282337209291832,-0.023831414758186842,,0.01736724604046813,0.0030735638342522797,,,,,,,,0.029485308707750235,-0.007538953674794069,-0.06394180044008446,,,0.01073733324589643,,0.016166434280196817,,,
5,,0.001517946108713808,0.036861962772806844,,,,,0.004754494559111144,,,-0.007838264574926423,,-0.013625804975325062,0.008242231707186451,0.02894940408421931,-0.02456080101881275,,0.03499581261569684,,-0.004893201521253054,,,0.007331015884947778,0.013185359592280399,,,0.02430671066508472,0.013371927197581623,0.02099285711957144,,,-0.017940722173491075,-0.010492727871954433,0.036155718213298105,,,-0.0103993433777253,,-0.009021293023667276,0.0028833971732575847,-0.006827260208409847,-0.02044922255920323,,-0.025547593791017675,0.0004338960937646519,,,,,0.03585478242772666,,,,,0.020048343438131555,,0.010347641375390015,,,,0.0010444054005995795,,,,-0.019888490925682723,-0.026723657101421328,-0.008924295919833902,-0.033045641128884196,,,-0.01025066740627567,,,,,,,,0.038508853800982124,-0.002360014404052979,,,,0.019168681591420267,,0.02084938656752211,,,
6,,-0.017574723670428227,,,,,,0.019594730799234128,,,-0.011058889125340254,,-0.025145890209071764,0.026904612673588832,0.019207590971412003,0.02296911026179993,,0.037018778453956624,,-0.011910538889051914,,,0.017179963713719548,0.04294932001470286,,,0.025479419353743094,-0.004972923216530312,,,,-0.02898157740062768,0.019369204613300717,,,,-9.672844651331669e-05,,-0.04620778516116886,0.02022181840716719,-0.007268501792702331,0.0034970641794460633,,-0.010238780828255578,0.01294739820540336,,,,,,,,,,-0.009266432739475361,,0.00984590385604811,,,,-0.0007450912998328008,,,,-0.04363468062258362,-0.0222160981572177,-0.013098700531117835,-0.036621795699755655,,,-0.0011123898745566407,,,,,,,,0.02334650998050991,-0.016240644249576608,,,,0.021083589319166762,,0.013853243185236508,,,
7,,,,,,,,-0.018982797035746568,,,-0.016945062405441913,,-0.05089657148540039,0.028502804553631786,0.03877311796144678,0.012883772996830078,,,,-0.009179602000966902,,,0.024243603263597535,,,,-0.006175240260231529,0.0026244825615071576,,,,,0.010739825904672706,,,,-0.0023711264826026257,,-0.026261899671083277,0.012661298487937067,0.014794946835714917,0.012535086155547326,,0.004231747845653722,0.019761953806973764,,,,,,,,,,-0.024966563192472924,,0.011034329443447621,,,,0.009647337183262827,,,,,-0.03704304909765632,-0.03620798519586277,-0.016322442630503975,,,-0.002513128280351218,,,,,,,,0.026851713733473392,-0.004689645439759804,,,,0.005283608064795331,,-0.01223492246035196,,,
8,,,,,,,,-0.005461608253336969,,,-0.03220017760265259,,-0.026620022768715446,0.04764671009195402,0.028022036311208254,0.008047837021335269,,,,0.004266113215249945,,,0.008331881863690604,,,,0.010311215084723102,0.01416720712258046,,,,,0.03198751942195743,,,,0.01679268089791075,,-0.0009397793645695707,0.0008903347564119812,0.019004627890080172,-0.018765047025557813,,-6.173178501001075e-05,-0.010744444932437425,,,,,,,,,,0.006942408869923478,,0.0011770725167821183,,,,0.020118369351404652,,,,,,,-0.02183181471201978,,,-0.007312126309881428,,,,,,,,0.0314480427429622,-0.02754785748704114,,,,0.020134376661474107,,0.010143001434740562,,,
9,,,,,,,,0.004679124596389528,,,-0.05160515113880537,,-0.027161732424184626,0.069081938841189,0.022495408101123715,0.0010535762522820846,,,,0.0015489560882144815,,,0.007527754761877059,,,,0.023072440382652992,0.018095493629526782,,,,,,,,,0.015992354818318177,,-0.009079935284428853,-0.0074836712027774865,0.006041008662248437,-0.029836707680720664,,-0.0073237076254661915,0.006894280034371647,,,,,,,,,,0.006903004409422708,,0.01216248307578116,,,,-0.0050254720804634445,,,,,,,-0.01689049538772336,,,-0.0036074600928701628,,,,,,,,0.033512165806731886,-0.02867147635499334,,,,0.017435086574454584,,0.006458934096372992,,,
