,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
0,-0.019089875687000046,-0.06332097396682634,-0.0017144105268771526,-0.03971398070818655,-0.05157447803868376,0.004494919765992034,0.007157606342729883,0.10538635529933438,0.030263990608650815,0.03643729430811343,-0.02569952935848452,-0.009316694763079614,0.058566751329840905,-0.09217478412359847,0.04118282021793768,-0.01184892347049571,-0.02606553599203032,-0.05506665569177871
1,-0.00024053631711418166,-0.08649298098192304,-0.05075670728266379,0.010778307047394797,-0.05409382577981603,-0.005396522043153773,0.025403322545805018,0.18381676822736037,0.014335725314118974,0.006809040523924004,0.019833846275382427,-0.0030838248090399034,,-0.05386391198350782,0.03636309197170867,0.006610699307115109,0.018061617848892375,
2,-0.026012258677458377,,-0.1079885230455293,0.004749217622851631,-0.030873274989115185,-0.03790630854514854,0.009059214263944293,,0.060188654444521816,-0.003138517318610312,0.017821829508293696,-0.007154270318107336,,-0.040966275265240215,0.01950659309425845,0.009205179775271244,-0.02278220132015818,
3,0.02102980749180794,,,0.03577478172591775,-0.028675283803159424,,-0.009097232102154296,,0.15910671363618967,-0.017616663499945784,0.06854209387365273,-0.01651140379633942,,-0.008146398800806587,0.0037517502680791126,-0.0033483536958960336,-0.07018511298371743,
4,0.026161651586006918,,,0.05419134282442428,-0.06595236482216738,,-0.0022928325587963094,,,-0.018052932866715665,,0.0020476848252748425,,0.029028475408567456,-0.011430682712349094,0.010965747391731284,,
5,-0.003772977431456881,,,0.15467008436568275,-0.06205154637395971,,0.005891988605262188,,,0.0009972973899456394,,0.007418909161718279,,0.07464915231574354,-0.0034279916220540385,0.004326468601393962,,
6,-0.008502723735374418,,,,-0.07679425144744112,,-0.01819750748232707,,,-0.01788192679309547,,-0.026131247803195645,,0.07372698233099517,0.014588394294099027,0.003589302617381218,,
7,0.038328139284504625,,,,-0.052175950420898065,,-0.006379321972190155,,,-0.024313906569438715,,-0.023360890222662523,,0.04565588521999797,-0.01104257569205952,-0.002511191298502524,,
8,0.03250211652691071,,,,-0.05226256478372626,,0.01937425874150578,,,-0.07865978360272169,,-0.05928627376526174,,0.052056602328215185,-0.03034575536681089,0.02328057081514956,,
9,0.021465363127476933,,,,-0.06143243523496089,,-0.02773410209101801,,,,,-0.06129505593710016,,0.04607529196814619,-0.03598351452827048,0.007960496505190928,,
10,-0.027339386868638127,,,,-0.05603107502410909,,0.010253413048757043,,,,,-0.04851052258825472,,0.0185456196495406,-0.03901794991524982,-0.007035584109316595,,
11,-0.07541196369835446,,,,-0.05038100905117027,,-0.10907054826659168,,,,,-0.06373362240711211,,0.03851356446266907,-0.05697088509138876,0.04103330602252875,,
12,-0.09383369483504922,,,,-0.03049984264764083,,,,,,,-0.12334519017673129,,0.07639474828415205,-0.059455281210739785,0.0034703805902571716,,
13,-0.028060162341276507,,,,-0.04231239725691749,,,,,,,,,0.13033451080717473,-0.057796008433337265,0.015665845911701393,,
14,-0.0033684386144466893,,,,-0.06262127843529797,,,,,,,,,,-0.033528525195928915,0.0015146400669010518,,
15,-0.04056170717534402,,,,-0.05914467261405587,,,,,,,,,,-0.023240674071607292,0.010892375255712405,,
16,-0.10111601444085949,,,,-0.05537248762824154,,,,,,,,,,-0.03652004483865928,-0.015099788703393013,,
17,-0.11424866742440554,,,,-0.03153451220434267,,,,,,,,,,-0.015187272836918841,-0.06685289535451622,,
18,-0.1261199134647334,,,,-0.11096354017475818,,,,,,,,,,0.0336045946405204,,,
19,,,,,,,,,,,,,,,0.009185237347670017,,,
20,,,,,,,,,,,,,,,-0.010489394447934008,,,
21,,,,,,,,,,,,,,,0.006833423837550756,,,
22,,,,,,,,,,,,,,,0.0068866516348787266,,,
23,,,,,,,,,,,,,,,-0.002325259949980951,,,
24,,,,,,,,,,,,,,,0.02788841630080846,,,
25,,,,,,,,,,,,,,,0.012911002280282136,,,
26,,,,,,,,,,,,,,,0.013402405248794713,,,
27,,,,,,,,,,,,,,,0.001192613664352804,,,
28,,,,,,,,,,,,,,,0.020664474201301852,,,
29,,,,,,,,,,,,,,,0.007465646451252861,,,
30,,,,,,,,,,,,,,,-0.005172307898555439,,,
31,,,,,,,,,,,,,,,0.03196287319901453,,,
32,,,,,,,,,,,,,,,-0.00012677422016466044,,,
33,,,,,,,,,,,,,,,0.012836596547183776,,,
34,,,,,,,,,,,,,,,-0.014594211346095898,,,
35,,,,,,,,,,,,,,,-0.002910738164057791,,,
36,,,,,,,,,,,,,,,-0.049173423982316,,,
37,,,,,,,,,,,,,,,-0.0649058120980745,,,
