,2016-10-01,2016-11-01,2016-12-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-08-01,2017-10-01,2017-12-01,2018-01-01,2018-02-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-12-01,2019-01-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-10-01,2020-11-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-11-01,2022-12-01,2023-03-01,2023-04-01,2023-05-01
0,-0.01958697728825154,0.0372745831550505,0.01052020631186168,-0.0016298221935271417,-0.0015477916001458425,0.001941083560687673,-0.0011825047024274227,-0.0019398996580184402,-0.011061782169266454,-0.008767292144285621,-0.00022152164649291706,-0.013547540980775485,-0.014298195444488293,0.010383266173198069,0.0008412176856862352,0.020919761461200226,0.0031153088829734,-0.05374987566052836,0.014772867958464886,0.020606467774721082,0.0021395052966111106,0.0024824781525283335,-0.001535958005443927,-0.02760343541650423,0.0021366932889050894,-0.004620094698848831,0.06572675380453852,-0.026561931537547157,0.007191114020404843,0.0036652857600794064,-0.010685079989186441,0.008670030355174774,-0.015086536080159085,0.009251202870573572,-0.005812235978309932,-0.06544596026950522,0.0068195951006782,-0.020023137039715255,0.019332511558746823,0.006946812367134569,0.03739898381281792,-0.0037900256328877724,0.009979065105240714,0.028874109042688847,-0.006057608235916945,0.06391762799613465,-0.0023198262496908484,-0.014730303869137096,-0.0025106130119607606,-0.02067218525377923,-0.017816046848687428,0.036562878597442894,-0.0024129735857520984,0.012573749659694933,-0.012698344332743972,0.006321012353569522,-0.03032507871167922,0.008308702145063851,-0.006958798642051178,-0.0046707881915608596,7.756360980554211e-05,-0.016315590778297917
1,,0.01549778004333957,0.0035563353784460183,-0.0028805509065965573,-0.0019443641910477094,0.0006672091449444473,0.002493513999087149,0.004115797182262737,-0.019821993254569792,-0.0027138768627530396,0.022785812437422948,-0.03384979880802663,-0.006123760856108884,0.006938743431813443,0.04688251992267345,-0.00833703324190238,-0.0019799158931732563,,0.010232817598598398,-0.004634784718384299,-0.009779957629390434,-0.023238744842111636,0.044074220645340834,-0.02255181275872964,0.00036091149509998033,0.007672056900394075,,-0.030411112440541288,0.0002042743994361551,-0.008574900874191549,-0.010645749081135136,-0.007831281050371341,-0.009052969306630132,0.01182932698280803,0.035297990634021614,-0.043434013102424895,-0.007049019836512294,0.022198714449116475,0.01536554888542252,0.001698262512175308,0.026328538325171902,0.00584341556359802,-0.018526329493285587,,-0.0019906402274969537,,0.001259868242309281,-0.011914784859509808,-0.002753920153252043,,-0.03382950551674391,,0.02585812684843858,0.015990076083418847,-0.01594312020288724,0.016973941093854084,,-0.007201086253156852,-0.0023972424125773273,-0.028864113976617922,0.0072266572515337635,-0.014697423928067721
2,,0.04322230983253039,0.005394037836455645,-0.00823760130234552,0.0015869185340970926,0.0006583320073572096,-0.0026677030048336547,0.003946128099798107,-0.03580044566678109,0.01127759837548048,,,-0.009367399798271947,-0.005413620069907865,,0.053936185141564286,-0.004305524225985069,,0.05221648900154996,0.059309371571950376,0.034544324222038014,0.022158122759294407,,0.055176714247016534,0.01749009476870289,0.048297467211820155,,-0.011702363844037666,0.0077726049629758265,-0.009979006301648052,-0.019669560266867947,-0.05786480229069957,-0.00985629870827509,-0.0005097617118372533,,-0.014048208666838757,-0.018347135102487755,0.021696391829581607,0.02329105957858113,-0.004005637167308951,0.036556345715291094,-0.014918008197842614,-0.01577266209645467,,-0.03336953641082774,,-0.03570304461184781,0.00794251538762003,-0.019846641878426663,,,,,0.0011310721725930062,-0.0038630443057643404,0.022076110335428112,,-0.0164398465338369,0.00471777278398644,,0.02735297097259165,-0.006141565603465793
3,,0.04393834813846986,-0.009468352825298565,-0.003340459433587739,-0.0030605871253910344,-0.00432524769609266,-0.0014039277793376215,-0.008680321336207664,-0.037097779154648736,-0.0029842657846526066,,,-0.012692235188228818,0.002930657177398932,,,-0.014187285174505293,,,,0.01231136091408569,-0.0011779800647873095,,-0.04367362875736314,0.01658638956692826,,,0.006042216867082395,0.015300258024116165,-0.00917235194435273,-0.01901634481344594,,0.0007688415765265688,0.013462529399176582,,-0.02917242626777572,-0.033254032096802,0.012000300212810622,0.05906891094024047,0.01481981845801883,0.0375505415252424,-0.011607748726130573,-0.009149353910709035,,0.009827363239196085,,,-0.022104333916566965,-0.01575359293914147,,,,,-0.013131616466989682,0.002294802314239508,,,-0.0014533472367532774,0.02584998141361483,,,-0.005118248682706827
4,,0.06929179199460211,0.009020404656517655,-0.004400142417547492,0.0005458029293152755,-0.005411141934132502,0.004956459244614297,0.0007229377996473829,-0.024804044304754802,0.0006846202935060219,,,-0.03323779883314115,-0.002869608907611787,,,-0.025970619074081158,,,,0.08155570534246026,0.006993073560106922,,-0.017187072090117717,0.008799878339721623,,,-0.004508601044013627,0.014369380583798552,0.008386917574143116,-0.02789182387137501,,0.006211530406033727,-0.0023575842688208226,,-0.01702701874761603,,0.01592487882171323,,0.007471384326852792,0.04636948643321537,-0.025304892721743855,-0.010079101088845022,,-0.0002595691970341818,,,-0.024206511489131888,-0.012783942718247232,,,,,0.0012883397567522437,0.004902189198579432,,,0.021638422004243596,,,,0.0028128369016839905
5,,,-0.008125490152015136,0.001938441965038784,-0.008143646387124281,0.01522608737877551,0.010401466578722651,-0.011928511110927298,-0.03346230395925165,-0.011774950259731298,,,,0.02834298484398967,,,-0.023909359141885966,,,,,0.03837213126211969,,-0.02702683765006242,-0.0015089868678956897,,,-0.007914326721411236,0.0052117777326339265,0.015742686959969276,-0.0343130559948146,,-0.013796842695275036,0.01600502339463805,,-0.012576357170996477,,0.026150826149553552,,0.009363534863768397,,,-0.02455561254873162,,-0.013408615635017274,,,-0.027058885816541256,-0.013099090438597916,,,,,-0.005270795234604053,-0.037260492018104774,,,,,,,0.004948139733095047
6,,,0.0012314657886833835,-0.0012789091934131136,,,0.030019990265691465,-0.01039191023350372,-0.039720957593347705,0.001108992697213207,,,,,,,-0.029279662616019442,,,,,,,-0.04022219950835959,-0.0014795820100470536,,,-0.0038045155838242195,0.006433489289249472,0.029702261884938075,-0.07651785575198833,,-0.02131602319866044,0.00926306119835596,,-0.0009321782380893318,,0.05256937389680605,,-0.005534000856506349,,,-0.022930023581789083,,-0.010726237538743355,,,-0.05030219282126769,-0.0037349382114046925,,,,,-0.010527397073423872,,,,,,,,-9.051818215244367e-05
7,,,-0.005757704588421841,-0.00449967466167589,,,,-0.010557401622509621,,-0.027602118933272024,,,,,,,-0.02816464379604522,,,,,,,-0.02887506132577,-0.010389897036700901,,,-0.013007303465621955,-0.0006329083284932757,,,,-0.0265180945479373,0.03006678498055937,,-0.012794312653006568,,,,-0.015024541401440494,,,-0.002152464719994196,,0.0017456467298742062,,,,-0.004559537695191018,,,,,-0.02085191698962552,,,,,,,,-0.005069125859317403
8,,,0.005530464493798126,-0.002534372811048069,,,,0.0005203006070892968,,,,,,,,,-0.03068369982590924,,,,,,,-0.048322013970495625,-0.012736894119430797,,,-0.025516044619932732,-0.009119587285011388,,,,,,,-0.014006231885842713,,,,-0.02088816547716066,,,-0.01744344544232046,,-0.01804516474904494,,,,-0.000311739225364871,,,,,-0.03505672126264425,,,,,,,,-0.003371182929140737
9,,,-0.003341625209645427,0.004101106941908572,,,,-0.008498687159136598,,,,,,,,,-0.02555588537208453,,,,,,,-0.019397280470231593,-0.008735350879919501,,,-0.013102258855497428,-0.0019326589621155854,,,,,,,-0.004001972859386527,,,,0.003761641303194896,,,0.013080960265691388,,-0.022135008224123176,,,,-0.011106630538430196,,,,,,,,,,,,,-0.0024657434536528022
10,,,-0.007162045359111691,-0.003487794423851387,,,,-0.019062076263689498,,,,,,,,,-0.025607916038284273,,,,,,,-0.044496469653724,-0.006259016128182804,,,-0.012928523889676136,-0.009886985521590841,,,,,,,-0.05969831532813208,,,,-0.021203162725730085,,,-0.00460943188078522,,-0.021783005975422043,,,,-0.02220833493104557,,,,,,,,,,,,,-0.0065312290779271365
11,,,-0.019646763110571674,-0.0018290097652249315,,,,-0.009575266102063829,,,,,,,,,-0.05134463182159532,,,,,,,-0.0720955249065991,-0.0036605765442634386,,,-0.014698468415395904,-0.005667456056936526,,,,,,,-0.06794585979112888,,,,-0.016148497205719092,,,-0.014321472062416518,,-0.03218459834620058,,,,-0.01898474559344754,,,,,,,,,,,,,0.0049428888596998455
12,,,,-0.00763208986066144,,,,-0.010131238368325413,,,,,,,,,,,,,,,,,-0.008311875810872005,,,-0.0024707410211814995,-0.00040342547757088454,,,,,,,-0.07702235749044029,,,,-0.006721451702305092,,,-0.002280507907770346,,-0.023822563843943545,,,,-0.007040966534996418,,,,,,,,,,,,,-0.0021590281634567
13,,,,-0.0036148975023233554,,,,-0.004605590795434766,,,,,,,,,,,,,,,,,-0.009227673949959714,,,-0.009334017396751992,-0.005867882426568105,,,,,,,-0.09529602478452048,,,,-0.005184412622199375,,,0.010890887684617656,,-0.005653369091526361,,,,-0.006054936411721279,,,,,,,,,,,,,0.004578198531028033
14,,,,-0.0014787413917247694,,,,-0.015488175291538786,,,,,,,,,,,,,,,,,-0.00453361286612286,,,-0.005690985127544845,0.012186859316631882,,,,,,,-0.048587799789863606,,,,0.01869004913084371,,,-0.007613952017986758,,-0.033346912710684684,,,,-0.010123551951673804,,,,,,,,,,,,,0.0026022965208003512
