,2007-12-01,2008-01-01,2008-02-01,2008-05-01,2008-08-01,2008-10-01,2010-01-01,2010-04-01,2010-07-01,2010-11-01,2011-03-01,2011-04-01,2011-05-01,2011-08-01,2011-09-01,2012-08-01,2013-12-01,2014-05-01,2014-06-01
0,0.0041459512480699345,-0.007038639410083647,0.01908814870027653,-0.025049001798773562,0.053167147584816776,0.22250467913698158,-0.01636030605767974,-0.004851793247039549,-0.022558016248625024,0.013870205939311653,0.007382843930567096,-0.1023360914528344,0.012351735420407794,0.012945984391866006,0.0348113219202677,-0.0721314840530346,-0.008862197723748522,0.0009696568791386362,0.020653664895706636
1,0.03389301464581296,0.03094294343437598,0.029654464664805813,0.004548980948782644,0.03695545515997356,,0.024656136877050427,-0.04920215610375511,-0.02060332037704732,0.013584969081897436,-0.03309287021455376,,0.006243153370368737,0.004935899515750908,-0.006693816980109624,,-0.019249062418434715,-0.019160784220536797,0.0179552008576066
2,0.038051899652684185,-0.04099395584511001,0.02015764959459121,-0.006947534546762113,0.02175207837529758,,0.04256954527893303,,0.014325311653370976,0.015621521215716028,-0.0823795647539397,,0.011359410063982778,0.003959319047127874,0.07258198280673422,,-0.026313253756034882,-0.007897792192159026,0.03135608803501033
3,-0.008937776407709652,-0.020819825344393195,-0.0017345313275241026,-0.014136599093631741,-0.031244613800898158,,0.04744061524351123,,-0.00781799556710655,0.009269310801970798,,,-0.018777687118474495,0.0025047228679055955,0.05188886631273881,,-0.019341372156753467,0.010477482030545548,
4,0.01656535703994555,-0.009468389420171253,-0.019395635264830347,0.00017377455253653196,-0.06252815352479102,,0.012951419107547768,,-0.002248212689960394,-0.010670413090182018,,,-0.012195791218973184,0.012876591220002176,0.09595522623891029,,-0.022872972242998224,0.0069462715369881245,
5,-0.025913621494459083,-0.006917401844133142,-0.06095193733271698,-0.015395276258675428,-0.030489058483969655,,0.00775592490183602,,-0.031987755562817466,-0.0030202696915131444,,,-0.012227661567157155,-0.03516594094324166,0.2036136079345976,,0.0037360603546369164,0.027949907680792974,
6,-0.011509094973308986,0.004326722707354236,,0.006873966613065274,-0.052951074062310255,,-0.010262945002515511,,-0.016039398777030478,0.007466891697614164,,,-0.021207149372851952,0.0028040346872115762,,,-0.03594145789185188,,
7,0.008208444280437543,0.004866825107392891,,-0.013986763602437446,-0.0878398869301229,,0.04067801419062694,,0.013232700054412294,0.00623514029383343,,,-0.03829025619520432,-0.040223680232255976,,,,,
8,0.008711143813181721,-0.03912536256382815,,0.0016391081736057966,,,0.04110178531955083,,-0.01103525057024518,0.00015206893831387625,,,,-0.12045631104654353,,,,,
9,0.000782339064392179,0.01246470994508142,,-0.011340497547653206,,,0.059137986117226815,,0.006640461850947188,-0.005867903739798397,,,,,,,,,
10,-0.10473346936560102,-0.0024804602525900776,,0.017609333284636763,,,,,0.008112610510738694,0.001778736453055707,,,,,,,,,
11,,0.048739650023385206,,0.015697772738729854,,,,,-0.03338327131707547,0.0218980749167641,,,,,,,,,
12,,0.016792295237505694,,-0.014983012762756043,,,,,-0.01939362532079053,0.0006617769090191405,,,,,,,,,
13,,0.08248516159719754,,0.01045068377820535,,,,,-0.0016245788995843946,-0.005742226378505633,,,,,,,,,
14,,,,-0.022274037051960183,,,,,0.009727084874223857,0.02000125050322965,,,,,,,,,
15,,,,-0.020941908589783842,,,,,0.011418461859459217,0.01092811819131656,,,,,,,,,
16,,,,-0.04650720589602897,,,,,0.003303096861537902,-0.012597157177468787,,,,,,,,,
17,,,,,,,,,0.018266024657059787,-0.0026803910703876443,,,,,,,,,
18,,,,,,,,,0.03773392261219172,0.007266101153386106,,,,,,,,,
19,,,,,,,,,0.01851568161482281,0.01543172321259867,,,,,,,,,
20,,,,,,,,,0.01081264936118348,0.012326348079338079,,,,,,,,,
21,,,,,,,,,-0.019673110051810883,0.020321208306835592,,,,,,,,,
22,,,,,,,,,0.018942293526501286,,,,,,,,,,
