,2019-09-01,2019-10-01,2020-04-01,2020-12-01,2021-02-01,2021-07-01,2021-08-01,2021-11-01,2022-02-01,2022-06-01,2022-07-01,2023-02-01,2023-04-01
0,-0.03692024836845742,0.0016441682205654562,-0.04302373720022956,0.02416339778689336,0.005565946645030184,0.0326525647720729,-0.00454261070451345,0.0028762975646712263,-0.010296212502323487,0.020591494615173844,-0.01617562114082971,-0.0038461386688815047,0.026160097391748405
1,-0.026005364758303395,0.002339110668611699,-0.024717748453251365,,0.01394730182571724,,0.018745025678263527,0.014850760909485339,-0.008839194274676276,0.010413624828922163,-0.029901078395199843,-0.06811860754314703,0.06704266491950417
2,-0.040207616302197824,0.029612319453768965,-0.01581229952123686,,0.0059729343770120735,,,0.008731604018103134,-0.039588749381671895,0.00602227537191502,,,
3,-0.04305617734861489,,-0.02770690694481015,,0.0009701923124560974,,,0.007412939271129848,,-0.008671535906364047,,,
4,-0.015077243343866176,,-0.02427785432032159,,-0.0019194600646939008,,,0.010586578460826446,,-0.016510028104741004,,,
5,-0.011891937856302048,,-0.03822064944225845,,-0.004234821619415463,,,0.020496221302269357,,-0.023470065395960304,,,
6,-0.016509145747484855,,-0.03421834963963177,,-0.010849491308505543,,,,,-0.023555888192508645,,,
7,-0.015499229477746512,,-0.06364802030060224,,0.009496727259504567,,,,,-0.013361473863848339,,,
8,-0.013466384545367527,,,,0.03343646464750982,,,,,-0.017547557891734344,,,
9,-0.02232531841562513,,,,0.05366616215409725,,,,,-0.029208383695455198,,,
10,-0.019831920867613873,,,,,,,,,-0.028394835951373043,,,
11,-0.031206992441892956,,,,,,,,,-0.024098347408288534,,,
12,-0.03413656420172306,,,,,,,,,-0.022209891965215278,,,
13,-0.032707476400419155,,,,,,,,,-0.027202278042450456,,,
14,-0.03201009508382624,,,,,,,,,-0.011326944703645592,,,
15,-0.025415876066040788,,,,,,,,,-0.020367119526793043,,,
16,-0.024945812545286383,,,,,,,,,-0.02582567693017579,,,
17,-0.013387201423998185,,,,,,,,,-0.02321301288585398,,,
18,-0.018486341640826964,,,,,,,,,-0.02231525933411882,,,
19,,,,,,,,,,-0.028490009652034298,,,
20,,,,,,,,,,-0.034964234340823186,,,
