,2016-08-01,2016-09-01,2016-10-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2018-01-01,2018-02-01,2018-04-01,2018-05-01,2018-07-01,2018-09-01,2018-11-01,2018-12-01,2019-02-01,2019-03-01,2019-04-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-02-01,2020-03-01,2020-07-01,2020-08-01,2020-12-01,2021-02-01,2021-03-01,2021-04-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-03-01,2022-05-01,2022-06-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,-0.006659862396248051,-0.02044482887960508,0.01285130493364317,0.017315755152742085,-0.01037029251321897,0.01267574540085925,0.006311508168884705,0.017519548577549005,-0.018634464720025834,0.03687606213268335,-0.012509119065931218,-0.038916625090970935,-0.01067338938225837,-0.021598471387097584,-0.05827868084125176,-0.003390388699334279,-0.042424204346157124,-0.04115756724162889,-0.010456544995291583,0.022806201682253002,0.008013243151151261,-0.027247628332591756,0.047129992233142515,-0.037378633049093724,-0.03105936126869535,-0.009082446433727132,-0.011044774774413346,-0.039025904486125196,0.042065663476255954,-0.0197486090865171,-0.043135428631504436,-0.020601643338784115,-0.03609945745650833,-0.003013286670912496,-0.0036116994566035565,0.11099689850892516,-0.026857675460943975,-0.024386441878983645,-0.030499472861527765,-0.015994913322614046,-0.02597643108453762,-0.010469233857394622,0.009349370826568837,0.008119592465356762,0.0026696953742638974,-0.019833969901392745,-0.03822833596639558,-0.0391442022719386,0.006188477210264054,-0.012367203113366476,0.0015916826785851712,0.0046551284582481145,0.036542073198077535,-0.03433015081243651
1,0.0027582267476830014,,0.00021351797711255394,0.017685489871343663,0.0025551195610153954,0.01479981179979828,0.0007417704823755589,0.021735179353971068,0.0031258294198528436,-0.0033371853581651845,-0.012831086936319513,,-0.007400250565500421,-0.005246170440209141,,0.014911915413452381,-0.07047858711331778,-0.029363283966293396,0.009463229686626384,0.009065321923218628,-0.013697940132493036,-0.010725133998910064,0.03712001315826052,-0.029702707330066858,,0.0011951183544118837,0.020718755875527517,,0.033577528903299125,-0.028952924893553833,-0.04561945405875689,-0.02367216706382802,-0.028502860909215944,0.024922079081775905,-0.022657906738073663,,-0.017417771830819495,-0.028032201695295855,-0.042009080653508946,-0.0063926725216965075,-0.0010778835026457045,0.02107702652076693,0.02536636803154657,0.01509436816166454,-0.0010251104806636435,,,,0.03362283054798976,-0.0010758922534247484,-0.005778083617454077,-0.015181807348478404,,-0.03840358793892462
2,0.0039816621492613224,,-0.0003229213331614744,0.01007274640246969,-0.005525151178019216,0.004500634238278289,0.012027599038596959,0.002124857900017929,0.008842169774786024,-0.021036038429321113,-8.588210236259997e-05,,-0.015616118466493134,-0.0007296489770476366,,0.01273406287400447,,-0.020387047507303135,0.01140640807666271,0.002081007058061024,0.023863255409132478,-0.00910710756447064,0.024491378857732116,-0.021603744917787937,,0.0047763397625431026,0.019708293455188874,,0.024575956884371974,-0.02153410773700859,-0.034913604084056304,-0.005280066519604443,-0.032690716389865315,0.0172917597216109,-0.036975479587024074,,-0.002458915424279562,-0.08101051975922391,-0.047565207550508415,-0.01029386553491185,-0.05816824207919136,0.011405797192992173,0.012044823771611979,0.020911508622010966,0.005147150494020952,,,,0.0068082979488888196,0.010912197884200503,0.007422437706266882,-0.023726873054139785,,-0.012436502034670394
3,-0.004555159378191287,,0.002199883182587792,0.013291758068337156,-0.00704437037128125,-0.009500540079083963,0.009716235844597465,0.010614912694910439,0.004514961651139959,-0.044216548428084756,4.5883407957081346e-05,,-0.009815359557983294,0.009954423887159392,,0.024157417249056845,,-0.049374813537129025,-0.026670757647177856,-0.006684515284131054,0.026466665744129036,-0.021889319868267254,0.02722930384332667,-0.020201574757725993,,-0.0010030238630298616,0.014621946179373513,,0.01295171028769615,-0.03843098734917105,-0.03204562162891156,-0.01929734645302905,-0.024139471651395406,0.023162103091286967,,,-0.023993172924005268,,-0.06366532283898185,-0.018103028762812112,,0.006249417254243106,0.00940114579125173,,0.003296343284365927,,,,-0.0060396136029152725,0.008599740390332511,0.016459401787318584,-0.07224493141554977,,-0.01291789057856807
4,-0.0031199599190173677,,0.00815003592454655,-0.003871470603985294,-0.014784954989621513,-0.01934664195827529,0.01437098201311593,0.010479591136768773,0.007962397729037951,-0.063952211361048,-0.007152372948984409,,0.0007400601734481871,-0.016020641992071205,,0.0009146532207588987,,,-0.02682126474333657,-0.018369494228364536,-0.002504213108870834,-0.025521818721909284,0.008897418764329146,0.01452451222880824,,-0.005635137212985475,0.00598171095847988,,0.0060012661923951605,-0.015738275837451576,-0.034415362490442636,0.0003444173515700921,-0.03542713611848858,0.004597305396921492,,,-0.012176027321326055,,,-7.190842266169284e-05,,-0.0005446807749820426,0.025005471394754952,,0.005023734217790926,,,,-0.01452829114214027,0.008327374546834299,0.028492446657218784,,,-0.01675225826217064
5,0.0017930808346847682,,0.01479919353186121,-0.0013914590228250034,,,0.01606106437816246,0.020422415226805102,0.0017203991455074785,,-0.0012736259367183145,,-0.008280951263649694,-0.021157866638849887,,0.00698444454695879,,,-0.0415746834545081,-0.026654457623735528,0.006905813083704304,-0.043505706504061825,0.011191188515305539,-0.021801643693279082,,0.0011189271448164284,0.03582197798552156,,0.0027213859009742603,-0.05631542028196401,-0.011405821464052446,0.003660376326411807,-0.05172512071704771,-0.004740350271675409,,,-0.03975417545106885,,,0.03055458801655453,,-0.006067913982122253,0.007957620619749362,,0.022162528078205762,,,,-0.02660858348816242,0.018252804988805882,,,,-0.006798845698392064
6,0.009936161451265302,,0.013130729230530491,0.0021854482144361143,,,0.028665992464330214,-0.015650368744116072,-0.013792909741878523,,0.007839186294129386,,-0.00796240285475358,-0.03980507408946732,,0.001246475523125845,,,,-0.02386549637093327,-0.011235817060542663,,0.001581994604471948,-0.007354738669167693,,0.011174600084765451,,,0.024331732783123616,,-0.01621287045565656,0.014904726426756332,-0.048035773970296125,-0.00821717072757222,,,-0.057819161789208984,,,,,-0.014503707019071888,-0.029181641301038397,,0.014967802042499617,,,,-0.01771740376285713,0.017509132480056366,,,,0.012715475008131305
7,0.02615135327165452,,0.020463902491499875,-0.014321164659050645,,,0.02208597905827192,0.006728319324493581,-0.014239027963247386,,0.0046433675592174595,,-0.005087733712195952,-0.01856784496273778,,0.0013708337109279434,,,,-0.029841590895968384,-0.0038055242615488982,,-0.029667213142135385,-0.03576354985727592,,0.006779206531460247,,,0.019476648868254953,,0.0062274118580853965,0.04133213665633395,-0.03554127073856472,-0.008238000806206403,,,,,,,,-0.025692989399876964,-0.0024455803478771188,,0.028129068644100613,,,,-0.008724490115202377,0.012762193063370009,,,,0.013941611023990053
8,,,,0.01465775204655051,,,0.03212593128095631,0.026381722771831484,-0.038151781707377985,,0.002112973365117732,,0.015668345113754034,-0.028181675030938935,,0.03097433864663668,,,,-0.012454970620612515,0.010852390340323037,,0.0009543355222980665,-0.026772792945838564,,0.014835769231711815,,,0.0259674140769397,,0.0104765649286378,,-0.01080683286641948,-0.018430747921515778,,,,,,,,-0.02503235634290779,0.08967531257209926,,,,,,0.01944060279839288,0.014254640708103117,,,,0.015921589205681208
9,,,,0.016564221918745403,,,0.03610070887593353,0.0015399305956633746,,,0.004763738239339066,,0.027442909613141664,-0.05365033535008168,,,,,,-0.012044371632849105,-0.00909126635182056,,0.00612173753192069,-0.019581580282891586,,0.025419386930609633,,,0.027863553380563788,,0.035229715219476265,,0.007511602470692269,-0.010054382347135737,,,,,,,,-0.03266979992396202,,,,,,,0.023798165939009852,0.013018172937090733,,,,0.008011022871339923
