,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-11-01,2018-12-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-09-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,-0.01727941723423365,0.051520980735205946,0.011736299787618698,0.00014931380117677584,-0.04413444782374176,0.02525063188692478,-0.020901083993535075,0.045818680604493345,0.059284586975265396,-0.010862988873480361,-0.04885185794620561,-0.026599956702522576,-0.04969259042865737,-0.013343349714158848,-0.009813744632356292,-0.024355646444747858,-0.007999744322572333,0.01199276312384967,-0.00275365198635269,0.003766581711690531,0.06187307942696252,-0.017542207336389115,0.026589565277860494,0.006516375945832209,-0.018254876747458404,0.014215575341296915,0.030575623479314196,0.03948744422123962,0.03558029826273401,0.006885026243772074,0.01566767782110795,0.0026374709965768517,0.004552435771755903,-0.018631283569979118,0.09890536943480299,0.012473418218738708,0.009136591361086133,-0.12896878375404341,-0.040447159326079785,0.011965920419014786,-0.03565327885865743,0.038570947663837174,0.012253235141205465,0.029489687057586256,-0.032690315601231035,-0.045285881199601974,0.018122693938580903,0.015450130345527668,0.016287060152958333,0.010612905853151666,-0.03847963428495338,-0.029853670989140824,-0.05726215436112603,0.04962817365435068,-0.0209199927588668,-0.04170104312346634,0.041050741092732324,0.020031559165311297,0.02964175724895668,-0.011542343737185767,-0.0007791810112154351,-0.04852246261949045,0.07832114002135704,-0.010297086697733882,-0.0007606864908162869,-0.004865462365202244,0.058243935522113155,-0.02234632218225352,-0.0340337241943347
1,-0.02210286113301363,,0.011531131980454745,0.026957323761967134,-0.037804172416756376,0.060642795058084786,-0.03927961630069721,0.05174205980391289,,-0.0005778791187438514,-0.06986613817032872,-0.010199829770767721,-0.035191410925558664,0.026724503312500758,0.019540004182926785,0.023168240157358078,-0.05674224205224565,0.04946040808702623,0.009218400925590675,-0.023027894235567725,,-0.0016724721005867416,0.04186211315872779,-0.012818828523349701,-0.032708028989640425,0.0026510350441513175,0.059676172879461475,0.012704638788170186,,-0.01733825037065584,-0.0029994437712333455,-0.034727386977544406,0.02416590072435376,-0.014887464673471129,,-0.02100250703662976,0.05563069563180001,,-0.0679857893507414,-0.015518618615739221,,0.03543264205863217,0.010354041767357103,0.056278619150510245,-0.028476923733693038,-0.06212523111668489,0.0031681909496753535,0.008161580004315105,0.008635953355150328,-2.256661740052124e-05,-0.031015404455610573,0.005997404649922267,,,-0.014204761225956819,-0.0019825742073145136,0.060511998995260274,0.030330812368600135,0.04634984248390861,-0.010670680393498166,0.0019833185294659827,0.0037738476181785607,0.032317022156253206,0.011828937388903782,-0.007954567323867678,0.010356363773472044,,-0.009690984966308491,
2,-0.0021376455461914468,,0.031286904443317276,0.0583542636348946,-0.049432795928125994,,,0.030708635402550755,,-0.0204594457692151,,0.010947795174840458,-0.04050736707817926,0.03021708627356734,-0.022470905170726363,0.025539673812446484,-0.031985610447725854,0.06752263647630086,0.00014683302333251547,-0.025219230645809443,,-0.034590739274035,0.039327368457828804,0.006000667563952344,-0.02266962571578013,-0.01528487239416032,,0.015335316095842266,,-0.02176140381377234,0.04376860905220664,0.0010434501521512374,-0.022908276175539477,-0.05407955855244406,,0.006129908952444474,,,-0.10106967763784258,-0.040532584969393604,,0.01656234003912882,0.004331216535246263,,-0.02575500592851654,,0.0028796352756473853,-0.011040003476689542,-0.017923545003655228,-0.012887987490810993,-0.05862418995426233,-0.018330522495520363,,,-0.015364140428185014,-0.002012808433937252,,0.02063198095503571,,-0.005314957879442694,-0.05122003039935219,0.06221276742504234,0.046045219428890505,0.019154674863453014,0.024729011044769766,0.010416498355561021,,-0.021647555662928752,
3,0.005972750503203894,,0.042363960419635305,,-0.048547016944289645,,,0.0022116217284802175,,-0.03849747639168655,,0.04286421173804378,-0.04472658266579632,0.028627794137829454,0.006446015262377758,-0.005172371870838521,-0.04489411619343908,0.06347027166514208,0.009956213643334877,-0.02637702392379193,,0.008135099414133595,0.030603561076624874,0.006973982837102266,-0.018314394024518954,-0.044359823452759795,,0.01075715128697663,,-0.004343825750649621,,-0.0044898672696565,-0.03365619058176428,-0.019837056847914702,,0.010456679891206022,,,,-0.044090564448866054,,0.017484299831210137,-0.013402369956793336,,-0.02822615545311935,,0.015194777078669675,-0.017525395643675168,-0.04937187303336632,-0.006102731464453726,-0.06666257946015297,-0.02428825273782209,,,-0.033939347514951645,-0.013316143761207933,,0.015449481411431432,,-0.023409150215719876,,,0.05047564049104203,0.02062645315463829,0.005362834764173208,0.03283255085949399,,-0.010898881280289263,
4,0.004515975955845075,,0.02635777826274488,,-0.04016037426605745,,,-0.004419690056665537,,0.015061210180549622,,0.02219356144724305,-0.04182213170152593,0.0085205346710584,-0.008434523154147167,-0.009895212126302066,-0.07831485831231877,0.1047922065315503,0.001316445358314322,-0.03193411859533679,,0.030178252165493635,0.005522344557773895,0.04081708162534747,-0.04985475389809313,,,0.019736063109509594,,-0.0007788336074185942,,-0.04503858324134136,-0.014524984181040423,-0.0166090278376263,,-0.010226404289216617,,,,-0.04401841761303604,,0.0016243877949895236,-0.022995007849673677,,-0.04090451854482957,,0.012589497001630812,-0.010680129379637915,,0.028318473750976736,,-0.041285108016352545,,,-0.039728137670548946,-0.00042342876044010325,,0.017657149640539327,,-0.00992714149978191,,,0.038460937014419105,0.02503414516085556,0.0225243100706094,0.04608624011969864,,-0.018397679130036426,
5,-0.03926849564514523,,-0.00037973057313145375,,-0.04981013115197275,,,-0.0034466767451615254,,-0.054451071975456955,,0.003097969321284033,-0.06590449485793659,0.010306768146592482,0.013959040215220542,0.036431869685638496,,,0.0483408384567916,-0.03469093657113831,,0.020898648133226505,-0.013556998547409549,0.026977654652426963,-0.05958197694795775,,,0.005630690603394939,,-0.00690527265293106,,,0.00910824758326001,-0.0026106433146004804,,-0.012047600799945712,,,,-0.04602908705517894,,0.0296015308879376,0.0054267097850475565,,-0.047752431789344296,,0.02521090227635192,-0.06469481528737697,,0.03889213636502831,,-0.046766875677577424,,,,-0.0112838435836764,,0.03481918052610755,,-0.02412545654425724,,,0.039620458328552655,0.01792579273191297,0.002750829577475855,0.02712049461981758,,-0.019938305344243012,
6,-0.041045866985657486,,-0.009574776035769617,,-0.04320918253256112,,,0.0027494292149095045,,,,0.01829607710902792,,0.03593891333825372,-0.008130725070920386,,,,,-0.057640550506295796,,0.03458360730609167,-0.012510822868174287,-0.00021942833312360577,,,,9.631410133170704e-05,,-0.02444192098076181,,,0.010579084461454613,-0.0010302535605042351,,-0.012277819052181727,,,,0.00046104578742145463,,0.07312560652310118,-0.002373157050760355,,-0.05319785942810995,,0.0025108668080210395,,,0.030520760474206377,,-0.04698624714156718,,,,0.04731571026390036,,,,-0.02156856204890989,,,0.03287916883040687,0.03964855601839945,-0.013506732890506079,0.045802536097442115,,-0.01678243411064617,
7,-0.04229066726698294,,-0.03982657603284245,,-0.03812944463946044,,,-0.026680922696938225,,,,0.03213224960604766,,0.03679570339167615,-0.0024185980508766303,,,,,-0.007515948696572572,,0.05712188484795755,0.0020282269740663494,-0.005991959028225136,,,,-0.005611212858759096,,-0.022230285173763242,,,0.003221046382846815,-0.028497776055732338,,-0.06833532679623566,,,,-0.0167920372681154,,,-0.042028153591695094,,,,-0.001831476476215843,,,0.05878345138074703,,-0.04925649659034992,,,,,,,,-0.05025751315669602,,,0.035797958243274586,0.0353631670211727,-0.034871924668256504,0.05450742505898676,,-0.0092976358165342,
8,-0.04511804662223762,,-0.037981799864142296,,-0.04487153303201641,,,-0.024870731729706996,,,,-0.0038240397408149107,,0.03410639051543196,0.024313621123612128,,,,,-0.009720087528947374,,,0.004768592895509016,-0.019730053762953226,,,,0.002356906217073629,,-0.024030803492741004,,,-0.0012927939081270878,-0.028207458171249478,,-0.060671048709894926,,,,-0.010624707386579502,,,-0.036047018326940794,,,,-0.006025906221111099,,,,,-0.034281003116991116,,,,,,,,,,,0.028594584593010453,0.036822563389286245,-0.03899731966164399,,,-0.041074277220538136,
9,0.028651857412188786,,-0.06212943757506295,,-0.045267099900228036,,,-0.014141592655854573,,,,-0.0036629526146088054,,0.04523165095593651,0.03979822294509616,,,,,-0.020749956272929193,,,-0.0495140693998648,-0.0024005232873540727,,,,0.014796944304388049,,-0.016814486989098487,,,-0.0331924049498209,-0.0053532562352422985,,-0.0802870112014924,,,,-0.0025735362154790664,,,-0.03665931045082704,,,,0.00601249385302316,,,,,-0.04669532269433674,,,,,,,,,,,0.055324167297384985,0.04202099530210113,-0.030342743428152463,,,-0.020801963822009384,
