,2018-10-01,2018-11-01,2019-01-01,2019-03-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-07-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-11-01,2022-12-01,2023-02-01
0,0.04657352436796458,-0.014462108452631739,-0.027221597738895653,0.001271528261693522,-0.04876148144437242,-0.040659497603441785,-0.019608922450719213,0.13580557518702996,0.18338270857898076,-0.04157555701140048,-0.055399494571416574,-0.05490612239716164,-0.008503699959347966,0.06482570292988576,-0.036621789261516824,-0.010291477248292005,0.0916714890991912,-0.00440293383956103,-0.0053391932032833544,0.07172409993696327,-0.0757493305076018,0.0001188219126539991,0.0445297065694934,0.003354261017936011,-0.08632192350018109,0.09436216914789508,-0.016643687800641516,-0.04067928966274437,0.0042229991750946105,0.011630424719268007,0.007441018194473736,0.021125805172490075,0.04250507434527795,-0.01124643452019125,0.04817185368209387,0.008145794695299635,0.0020412354783871933,-0.0841071398235167,-0.028827210907516054,0.013255247665284742,-0.05095319574042634,-0.04010933262388505,-0.06194710497571343,0.013106053733933365,0.03877485001638448
1,0.07084377262798336,-0.03678452532984178,-0.026772776058415992,0.006436040924586717,-0.019788792185593262,-0.0403031737818309,-0.14506346701885864,0.21776183790593429,0.15878983471926178,-0.010584517027565798,-0.06444865522557242,,0.06961820750802827,0.049136850144424926,-0.02751641331874355,0.03457565932717181,0.001893077169022206,0.03945093808297395,0.013074660718203734,,-0.08799192923205013,0.04397558147766922,0.11352870418620586,0.031240290101986368,,,0.07207933184083704,0.023928304661195554,-0.0029941056017963597,0.05488535190461796,-0.012932227277535402,0.032954988224523696,0.03934959009385097,0.0014900890233606745,0.03922053499018663,-0.016545540864425057,-0.017444601399856374,,-0.02315568572825022,-0.011079174884654819,-0.046412748493234623,-0.06968289606892242,-0.0684530424472034,0.0032255448365958728,-0.005642173782092641
2,0.07983476500457698,-0.03742160499624525,-0.03694573496801823,-0.045912823138034575,-0.01603931244843393,-0.057996604144743724,,,0.262110432330644,-0.04659795335291239,,,0.05027776322134736,0.0921731977744451,0.02325095064424998,0.02526338600323723,0.03408841030292464,0.01528519766505454,0.00560252046595755,,,0.04571363545616691,0.0708882547530747,0.009863898783057934,,,,0.020545496281414444,0.0024447510183356336,0.026720654974083047,-0.004600137697208018,0.09474797072128993,0.04623650452614325,0.0025471299560217986,0.026759726213147594,-0.041786087222320134,-0.032129947594566666,,-0.03768359351680317,-0.02918865489481437,-0.05991138124833206,-0.04681521449659165,-0.08593206074353565,0.0281646410168106,-0.0010901138971561863
3,0.023230173480447647,-0.06025939136902636,-0.059559433180945476,-0.051352101187892796,-0.014095760393285861,,,,0.2564696439589138,-0.03933078572362492,,,0.05363182353230611,,0.008134777250443648,0.007918537553294455,-0.14982024153946583,-0.025026091625283797,0.07523446977004866,,,0.10517398638334274,0.049658372160419795,0.00042842540015186614,,,,0.007879257124174366,-0.025650714645045536,0.03098099609046745,-0.011065078902275038,,0.04191637475394416,-0.03666979645084911,-0.0025709739735741977,-0.010277863916548391,-0.006978469238418938,,-0.021171608304806355,-0.044073384853526854,,-0.08846951017838478,-0.06175059543501149,0.0336861867085263,0.0008724919517053564
4,0.021810108235149617,-0.07219397054643739,-0.078203753288411,-0.07457941424082648,-0.024965389413939443,,,,0.22756153756641462,-0.04965924377863962,,,0.08463980678689653,,-0.007385523783835168,0.02157384423536972,,-0.015144230675360415,,,,,0.04137323886431066,0.021895358645654284,,,,0.007535416203404033,-0.022360316687637383,0.031565466442841306,-0.058679733376495014,,0.021105501292267848,-0.06386407417894091,0.04375075083519242,-0.011630098331897543,-0.022027248560304358,,-0.025717162608787092,,,,-0.042025433858370764,0.008388693579936657,-0.009390081748819057
5,0.06164032694125332,-0.06785533752252793,-0.06620801416554123,-0.12631593330296864,-0.024111540086249272,,,,0.24644979523520627,-0.07275005920637723,,,0.022581743657430486,,-0.0025231421282314592,0.01981238862570671,,-0.02988438714368913,,,,,0.020078468482839007,0.037384095683839824,,,,-0.0012085464053948058,-0.026841567984941417,0.05079419127211793,,,-0.0028164803322219267,,0.005211779300142716,-0.007694060157186655,0.043921451947539936,,-0.021371066615070156,,,,-0.05039111489692516,-0.0032474759071101644,0.017171468863022454
6,0.025954318696686407,-0.0638450890440101,-0.07314094838888785,,-0.01868373938353929,,,,0.24491825220699504,-0.03966082312317498,,,0.008312243718591183,,-0.03391333376486916,0.00819350297281178,,-0.06405196719837525,,,,,-0.033261223310433685,0.024415409006973476,,,,-0.016210919852379213,0.02481374503117495,0.01302397987659809,,,-0.014802651988167659,,0.024997451662569503,0.011466530780343653,,,-0.059019852157899066,,,,-0.03974469832455885,-0.024630883581420626,0.027484537703394096
7,0.031817325437802246,-0.0314272492379537,-0.069783952968002,,0.002785128853538321,,,,0.19413891016244822,-0.04586966851534413,,,0.03510767671008308,,-0.024715265686242383,0.07369773117741922,,-0.01812034782635985,,,,,0.04613292803741942,0.025751647514386633,,,,0.0013613543105028825,0.003940744365695803,0.004338948451458435,,,-0.005653764659703908,,0.015500221489945787,0.02507832302949886,,,-0.028593201090782117,,,,-0.05558273154795179,-0.005675861647305602,-0.0024512927748219226
8,0.013429488582503257,-0.06130025382053095,-0.09180290717580952,,0.0074815612423977385,,,,0.16804928963887455,-0.0439331619652803,,,0.054306995603001784,,0.007296897403989533,,,-0.06680851127286491,,,,,0.046930070993736805,0.017511422244860242,,,,-0.04787296025052434,-0.016739815593521445,0.017440024935018172,,,-0.006519280511965375,,0.05890488759292367,0.03120694368678656,,,-0.015671112441768997,,,,-0.035998148903483074,0.01768690259389416,-0.011372588740361067
9,0.026590852221769268,-0.06424981861503465,-0.11456342194645064,,-0.03247733883877468,,,,0.18661842566181353,-0.0692463274400823,,,-0.00031149496584159664,,-0.007232213929741604,,,-0.020016321179658014,,,,,0.0679677252746771,0.02603114199176826,,,,-0.062255570942391536,0.02231222455057713,0.01814498578554158,,,0.04593072213232241,,0.037201225711717356,0.018244284664019617,,,-0.00947292257991883,,,,-0.028670155299390654,-0.007213725653262948,-0.006827165733007234
