,2020-01-01,2020-05-01,2020-09-01,2020-10-01,2021-07-01,2021-08-01,2021-10-01,2022-01-01,2022-07-01,2022-08-01,2022-09-01,2022-12-01,2023-02-01,2023-03-01,2023-04-01
0,-0.023858639105716117,-0.05580195024782153,0.027573139289095605,-0.016634438686686237,-0.02483825085321123,0.014914210446318021,-0.015770278159391804,-0.02481406231877059,-0.006378009159665465,0.017855153796598855,-0.032558796331690565,-0.03767844941555898,0.009769471373024863,0.031895744534915615,-0.012422955098085886
1,-0.014269862596056171,,,-0.0093882471456459,-0.035823093587711186,0.01911886009467434,-0.02326952530759363,-0.01637546946367263,0.001443588457154199,-0.0028396217412232083,,,0.008445481862841775,,-0.006587657840356975
2,-0.0037089225751478216,,,0.00269137147039733,,0.026899421516176192,-0.012462356446997336,-0.03626256857886645,-0.009239769709552759,-0.019422358370527415,,,-0.00958600973514745,,0.02883869773329506
3,0.0007252083163225564,,,-0.010881096674975277,,0.16180668767401207,-0.026965769728063194,,-0.03677917291716315,-0.009252908796538506,,,-0.005303099420683854,,0.03999075464477342
4,-0.011702716809367408,,,-0.018587929435911033,,,-0.03132209664976582,,,-0.00882515463977307,,,0.00244182163941431,,
5,-0.021427626378777986,,,-0.03217042691467531,,,-0.015552646010811522,,,-0.002973932645969679,,,-0.013731505424809498,,
6,-0.04569918803256878,,,,,,-0.010715558254153157,,,-0.005584770917319681,,,0.0036195001012457872,,
7,,,,,,,-0.010455682067733285,,,0.011668918812571927,,,0.009766018379979813,,
8,,,,,,,-0.009730784120911884,,,0.0196505330507859,,,0.0050825818842574755,,
9,,,,,,,-0.020720385938347574,,,-7.994141697598156e-05,,,0.008499468421216294,,
10,,,,,,,-0.0018974474473776315,,,-0.006109796941103363,,,0.007045050923379925,,
11,,,,,,,-0.0031877280398616703,,,-0.020607393732462898,,,0.0037759191905417655,,
12,,,,,,,0.02051698728233864,,,-0.015171278806848987,,,0.009517038085083196,,
13,,,,,,,-0.005792978607068955,,,-0.00041513427571793216,,,0.0072500716973888935,,
14,,,,,,,-0.030332812215445704,,,0.013917126559262583,,,0.003924040544142637,,
15,,,,,,,0.005725194797465583,,,0.012827266840678142,,,0.03584224139095238,,
16,,,,,,,0.01080466919233003,,,-0.02867302063274546,,,,,
17,,,,,,,0.008748604817614414,,,,,,,,
18,,,,,,,0.03095481530233324,,,,,,,,
19,,,,,,,0.03637372190297672,,,,,,,,
20,,,,,,,0.03734647147312342,,,,,,,,
21,,,,,,,0.04530215144857663,,,,,,,,
