,name,yieldRate,excessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,slope,intercept,std
0,2011-10-01,-0.10080673,-0.04594591,1,0,367.09,2646.48,3013.57,1.066238460226093,0.7320479025275555,0.047861531744268986
1,2011-11-01,0.03549885,-0.06530337,2,1,371.90,2981.12,3353.02,0.7186263313599794,1.8500101585001776,0.03597768493681116
2,2012-06-01,0.01930241,0.01080693,1,0,366.62,3308.05,3674.67,0.3533531255120108,2.842778623096658,0.024340959547712312
3,2012-08-01,0.13362706,0.03877198,1,0,80.05,3688.06,3768.11,0.8547849133225105,1.569228376060341,0.04807171470583451
4,2012-11-01,0.05156589,-0.060025419999999996,1,0,372.26,3093.15,3465.41,0.7258294367354848,2.1569707535733333,0.053155986898699915
5,2013-03-01,0.08225324,-0.025785989999999995,1,0,99.61,3735.51,3835.12,1.32016035082405,0.2991192744344618,0.03452289090652429
6,2013-08-01,-0.00594226,3.710999999999992e-05,0,0,79.12,2926.31,3005.43,0.8089901047043659,1.749621101490137,0.030511036081476997
7,2013-10-01,0.01551663,-0.01529656,1,0,366.61,3306.70,3673.31,0.3809970686581412,3.4645662776558597,0.016409100562590033
8,2014-03-01,-0.00600114,7.470999999999953e-05,0,0,75.50,2962.06,3037.56,0.7345753929939214,2.2265325307710633,0.0454552729580011
9,2014-09-01,-0.13037463,0.014947790000000016,3,2,430.34,7088.47,7518.81,1.0300634640580002,1.1447515965108366,0.029351081128689723
10,2014-10-01,-0.11664562,-0.011440820000000004,1,0,63.27,3656.22,3719.49,0.6937397202835012,2.435083063949115,0.024432296685191642
11,2015-01-01,0.11473862,0.0082879,2,1,486.05,3655.23,4141.28,0.7188913266754344,1.929932570121757,0.040313711062640215
12,2015-03-01,0.05794919,0.04948047999999999,1,0,356.91,2334.69,2691.60,1.5611036269500345,-1.3359250719704134,0.05542822756937568
13,2015-04-01,-0.00064584,0.0002098,0,0,79.23,2923.74,3002.97,0.6133710001225747,2.544276007349879,0.029195978539222938
14,2015-05-01,-0.12050724,0.042125079999999995,2,1,366.73,6845.64,7212.37,0.49077777165268555,3.054486128573692,0.03009904754683203
15,2015-07-01,0.46021777,0.026369390000000048,1,0,60.78,3658.21,3718.99,0.4002441507675928,3.187641181945696,0.07933463468225281
16,2015-09-01,0.0268218,0.07334911999999999,1,0,370.81,2441.48,2812.29,1.2905634600368234,-0.3001527847314698,0.06967392795535993
17,2015-11-01,-0.07444791,6.241999999999359e-05,0,0,122.37,2507.10,2629.47,1.1212157635002684,0.353348448262766,0.03600474623841699
18,2015-12-01,0.12587755,0.013495480000000004,3,2,794.97,6623.79,7418.76,0.6326036188597168,2.352470042993261,0.039132628786068525
19,2016-03-01,-0.02381122,0.008438960000000002,2,1,366.78,6459.02,6825.80,0.48742976166174895,3.0421539576066046,0.023582143288343856
