,2002-12-01,2003-02-01,2003-03-01,2003-07-01,2003-08-01,2003-11-01,2004-04-01,2004-05-01,2004-06-01,2004-09-01,2004-12-01,2005-01-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-10-01,2006-07-01,2006-08-01,2006-11-01,2006-12-01,2007-02-01,2007-03-01,2007-05-01,2007-08-01,2007-11-01,2008-05-01,2008-06-01,2008-07-01,2008-09-01,2008-10-01,2009-03-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-06-01,2011-01-01,2011-04-01,2011-06-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-04-01,2012-05-01,2012-07-01,2012-08-01,2012-10-01,2013-02-01,2013-05-01,2013-07-01,2013-08-01,2013-10-01,2013-12-01,2014-02-01,2014-04-01,2015-03-01,2015-04-01,2015-08-01,2015-09-01,2015-10-01,2016-03-01,2016-04-01
0,0.030676716488479916,-0.016568298892512878,0.011916459415028446,0.012165425201982938,0.02047601103190766,0.0012463578836988676,0.031109859633715153,0.024483355654987937,-0.026804157179565413,0.006124063467256753,-0.04303924587147501,0.008437136023703606,0.008447985186506801,0.042851457641599144,-0.058346699888973785,-0.02743683485398407,0.02661866492041748,-0.04844556239247752,0.006430287073384333,0.14882582757165153,-0.007693974540361026,-0.0014255990441331967,0.03083710566338249,0.024500223224400264,-0.0010060237375066894,0.02125320189014568,-0.02776560270186812,-0.05133065889405941,-0.06482162816733794,0.00018140406818534238,0.04114960514893107,-0.029295432352590467,0.008138984575735558,0.01347908487512528,-0.02800510043699722,0.013893851080900577,0.0017890854393235456,0.02940482721675758,-0.02546540488439697,-0.004154876529636642,0.006351858086277473,-0.022508435512790026,0.008253980471731759,0.03176453728810591,0.006527184604259162,0.03004893081690696,0.08230478862425095,-0.00715381477318211,0.06625685884991006,0.016111769027859157,-0.026655409458460788,-0.03780256604229382,0.010055528363347777,0.00622369120825661,0.011135564612111348,0.03803579960627346,0.0584177481107262,0.01871592939157507,-0.024126475060916253,-0.03319717297244873,0.0026532027952581583,0.005188886204745113,-0.0012207117109228616,0.006179061282763021,0.04403675280488617
1,0.025029107399842876,-0.025774184335299655,-0.0030325865196126345,-0.001931131524072427,0.02980845731414472,0.011956050201959889,-0.00432163186948431,0.1312583303720346,-0.05614167076815907,0.0020804982506367822,-0.08076847139346888,-0.0009682207123899444,-0.020649530834418506,0.06012600146672875,-0.04246590165843189,-0.017672870471842295,0.008256989209258103,,-0.008789572791897848,,-0.017428912675873764,-0.08608194538867531,0.06198570851233687,0.05734840820132403,0.01221231845485593,0.02192481794578005,-0.0581415999299254,-0.04080545211833053,-0.011243279022490671,-0.003991446709091129,0.011434920479760913,-0.050814022518336,0.05576375752572346,0.023052371873547917,0.02335311867217249,-0.0076767731595603905,0.007849558272654211,0.047249362653961235,-0.029594752680524028,-0.0066075456940644095,-0.02734026005875345,0.03102926593461619,-0.018070773625646464,0.10516711670197765,-0.030414070492319145,-0.018724476361310582,0.07254447336657233,-0.03923648837044025,,0.043065336591826986,-0.03886099653630026,-0.014869693314837895,0.00568911067183675,-0.03035524776107712,0.01772688200783884,-0.014737867069623878,0.09656972371352879,0.039556322263744725,-0.06644373197449971,-0.09304034306805065,0.07963494399897253,-0.011313638381689972,0.014556893760132361,-0.04372638270955487,0.04224335341186547
2,0.03204808364897105,-0.018653421327949227,-0.018936624424944204,0.0015235391774386375,0.048345935206904556,0.05881790985768054,-0.0027484116913019108,,-0.07947718298813788,-0.009216547030906956,,-0.0170922905464998,-0.04410903724739218,0.013708317650927171,-0.045802012115480795,-0.01901552233253745,0.0089441307605021,,-0.0066800843050810466,,-0.0014960555830489941,-0.04703916310248979,0.005648450205099187,0.03082500326465254,0.0016579346417384677,0.050961234047717685,-0.10044817077335333,-0.03657327523314413,-0.03561184560963504,0.07799317912615766,-0.0015755762853618682,-0.020578475004286556,,0.03560643022978882,0.040965419154412874,-0.02879290759761144,0.011126043136156727,0.05782498810929876,-0.02396355900652747,-0.017081626166533637,-0.04534968425968677,0.04952271860128421,0.029060000144886522,,-0.015890777785326438,0.050542271900867575,0.07984452831457256,-0.05082238098689007,,,-0.03061078429976616,-0.053766153742994316,0.029800544102458915,-0.016433535349982653,0.022042960928822408,-0.009263314694448965,,0.046864990658540995,-0.10353035388330367,-0.19254902730145096,,0.00669848542911311,-0.00356080869321751,-0.052304478931227916,0.07051835617947577
3,0.04859732607312084,-0.032022374144197396,-0.011664106325293522,0.012662707727768563,,,-0.03492933632236461,,-0.08969216044308725,0.011460341942436898,,-0.028667457420473774,-0.025582115125504568,0.01526897530107818,-0.038074481307159125,-0.019708795204373075,0.018483598181453342,,0.0023027696201517456,,-0.014753843827497337,-0.11551500539606363,0.04055804184733769,0.059911553681385676,0.011150135898463809,0.02076717427186181,,-0.10341158997470357,-0.032590622387664414,0.12644783527112602,-0.06597073659968045,0.05042308398076667,,0.03849313338534521,0.12346829101633605,-0.03691837250249996,0.005600177845380694,,-0.019686271505479525,-0.025688868890075267,-0.000657065966893966,0.06134536066089502,0.07284138465552559,,-0.005579095051963079,0.01913498758228238,0.06392074029438621,-0.03810897408440994,,,-0.10402286025654084,-0.04457079921683749,-0.01225802700117895,-0.02500912806308675,0.008411532123931309,0.007606483350563575,,0.06647847799382811,0.03033529079597752,,,0.003199930424655717,-0.024132772391209478,-0.05226446074846991,
4,0.049171275423623095,-0.011498245312558053,0.026875211979913105,-0.0013663991855783486,,,-0.025905000987922033,,,0.02329758880765182,,-0.008342531393387309,0.024888951653808056,-0.002476454400022088,-0.06731419611430789,-0.005136350084031349,0.009177386225212636,,0.010331414640752046,,-0.03852372848357333,-0.07706325131116931,0.41369043850308695,0.0319258099858748,0.09785027318457473,0.02207021923754038,,,-0.04599919363703364,0.06769993345548597,-0.034259734291785415,0.06951034832781677,,0.04024305685939311,,0.008925720893407707,0.05419195180452252,,-0.009246835529646003,,-0.06381343419349783,,,,-0.06834946019847066,0.06059824869177999,0.05754492592555094,-0.018795530492289214,,,,-0.019119598945012806,0.021754980926077083,-0.030495214770418222,0.03433396119664267,0.03776624085018121,,0.09187140659508386,0.06394905330890888,,,0.02088247809590016,-0.018426179865558723,0.013685954520096244,
5,0.032419851891205664,0.007857736514659708,0.00971260086509712,-0.0058169785415511654,,,0.04395420513639525,,,0.016009100513390835,,-0.018121400835830026,0.03693661858387731,0.03655503458312975,,-0.013172249190992025,-0.008962605168538196,,0.010831071137312964,,-0.04786633025672982,-0.10481248437198798,,0.06112074723788086,0.12272816655493157,0.029713294039957927,,,-0.025722282829467646,-0.03145532818683194,-0.031892200597997133,0.050331493253420456,,0.019576042576089914,,-0.016377744431038233,,,-0.018015703188508425,,,,,,-0.025281807994503636,0.06635232489271758,0.03366273284316801,-0.03557553798558566,,,,-0.03636653273273216,0.013797736472740185,0.018334185732395314,,0.014431035689924654,,,0.12136511863068922,,,0.06065231318286979,-0.0442505583767121,0.021721080475116672,
6,0.03756097605678854,0.016641433571060738,0.0031514111255744326,0.00989115642152072,,,0.03730629046997125,,,0.020040632862148473,,-0.03175123480274189,0.005508058328696108,0.02422535599039055,,-0.03300916124386988,0.01775860051682787,,0.02411181784957428,,0.04703054374203797,-0.09711179817557491,,0.035654371643381366,0.11811056618353888,0.025457084035445554,,,-0.07664937229850888,-0.09817231710338481,0.029386353295921097,0.04088164159618035,,0.07637125536942191,,-0.021680871876281982,,,-0.020161623583477617,,,,,,-0.0558080255452752,0.1007925274640733,0.07769456134970132,-0.028762949558851503,,,,-0.03151340809368697,0.00576542015440662,0.015159260954811515,,0.030819951942692603,,,-0.0021291975248018957,,,,-0.023892015709150893,-0.00798286645365387,
7,0.0487520141205412,0.006157869750592848,0.03148466239310227,-0.009149614563161323,,,0.13080835626015075,,,0.03315512229018653,,-0.023940061306552907,-0.017277412035638484,0.016210994351514907,,-0.04733414925863211,-0.028479456176503326,,0.008404993485859658,,0.07375092134152761,-0.06843073302789171,,0.030860573279701042,0.08226744735918601,0.002319224386972296,,,-0.018172885620391765,-0.008811444933755741,0.08078058443034564,0.024028832752737372,,,,0.009604449947363758,,,-0.0277903266621371,,,,,,-0.042178284131318855,,0.08284485979940381,-0.030681430213576166,,,,-0.028779169253851156,0.01710508335243055,0.028596559017453616,,0.03292034966237223,,,-0.013354395653542905,,,,-0.018758616339585643,0.002570754841073386,
8,0.037767320828660966,-0.049556190274191,0.07175316574249496,-0.018633051244181686,,,,,,,,-0.01708412203733467,-0.006874821128928121,0.003475095699064068,,-0.008030289937667634,-0.0004747347806012825,,0.019570972946244658,,0.027943968962498067,-0.08826357017148401,,0.04784553915715695,0.1711064734132517,-0.02852117263639098,,,-0.05034725380134253,-0.042764173499513225,0.09839932306346522,0.025536858854177558,,,,0.02386852163549813,,,-0.026718431607108295,,,,,,-0.03381498926064064,,0.045395166579602186,-0.06455288576381446,,,,-0.0066502845844915726,0.016738417360666946,-0.00752357276875637,,0.044967920852542864,,,-0.00706512023066308,,,,-0.007904640297654586,0.010453648185740239,
9,0.03185197595652711,-0.0329817135052779,,-0.019795651532007463,,,,,,,,-0.0015059745939532965,0.019058226985917748,-0.019212053910119598,,-0.032699820466944196,-0.01899006693402927,,0.04274126222232466,,0.03031859508104151,-0.1199749458154864,,0.0021113929514551266,0.18215848231284304,-0.011512341147667193,,,-0.1279164298437503,0.07032243342151956,0.05086225165594005,0.001513233907438405,,,,0.021914062259263067,,,-0.034514240817828945,,,,,,-0.045404551153170325,,0.06549961914703961,,,,,0.028965801388721846,-0.002143302640032707,-0.007306186411450921,,0.04241317457106919,,,-0.008658754189083684,,,,-0.06614710301147197,-0.004954232823817906,
