,2010-12-01,2011-01-01,2011-04-01,2011-07-01,2011-08-01,2011-11-01,2011-12-01,2012-11-01,2013-07-01,2013-09-01,2013-10-01,2014-06-01,2014-08-01,2014-09-01,2015-03-01,2015-05-01,2015-06-01,2015-07-01,2015-10-01,2015-12-01,2016-01-01,2016-03-01,2016-07-01
0,0.0021700350553950365,0.01646248633734107,-0.0874695915667183,0.01919452211424577,-0.05731926304844581,0.044010105134585586,0.04043005507577724,-0.009296888494557676,-0.062020443617612164,0.16865907721520135,0.12204380629167044,-0.01595623121644074,0.010740598369494592,0.06153216286753027,0.05103912042563463,0.04452125146872277,-0.018236931117763033,0.022475577630018062,-0.09888112334377519,0.04720688971117326,0.02454063373078519,0.020304018027420767,-0.010522037617835878
1,0.013187324169850356,-0.0577547809503722,,0.023427274856906877,-0.02547666120159331,0.03670127624002095,0.05208851764194611,-0.02154192727700832,-0.035541070686828435,,0.048910891513934684,0.014789738720359491,0.010836894808526232,,0.04256921873268915,,-0.01886174349379499,-0.04099738977053757,,0.029970121146686735,-0.01811395365528856,0.060926545683879674,-0.009526518009732587
2,0.031120070894525842,,,0.04727228261491234,0.07140727992928664,0.013574376690629109,,-0.013682761621196082,-0.058037766410523384,,0.10232276743451085,0.013473013909969023,-0.08865290907465884,,0.08894937576697126,,-0.11872812339695149,-0.05342200131118702,,0.014237918196051913,-0.05054465382274209,0.017501421496183944,0.056536484140366605
3,0.025958616667150824,,,0.006893835849062668,0.06773936947989423,0.08741963675915532,,-0.015240700342571856,-0.04966963242893341,,0.09078387602353089,0.021554771271122597,,,,,,0.0059646727054119,,0.0059374094351314355,-0.06436702497501301,0.016372081484211876,
4,0.01642291163924492,,,0.02645322686333529,0.07404583789962871,,,-0.03188144633831258,-0.060140779208422535,,0.059423938476869775,0.022645669959835413,,,,,,-0.04292009828570853,,-0.04124993837683211,-0.10213311971723327,0.03912771863953601,
5,0.010572838066882806,,,-0.052165027626868365,0.04269775843125245,,,,-0.041162352807036395,,0.07447914420756185,-0.007017179201951329,,,,,,-0.040631180295535696,,-0.04576681254524062,,0.033282489305561214,
6,0.010674854642048093,,,0.18697903569859342,0.051872258509225944,,,,-0.06990270353788453,,0.005173761179690706,0.02101114522739156,,,,,,-0.009768581051834424,,-0.06506962914990111,,0.0263053328272278,
7,-0.007013550517090739,,,,0.041343985838987685,,,,-0.07655433061320349,,0.041513082279354796,0.0417078125976964,,,,,,0.033827528082493785,,-0.05570281173851965,,0.02343968712055222,
8,-0.031824407768593854,,,,-0.024330305642403793,,,,-0.07700981486919178,,0.01743942641614349,,,,,,,0.07084253405153795,,-0.106180403602675,,0.08146487894510557,
9,0.018321086806306397,,,,-0.010580249229444227,,,,-0.07719435067647185,,0.0426251412726415,,,,,,,0.03656949863078829,,,,,
10,0.0462258436650842,,,,0.015690192223279276,,,,-0.09208878888877514,,0.050829010345099235,,,,,,,0.0447744485691981,,,,,
11,0.05061002567189199,,,,-0.04221584706835024,,,,-0.09288294466021507,,0.0018946980221330456,,,,,,,-0.02265788678300984,,,,,
12,0.020516767150098758,,,,0.028991970330500827,,,,-0.09283566264946863,,-0.019718311062847604,,,,,,,0.04239123925583188,,,,,
13,0.043426897205679715,,,,-0.03592364341441456,,,,-0.14959970898039154,,-0.03571141266676481,,,,,,,-0.019553019005229544,,,,,
14,0.013516270194060542,,,,0.010879791328661348,,,,,,-0.03133692995818227,,,,,,,-0.10548751309817384,,,,,
15,0.02220374628513966,,,,-0.001316172310154684,,,,,,-0.05088550399040059,,,,,,,,,,,,
16,0.04269913884534837,,,,0.020832791406015794,,,,,,-0.027103308687018046,,,,,,,,,,,,
17,0.02234056941073348,,,,0.006813809027746309,,,,,,-0.006574732406321004,,,,,,,,,,,,
18,0.01648798085862646,,,,0.06174874603652469,,,,,,0.0038643327137493078,,,,,,,,,,,,
19,-0.0006291225803281009,,,,-0.027934383185622913,,,,,,0.019808558535690635,,,,,,,,,,,,
20,0.04058051053215239,,,,0.010809928108871603,,,,,,0.021569803775564944,,,,,,,,,,,,
21,-0.030236568154327514,,,,0.08507676593736058,,,,,,0.042496423590584476,,,,,,,,,,,,
22,-0.033677516862929746,,,,0.1416494036123357,,,,,,0.013490480223018908,,,,,,,,,,,,
23,-0.10949505247435853,,,,,,,,,,-0.014755961711319987,,,,,,,,,,,,
24,-0.09816824937597302,,,,,,,,,,-0.03265727345783498,,,,,,,,,,,,
25,-0.08820739966330216,,,,,,,,,,-0.025902599134947524,,,,,,,,,,,,
26,-0.10209737753820392,,,,,,,,,,-0.031171601564254692,,,,,,,,,,,,
27,-0.1440421965253318,,,,,,,,,,-0.025192837529909307,,,,,,,,,,,,
28,,,,,,,,,,,0.01136268143446606,,,,,,,,,,,,
29,,,,,,,,,,,0.02357898218022858,,,,,,,,,,,,
30,,,,,,,,,,,-0.004931764855142351,,,,,,,,,,,,
31,,,,,,,,,,,0.0002795049573849351,,,,,,,,,,,,
32,,,,,,,,,,,0.005643464928848596,,,,,,,,,,,,
33,,,,,,,,,,,0.028095193023930598,,,,,,,,,,,,
34,,,,,,,,,,,0.02394065854860372,,,,,,,,,,,,
35,,,,,,,,,,,0.0407154572507995,,,,,,,,,,,,
36,,,,,,,,,,,0.10635431058911271,,,,,,,,,,,,
37,,,,,,,,,,,0.10015957416298771,,,,,,,,,,,,
38,,,,,,,,,,,0.07919016761083397,,,,,,,,,,,,
39,,,,,,,,,,,0.07147338599585229,,,,,,,,,,,,
40,,,,,,,,,,,0.09866295027855143,,,,,,,,,,,,
