,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-04-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-05-01
0,0.03464011916998733,0.02110188938415658,-0.02591823606631305,-0.0145027130388522,0.036722753557761834,0.004577006823531571,0.03125789875711238,-0.0009113760208712129,0.032187442373969866,0.004099719737093166,0.018359902563736874,0.006405587707681626,0.05225888908298182,0.0708665150580765,0.012548833221834865,0.02245158295879479,0.006053463835148598,0.028611585437252174,-0.06433086744872203,0.0004208465129851291,0.03145939371596418,-0.007324846509797478,0.018073608968647292,-0.04892190186879963,-0.05032361495980964,-0.001998511234414302,-0.0012913610304861045,0.0055719750487011055,-0.03580429004221486,0.0012617031588908478,0.008817700956535779,0.0280206354940562,-0.00734204947196182,-0.004839694866243249,-0.05278510704335759,-0.028287145474886977,0.09464627740097686,0.012916151474494417,-0.01801197018132017,0.02694943265256433,0.0337800009418221,-0.03961393366079635,0.05971986744704605,0.051846829111950044,0.05161413162345507,-0.025762281254413377,0.00203735902125457,-0.023109190561298565,0.08326598422394182,0.04815363614866311,0.009710988002023413,0.02911135531462805,0.023611871678337115,-0.07343535929754469,0.01939791425304671,-0.04564865129514427,-0.0455590358164224,0.04019713774637884,0.0049035895308744415,0.021756835707972932,0.04135276700691892,0.010977436360935844,-0.01039219536723679,0.0027626865060619288,-0.033034608336768745,0.016902051803156404,0.037382641074029443,-0.007782028301992372,-0.023120659785126507,-0.0035722344400994643,0.04173789554747831,-0.006995661977072354
1,0.08023302212243177,0.0017710845271821096,-0.01308440088180296,-0.002648533025156219,0.04767101219192632,-0.012493344854692223,0.04172865568201711,-0.011773126796839506,,0.0026411273914659916,0.0037681117612278214,0.012704040253812554,,,0.03699727118221041,0.026024844148538673,-0.005864542499303127,,,-0.0028246720140709947,0.07916870490603278,-0.03298640375451889,-0.004414883154190807,,-0.03162775861085643,0.03729154949873781,0.004320407875186838,0.0170492895590868,-0.033219769912201436,0.00046042066600016085,0.024741522242507363,0.027230880318439343,-0.007628724441501644,0.032632729001155436,,-0.008694224272926654,,0.012965815886916573,-0.005747129618008273,0.022633195292335984,-0.012698872597376898,,,,0.06257615694855323,-0.008437421938350731,0.027840832460230835,-0.12327099744136127,,0.06155661947561822,-0.010643277408499685,-0.010354250309863922,0.023541938479041846,-0.10194801057379282,0.014753829594032819,,-0.05754284961259981,0.012247499726282973,0.017713960008320928,0.043027483884375606,,0.03472650260634502,0.0028105602092975968,0.010852235846066316,-0.09398867272206912,0.0047802558267981965,0.04501793551556288,0.026765155411926256,-0.01634867000738799,-0.021841545759134773,0.05152050464127056,-0.01114587043097881
2,,-0.0035768614991014136,-0.039487012170307256,-0.014797549806547572,,-0.023728559107636604,0.05815874908593033,-0.008529757194772447,,0.004957972910697495,-0.08710027634456585,0.006897653381095381,,,,0.012011288084367244,-0.02477054546953683,,,-0.013099171852429592,,0.00017756309906458156,-0.007844305635293924,,-0.0036586483454534857,0.024901572309230957,-0.006932592465686227,-0.003691513662560153,0.006905129390017972,-0.01880185450853311,0.05261950250214853,0.03230445160394657,-0.015194247851781695,0.0006035492966656175,,-0.045102913378576304,,0.041699258058047736,-0.01651330207034074,0.031239372304413537,-0.004677135067268745,,,,,-0.010345901893064724,-0.016786527425308062,,,0.05083638250222436,-0.027986985517939544,-0.012645244953350065,0.06345872679366904,,0.0027838652442806477,,-0.051973382589869166,0.02838875415522818,0.004581227765283025,0.009953537963880876,,0.06352643503482902,0.003711802977652612,0.0034755605765379727,,0.01076064022622969,0.03652161625525929,0.003458815508958435,-0.001401710498968478,-0.041560278393806716,0.04464464990611283,-0.020496650247067816
3,,0.0007148556945602014,-0.030270471309570723,-0.028633052751356747,,-0.04407131358439531,,-0.020187174237743744,,0.010367726270668565,,0.0004713143058214797,,,,0.03543593121508826,-0.018774426223810536,,,-0.016493431355737442,,-0.00991943890519087,-0.044653584072240626,,-0.027217410003283593,0.009590359671304949,-0.031915136642889586,-0.004787541107859727,0.043761646459728354,-0.018959355897238517,0.06869481614156125,0.034967212329677366,-0.028827691836348146,0.0007221940412014405,,-0.016715593930276107,,,0.019814936975125264,0.016964081380004714,0.004242913393637027,,,,,0.0005713172302193037,-0.00201566383080376,,,0.038978424888951674,-0.040737032113610905,0.004737348003206021,,,0.024556406431578193,,-0.04357934350232484,0.025639252645719035,-0.006900349982706722,0.011656778178160021,,0.022526064185680816,-0.010754445962525283,-0.01229889128050643,,-0.041065492738424414,0.05493927669356058,0.01938284647070654,0.003363040109145621,-0.045830074231224316,0.03437454126141626,-0.028019100182931078
4,,-0.019001769215647002,-0.04167946799989064,-0.04212089428038723,,,,0.007067686715955368,,0.020256528569949916,,-0.003973386925572697,,,,,-0.02696757173969644,,,0.010710071435111157,,-0.0026626961736262444,,,-0.02409035763699796,0.011184191450261949,,-0.01563548245583113,,0.04379723676504077,,0.029501098420174898,-0.06188702643693644,0.027492596088042554,,-0.013473749725188888,,,0.016577858741854135,0.01653824977358953,-0.013424405114204507,,,,,-0.019750440914856338,-0.07167966377951318,,,0.03534791779316962,-0.015204041765950915,0.01594911367024543,,,0.028841053151827722,,-0.017374102916736245,0.039407392490813875,-0.021684558669859744,0.030820077676545488,,0.05853422337313274,-0.02571501724990055,-0.016502785539191933,,-0.0012020416351221641,,0.0014624123832597258,0.014561038275418492,-0.03322126600854136,0.02746056389959861,-0.05239817327367802
5,,-0.0376180908769872,,0.006675415266439888,,,,0.0034469179263805216,,0.0362619731432417,,-5.4919848062606746e-05,,,,,-0.007096605741587325,,,0.00808489726896644,,6.663139915596972e-05,,,-0.01878818052823772,0.024752175463233606,,-0.04556647794071189,,,,0.055800437518711554,,0.009372017042233338,,-0.028808099079626004,,,0.10767255938265352,0.025838671517339318,0.009061024254637173,,,,,-0.026875418140420937,,,,0.025108598427463852,-0.0038761414730714705,-0.00654392766550882,,,0.01320521166200983,,0.010088219514439167,0.08299362348187295,-0.011289686501969154,0.034702210194079264,,0.03510464838516647,-0.029972355752121205,-0.016422736228773882,,-0.004338758238166651,,-0.007818317480359993,-0.010234665971336765,-0.056456791820650665,0.008074496485122484,-0.0725711201430761
6,,-0.02945322702935571,,-0.017578133486635394,,,,-0.0013223591922377764,,,,-0.011523768160318415,,,,,-0.008269509144852805,,,0.006119163297230834,,0.008057788607576555,,,-0.031461180776965136,0.016935267008236998,,,,,,0.03799079406696082,,0.015059371675123057,,-0.009722747005215915,,,,0.019473570422752884,-0.026261816002525862,,,,,0.025589171080967033,,,,0.03117701453524538,-0.03279745293161751,-0.04584787973383175,,,0.024822074724636156,,0.0011397085633195747,,-0.027689067534627743,0.02624734744745183,,0.02198220862903444,-0.03868746425998881,-0.012853025346170499,,-0.003717925146734302,,0.009559283204610858,-0.004745203586376812,,-0.000816450488401177,
7,,-0.00824704668687537,,-0.012180936069609682,,,,0.022370292356511,,,,-0.006356396574436207,,,,,-0.012638295630947205,,,0.013133964493321049,,0.00032877365618455556,,,-0.022694969301600754,-0.001074807944773326,,,,,,0.04996532589617031,,0.0219555376469025,,-0.026843548519254412,,,,0.04743375854062082,-0.03353116523777233,,,,,-0.0008690923184868637,,,,0.0158979028517047,-0.03420585630906947,,,,0.05546651630972299,,-0.004523458850196338,,-0.012523845833662062,0.04205721903035187,,0.03899933540943268,,-0.011392504372150114,,0.009067948310474527,,0.008107048246926873,-0.027525027459700924,,-0.04134257978370881,
8,,-0.07844974941743077,,-0.004187179198065216,,,,0.024311403999720316,,,,-0.005578069753920278,,,,,-0.026511672439469613,,,-0.007723330821093555,,-0.019253646548215375,,,-0.056515016127339335,-0.0018830086263692536,,,,,,0.05278072465431283,,0.03634769871255572,,-0.018943084537801802,,,,,0.0011026049738971366,,,,,0.06669973554834585,,,,0.02702328504814791,0.00044715654922056203,,,,0.04580112191019259,,-0.01771006128355479,,0.009509579527286594,0.028446818332096946,,0.05325252605409192,,-0.00920461919731741,,0.05966204956181631,,-0.0075680314825948836,-0.039031679396777486,,-0.060996864769724324,
9,,,,0.014457546806358579,,,,0.03218878031965522,,,,-0.010766489426072834,,,,,-0.03231612779785964,,,-0.030874241087063048,,-0.01128680128540216,,,,-0.007465598048770783,,,,,,0.05250766336236401,,,,-0.02532006308389345,,,,,-0.008900682559852546,,,,,,,,,0.051896357600752646,-0.01836207793290967,,,,0.08459795294365557,,0.02411153149932832,,0.0009421811655152545,0.027369819288123765,,0.03328381843916395,,-0.00920461919731741,,,,-0.005520673978030133,,,,
