,2016-03-01,2016-04-01,2016-10-01,2017-01-01,2017-10-01,2017-11-01,2018-06-01,2018-08-01,2018-10-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-06-01,2019-07-01,2020-03-01,2020-06-01,2020-10-01,2020-11-01,2020-12-01,2021-03-01,2021-06-01,2021-08-01,2021-09-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-08-01,2022-09-01,2022-11-01,2022-12-01
0,-0.032248054586638486,-0.02627578302531175,-0.012133435393681724,-0.007422524286365917,-0.006857322179237624,-0.02315162427064621,-0.01248529913038543,-0.0034054700436358942,0.020909320677184873,-0.022022742689692176,0.005825520246724114,-0.008682357134363605,-0.007214301055918693,0.0050624901736380234,0.0012968564685529316,-0.0039703815313236746,0.022146908855373404,-0.009591572869249887,0.015703830703394872,0.006425802424334437,-0.0024491374469461924,-0.0021592059766446514,-0.008477341730722232,-0.015131694702064158,-0.00380851499734991,-0.005839280002328917,-0.004954375810567568,-0.005536288071491591,-0.004804035925040306,0.03604925820201821,-0.009236694210139507,-0.045064742493800214,0.023454509829407222,0.011852670833085166
1,,-0.035564011325559086,-0.014768483031686763,-0.007175330412149683,-0.0066763803154241685,-0.022810127535940694,-0.01674251917488645,-0.019052192057492867,0.001497126037714902,-0.024492205481601692,0.016223849052388384,-0.024873619509982903,0.001727166830886695,0.010404893513891178,-0.007026538225549217,-0.0006326991629279632,0.03700841783301856,0.0048877629025324,0.02368902164322073,0.00986672523302734,-0.017728304292739416,-0.01573563035053316,0.011040197110358752,-0.016917090641425936,0.020532099721582098,-0.0023167558236841246,-0.010703719170515491,0.006405496591545823,0.00951481106070784,,0.0063612126389199775,,,0.0059151059863713495
2,,0.02849448018121148,-0.02299375241735535,-0.007785687938267172,-0.0012990883684875776,-0.060219076430557905,0.0029744272335867628,-0.01595657430030495,-0.008242266867038994,0.00258988549452166,0.0052996767751865015,,-0.003985495559318153,0.011453131827105834,-0.004711607667145401,0.029874659152152816,0.13354579969029334,0.00024458063019466847,0.023428220111706866,0.012695035445803748,-0.02626049484743964,-0.013899845595929161,0.008406763405727435,-0.027228476927217526,,0.004497975303004498,-0.008852838526250073,-0.011028267237176814,0.0317304062895597,,-0.021193894122378265,,,0.017196589773514015
3,,0.01934512854072712,,-0.011752083201448382,-0.011663786944734467,-0.10629194804083397,-0.005760507680123039,-0.012916581122268456,0.004773005362368021,-0.016946051637144688,0.018026340147370923,,0.017806380692886536,0.0022131107851668386,-0.01100956447814938,-0.006295666017773982,,0.030784619651003486,0.009331147504123893,0.025792416451128064,-0.020793553776025764,0.004868951868658433,0.023234268980840467,-0.017330070587070756,,0.12791142312579712,-0.01328710391677912,-0.012919280863678939,,,-0.013504685386189985,,,0.017368499693139694
4,,-0.1291316061914154,,,0.0026813532052212263,,-0.005760507680123039,-0.009290602325971564,0.03295203863654095,-0.010199937212730159,0.04219454310248605,,0.01896712875355533,0.013509653714172787,,0.0054311726078344336,,,0.052623920266299695,0.04827856291695176,-0.030209663654479746,0.0005501542513821622,,-0.005032895286597061,,,-0.01827349689980684,0.003998382480526141,,,0.0015312918653888064,,,0.023153197130973302
5,,,,,0.056570788369198155,,0.003555689200239298,-0.042667810079516144,,-0.03119243878878941,,,0.004142389839830951,0.011054622394933267,,-0.014505020949521885,,,,,,-0.001953185495385812,,-0.019578688136607514,,,-0.015438372678974521,-0.0018438013916980966,,,0.001405876426583963,,,
6,,,,,,,-0.009586339789641851,,,,,,0.010622644556087302,0.010092238263044173,,0.03822349710137374,,,,,,0.008442663126148497,,-0.02307829402623135,,,-0.03933937913868257,0.006281677903068494,,,0.0034052242825820533,,,
7,,,,,,,0.010960866944126901,,,,,,0.013499452052974092,0.00581977221403851,,0.019958540327788654,,,,,,-0.004863967521674395,,-0.024334238030641664,,,,0.00604876768890289,,,-0.015883919205998964,,,
8,,,,,,,-0.004371760721126994,,,,,,0.002125357490629254,-0.004476321181799969,,0.02724599626148727,,,,,,-0.00740482679320742,,-0.007457528224686594,,,,-0.00030728492873594027,,,-0.01049734618644016,,,
9,,,,,,,-0.006155810341161416,,,,,,0.016342284573092947,-0.005049029941368799,,0.04282028744814603,,,,,,-0.013380162590859168,,-0.02009481936472468,,,,-0.005072323484325347,,,-0.013292528813844351,,,
