,2014-12-01,2015-03-01,2015-04-01,2015-05-01,2015-11-01,2016-05-01,2016-06-01,2016-11-01,2017-05-01,2017-06-01,2017-12-01,2018-05-01,2018-07-01,2018-09-01,2019-01-01,2019-02-01,2019-05-01,2019-06-01,2019-08-01,2019-11-01,2020-01-01,2020-04-01,2020-05-01,2020-10-01,2021-04-01,2021-05-01,2021-08-01,2021-09-01,2021-12-01,2022-01-01,2022-02-01,2022-11-01,2023-01-01,2023-02-01,2023-03-01
0,-0.004301830280510455,0.0069065538894270695,0.00371110281466569,0.01892778653819671,-0.012848200991922187,0.01213107324446372,0.029574656094317753,0.008270584800146086,0.0001365149978265201,-0.010558796451926478,-0.009491544125715734,0.002362688001976032,0.010010555598894078,-0.05364373821703183,-0.0028276968246252476,-0.005264457962435687,0.010640201350339495,0.0026390412932304486,0.005102861516784296,-0.015446726180196935,0.0426318097095959,-0.01877858165698587,0.015896365543539126,0.039723922457856276,-0.017952578217245385,0.0051361394617295275,-0.01008309047182987,0.009954183996343069,0.020671506905091785,0.028262776168101134,0.002071968103774191,0.0028570644592469385,-0.006099106555956205,-0.013941421430604173,-0.0011764924169130886
1,-0.016635465442130792,0.01918049737983063,-0.0007303789481789558,0.012305846226044137,-0.007528611844352717,0.01988744742008053,-0.045660991079028435,0.009377678539701728,0.016304739019912917,-0.0016587411750179637,0.017567648647831335,0.014157903401539773,0.00805764789767971,,-0.012735303763653505,-0.02619665313648878,-0.008681009948493745,-0.013373708762130398,0.007920730527988695,-0.023439901859793055,,,-0.00530091892483231,0.06287637707895044,,0.003517169141074472,0.005659347634036971,-0.0063675188566643115,0.015674619963360392,0.042435967504880434,0.0006856106636841108,0.026881184796463842,-0.009064704069569565,-0.0023108401609204243,-0.01484998885515143
2,-0.019802366835703467,0.029310130347175,0.03198083255710782,0.012606631699195736,-0.01563949291707245,0.02816800704919542,-0.0704423360358124,0.005548755144654249,,-0.016503742936499366,0.0208141866627074,0.013135453053522372,0.009077310360204649,,-0.010233143936898559,,-0.007856103210181153,-0.023159500301782376,0.010599547774323925,,,,0.003943508881037339,,,-0.0034221509739946754,-0.003242024534880761,-0.027362121381774962,0.014990943072247465,,-0.019647663997343967,0.002570951691067691,-0.01356513836041924,0.016138321268906797,-0.022076567934795843
3,0.003299322165998264,,0.015029074221272198,0.011208424940168937,-0.02459408778503147,0.02099055329470545,,-0.0012776353369798876,,-0.012747582937700841,0.045122387974244615,0.012163898363037662,0.009488533294448542,,-0.019906840557214256,,-0.03408785773268619,-0.024763531215425516,0.022552905494921394,,,,0.008896466009885806,,,-0.010231281923890556,-0.0055212990060882206,,0.0039288520451021824,,-0.030810760372041335,-0.024845717183300753,-0.03084333215853248,,
4,0.01194964839435586,,0.024678074479960177,-0.007319516189871811,-0.023803199199435632,0.02900660027266344,,0.013801222167695082,,-0.028142918700883035,,0.020358849538706814,0.01806901449937759,,,,,-0.031144181300184925,,,,,-0.003528363945436208,,,-0.001051146171418882,0.0062010058167893956,,0.007314530096814931,,,-0.013752489838360749,,,
5,0.004396029346936503,,0.03807201612836164,-0.02338920694379798,-0.03630093237306964,0.02722743141734929,,0.02078732283944551,,,,,0.027649566356125588,,,,,-0.005454440146712258,,,,,0.013064455066510217,,,-0.004539157370423652,0.00017050491595016481,,0.012961903446262024,,,-0.02588916110071171,,,
6,-0.009108950428075469,,0.014805284906437066,-0.04804869475095863,,0.011413947039577987,,0.013994290997332293,,,,,0.019449148331177613,,,,,-0.009563378276193912,,,,,-0.008264544219601433,,,0.0008231883370504178,-0.0014739074341327818,,0.009492586574597617,,,-0.03184895943042543,,,
7,0.006732309709125417,,0.021221159872398587,,,0.007253201985299773,,0.010442789496868166,,,,,0.023133012778128847,,,,,-0.0033337263344330736,,,,,-0.0002295920086021752,,,-0.0030354654256026237,-0.007834870121173454,,0.023112881638689853,,,-0.024480539481166463,,,
8,-0.0006461862099258475,,0.01851770629155358,,,-0.010754060306932933,,-0.021951015983941558,,,,,0.0027984378917531583,,,,,-0.024826342358989617,,,,,-0.007389677993635324,,,-0.00442419206695277,-0.01062277100144926,,0.03257624366451539,,,-0.0077999797396133275,,,
9,-0.03139060749299394,,0.03557517623323836,,,-0.0013943313847379901,,-0.0004446163655174029,,,,,0.04046850215036257,,,,,-0.0280100886526351,,,,,-0.01997808733774864,,,-0.006065501195935408,0.005366520768804728,,,,,-0.013380408651788578,,,
10,,,0.06590704555774773,,,-0.005318418254004698,,-0.024308628122057696,,,,,,,,,,-0.018246603437837017,,,,,-0.01921044964409635,,,-0.016765154663710646,-0.004764472595228053,,,,,-0.02166668822231843,,,
11,,,,,,0.00942415530241103,,-0.007059717199164428,,,,,,,,,,-0.015490536460883941,,,,,-0.02465455301103958,,,-0.0070385650625630625,-0.0048927789281829615,,,,,-0.005433384138931796,,,
12,,,,,,0.015278590133490644,,-0.0057915836348299,,,,,,,,,,-0.0003279640468463185,,,,,,,,-0.004164784440701119,-0.011194871992919131,,,,,-0.01715779022789965,,,
13,,,,,,0.04328155508568776,,-0.009466854034461125,,,,,,,,,,0.0003899604764869835,,,,,,,,0.0009128215801124107,-0.03676536224138305,,,,,-0.02205092737292258,,,
14,,,,,,,,0.013064056254945111,,,,,,,,,,-0.0039503693991651545,,,,,,,,0.0014206918693262516,,,,,,-0.010820074246072675,,,
15,,,,,,,,0.00015528210573245715,,,,,,,,,,-0.027492151076672577,,,,,,,,0.001321463370820286,,,,,,-0.0027495149061111945,,,
16,,,,,,,,0.0008760611689215825,,,,,,,,,,-0.03261866144613679,,,,,,,,0.003830366121170048,,,,,,-0.016376065547272667,,,
17,,,,,,,,-0.0037454518493940103,,,,,,,,,,-0.04047310421329975,,,,,,,,0.002759345423049453,,,,,,-0.019446873599548997,,,
