,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-08-01,2021-12-01,2022-02-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2023-01-01,2023-05-01
0,0.0032968310126051392,-0.0014356224909928272,-0.000417501733028125,-0.004677867500002264,0.04081387441155959,0.005074750218531321,-0.01857062044284863,0.015780161060473752,0.021879391322353836,-0.0016115537580012607,0.008457049038910314,-0.016151053722274877,0.006550957616701325
1,-0.0030373069280011933,-0.006567006096371841,0.017071282797742615,-0.03511496007499232,,-0.012277018679096585,-0.019016335336391244,0.02710334155476568,0.017157115306894344,0.007833599821352788,-0.01736297237230988,-0.004920369760487597,-0.005295297401803678
2,0.003512919065866704,-0.023971582916239687,0.016861302123170496,,,-0.018839572040985075,-0.05190521070221621,-0.028856169420245603,-0.0744400992334402,0.017151844497483193,-0.05949473017648654,0.004679544339130315,-0.020938938386307004
3,0.023933666137313736,-0.06061300765350941,0.008008000936128745,,,-0.02791466300909029,,-0.0028482674222254367,,-0.005321552042463429,,-0.01856841761932082,0.04276769976156736
4,0.0036292286489016945,,-0.02136977181485067,,,-0.02243816711080271,,-0.0036457549733324157,,0.0008315893911274852,,-0.012857185180412678,0.06443617784869793
5,-0.013653734189722044,,-0.0005637541255012479,,,-0.016351310999896285,,0.015844128818219172,,0.027972103811489735,,-0.019849056757077932,
6,-0.0020414460114990263,,-0.0016569628239873069,,,-0.006782576599166035,,0.018784040611964592,,0.03860580540549652,,,
7,0.009030609119204058,,-0.0077235367020027645,,,0.011619035824612212,,0.03365922605289118,,0.03951488011241899,,,
8,-0.012537545885541235,,-0.02048046619435251,,,0.05776576283366097,,0.023278008620698287,,0.04747189080787928,,,
9,-0.009122623751122383,,-0.01016761144449374,,,0.10565302930095477,,0.018148810351541034,,,,,
10,0.005971103701501335,,-0.019926490536617436,,,,,0.04394079628094971,,,,,
11,0.003270235842774305,,-0.03212296310152851,,,,,,,,,,
12,0.026464293866806265,,-0.0339179828900269,,,,,,,,,,
13,0.012752583944390494,,-0.02827075523456024,,,,,,,,,,
14,0.019842601499540535,,-0.04054704495431016,,,,,,,,,,
15,0.019200832885412744,,-0.04658053415305874,,,,,,,,,,
16,-0.004920431107124479,,-0.029701828510856565,,,,,,,,,,
17,-0.02211505312701778,,-0.031839695109451505,,,,,,,,,,
18,-0.019148769237288477,,-0.064298226023209,,,,,,,,,,
19,0.0037827648981627604,,-0.06238295970250629,,,,,,,,,,
20,-0.001541315956913536,,-0.07684363511519177,,,,,,,,,,
21,-0.016830368450484023,,,,,,,,,,,,
22,-0.0535371242958087,,,,,,,,,,,,
