,2002-11-01,2003-05-01,2003-06-01,2003-11-01,2004-01-01,2004-03-01,2004-04-01,2004-05-01,2004-09-01,2004-10-01,2004-11-01,2005-02-01,2005-04-01,2005-06-01,2005-07-01,2005-08-01,2006-01-01,2006-07-01,2007-01-01,2007-05-01,2007-07-01,2007-09-01,2007-10-01,2007-11-01,2008-02-01,2009-06-01,2009-07-01,2009-10-01,2009-11-01,2009-12-01,2010-03-01,2010-05-01,2011-02-01,2011-03-01,2012-03-01,2012-05-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2013-04-01,2013-06-01,2013-07-01,2014-02-01,2014-07-01
0,-0.049427547962969554,0.0291563861825872,-0.0017339657370238903,-0.011938620540330902,-0.09407776292463343,-0.013516005259782027,-0.02506497309850353,0.04059097420300972,-0.01622592562564229,0.003588364338898309,0.021805600221275867,-0.020978689932456884,0.0992501753197148,0.0241280899930727,-0.0006380872647229197,0.019217935691909105,0.09310185051497988,-0.03830196247334916,0.04687734556187362,0.06804448510254302,-0.005653648597810701,-0.060385774338828746,0.024417240250242944,0.09395303518678855,-0.029125826252484277,0.040992572661164406,0.06042132614418483,0.010299753873501238,0.05662929346377732,0.023598831266244513,-0.0011425910408107143,0.00758159544182746,0.031232343895187586,-0.009568728341510013,0.04977765479972884,0.018310372468580027,0.012432629531907047,-0.024932211511711877,0.03173216861045258,-0.022650080182105015,0.03088981890500886,-0.011014605937329724,0.02020497428362633,0.019383115661971928,0.004163748054377248
1,-0.02016323486825411,0.047277603916143995,0.0059296023224053584,0.041680851300827104,,-0.012249797138110807,-0.047173508355042415,0.13439396355602895,-0.01719949047620295,0.02220452624389435,0.04202903799078328,-0.00893393017102051,,0.02001854852098406,0.004749712419663155,0.007322258596772269,,,-0.021444108460887623,0.06327021987840675,-0.04580518305145098,,0.004958528344494617,,-0.1466626746024544,0.00637507240076296,0.044383043663368316,0.0016700625022512128,0.03320598655783735,0.053861042509583346,0.07296099668117684,-0.009239347232751438,-0.013010067955576243,0.011644538759884693,0.025432237178803163,-0.004788219066460542,0.0051579165836805885,-0.014690506440447226,,,0.06675399982656405,0.03075937535557105,0.008079493111154079,0.01081476477650778,0.007630701413853913
2,-0.029998721796867356,0.05967651573009869,-0.003566374221025903,0.018604962803081104,,0.054047436628576584,-0.046174599986735565,,-0.02081232727607074,0.03839401808349319,,-0.021673927010632976,,0.020570208558765124,0.021892405379147828,0.0014565753880178,,,0.03472815048740574,0.17780484958107934,0.019768802181189926,,-0.017360429183228998,,,-0.007329129223346165,0.03544693898659501,0.03267144901018337,0.047300960599997666,,,-0.016051887502885,0.00937027612914676,0.01014482837865005,0.0043025681935877635,0.049795301532790326,0.010231516417554154,-0.031498357335693505,,,,0.022966868541672847,0.008118826511369637,0.027062687312527256,-0.0032698450895884967
3,-0.021307600901467216,0.044169647170609894,0.008453416468783281,-0.00593659497217347,,,-0.015354106743963314,,-0.007021623862747184,0.0303300782156537,,-0.03960392801940671,,0.02622185180035075,-0.007676823680094813,-0.004520247638422958,,,-0.01576308598610665,,0.023646856295627572,,-0.02685900934910368,,,0.014479970582675694,0.020579676116028178,0.07492178581335729,0.05700420800015715,,,-0.005396454032407405,0.06769651542485766,0.011986276211402913,0.008579057324621164,,0.014298460087031728,,,,,0.039885898725345426,-0.00026892112738474694,0.023692249263292275,-0.006467152338896387
4,0.01615883228121806,0.05824554930381809,0.027259487275531846,0.008222037798581106,,,-0.04265476232184229,,-0.0523238184470427,0.020540302869739957,,,,0.0016323561344480098,0.004579177024650161,-0.023390397729555534,,,-0.027757944860518968,,0.02533805614807072,,-0.04418059869659441,,,0.011375513724789066,0.024754042219316208,,0.1047500096779399,,,-0.038787921380484036,,0.08355939189175476,0.013669248266466205,,0.0008575167585029853,,,,,,0.0020366697498435116,0.02320418446748196,-0.02339565197313087
5,-0.02234183619689656,0.0860696871887563,0.04034614357118471,-0.027362527773137302,,,-0.03885762329102427,,,0.023083099330949874,,,,0.008410368578656069,-0.0017089877869076453,-0.01078617824470518,,,-0.013654127891966628,,0.023753145357558125,,-0.10391234047621634,,,0.037237879379143024,-0.003593371635400633,,,,,-0.06483921868288567,,,0.04298954317715342,,0.02091097977371481,,,,,,0.008085412206643383,0.009526103661221086,
6,0.016252541576311508,,0.0959617920160758,-0.06006814008998651,,,-0.0505110506588724,,,-0.002386688439713236,,,,0.0010746976230686656,-0.0002928048215005141,-0.016779537135928724,,,0.043155273993151555,,0.003745279625533726,,,,,-0.027472471098187956,-0.006654039233655595,,,,,-0.07884785635921476,,,0.04939738293484419,,,,,,,,0.016692631674235514,0.008902150029154843,
7,0.009937708154216907,,,-0.031053933573704562,,,0.06506878259046323,,,0.010563245918265629,,,,-0.029891848219186112,-0.006240940401871065,-0.004326431824664745,,,0.002240925115667425,,0.026001248971350144,,,,,-0.011962596481560173,-0.017033010286886974,,,,,,,,0.06337954159417558,,,,,,,,-0.00016313989314120647,0.025084668056639003,
8,-0.015595612957054694,,,-0.029699062976531465,,,0.12500998934505292,,,0.016503125528243512,,,,,-0.013488569245091231,-0.003818703542143087,,,-0.0023698597437695756,,0.053304708571594084,,,,,-0.022396376228513315,0.012346031847899841,,,,,,,,,,,,,,,,-0.0013838878612002503,0.03936305985941413,
9,-0.028022425980538168,,,-0.022171272157484267,,,0.07158140200838314,,,0.024007711931759212,,,,,-0.005494561612928717,0.001824642700192669,,,-0.01015548731903504,,0.027460200298885518,,,,,0.027664613406111815,0.032189574452063496,,,,,,,,,,,,,,,,-0.014973012839257116,0.000845202689562452,
10,-0.04186641354204368,,,0.01755813201074119,,,0.1165154552328449,,,0.03433041463129394,,,,,-0.002688401313670763,-0.02193127686034746,,,-0.05497797099912338,,0.03382492532284509,,,,,0.08550291627200624,0.04420108477918161,,,,,,,,,,,,,,,,0.008522826983659915,0.0005047013792403021,
11,-0.02141854195271753,,,-0.028284293766183133,,,0.12980743463345368,,,0.038346221519232504,,,,,-0.011363927630408277,-0.010772937225433932,,,-0.04612740723123898,,0.0033859386539605296,,,,,,0.028781777807479703,,,,,,,,,,,,,,,,0.0200620547039585,0.008042518940360566,
12,-0.02336442719883003,,,0.04256280432862969,,,0.2544574981601744,,,0.03929411236470015,,,,,0.006139560763265273,-0.02106385235408137,,,-0.07467690651927472,,-0.0475007250729913,,,,,,0.021630454814269395,,,,,,,,,,,,,,,,0.03570659325196335,0.015420644669331018,
13,-0.009696411596742394,,,0.02529622021076383,,,,,,0.03262226467216789,,,,,-0.005716905967168451,-0.0033161289281151696,,,,,-0.022778495785047426,,,,,,0.04056993065367864,,,,,,,,,,,,,,,,0.003151331991944062,-0.0032646773482212232,
