,2019-03-01,2019-08-01,2019-10-01,2019-11-01,2019-12-01,2020-03-01,2020-04-01,2020-05-01,2020-10-01,2021-03-01,2021-06-01,2021-08-01,2021-12-01,2022-02-01,2022-03-01,2022-07-01,2022-08-01,2022-09-01,2022-12-01,2023-01-01
0,-0.002402840940766371,-0.09900076645665268,0.07353475988937408,0.011101748923011412,-0.004766597922991167,-0.22071852235559142,0.029406639069327056,-0.0012330755344125421,-0.021740301635785553,-0.16490615961055344,-0.010605340845884825,0.01476276128514184,-0.09476072750284703,-0.02274177927081711,0.066934314382324,-0.007441451412957711,-0.0024581326819483884,0.008129159546310216,0.006358329689521103,0.003232806071583383
1,-0.03685755262509738,,,0.048151450815714814,0.14651986739691902,,0.046582942577189534,0.03789442017375588,0.015429856371883321,,0.046283972086020864,0.0662056846145341,,0.010122400075394555,0.04181179703041771,-0.07802687357520721,0.031205240478521912,-0.023177592049745677,0.02067839836195562,0.009769174784381107
2,-0.023810300337247514,,,0.02973399108798369,,,0.02607414886765591,0.06945169226835324,-0.0494060392693072,,0.02769240913181248,0.04973266707494792,,-0.024009888376477218,0.0066743845613568276,-0.14367414143031354,0.05572153606052588,-0.0008278259933800491,0.0689270522441805,0.07216458537343406
3,-0.024973079611750437,,,-0.02566546872521669,,,0.057050081398606345,0.08689550771040366,-0.06763120387764898,,0.021883836202328144,0.0204864017664855,,-0.03956825297450406,0.027276153665902303,,0.008431306867963784,0.014793584321308728,0.057616845392133964,
4,0.012870644607822501,,,-0.06182287022558408,,,-0.02378408696041756,0.021665587728491253,-0.05731100703964431,,0.022996622425155877,0.06243567081953447,,-0.017985128785844573,0.03898600977704891,,0.017422787847832577,-0.004672592409668219,0.022150993000725983,
5,0.05713668063522492,,,,,,0.0016595681495168435,0.04519643464715539,-0.06144931385823682,,-0.020243609838091814,0.055858150645394206,,-0.06202181872232515,0.03298587829266131,,0.0014997267604148767,0.01258501919440036,0.039483493840771544,
6,0.03763558532076772,,,,,,-0.0035358675987193777,0.0935968791126589,-0.03221579574745359,,0.0025562641606788894,0.06959542266935301,,-0.025120475607931514,0.035804160911808935,,0.02459239244577649,0.0032189334863730323,0.04089013903721339,
7,0.12150632513511628,,,,,,-0.05585150133585959,,-0.06082330817733972,,-0.007295718187635636,0.06461434286763942,,-0.01304126710859732,0.0797528238111691,,0.014700623246349132,0.018416507388168135,0.06937562219060256,
8,0.0940924283522413,,,,,,-0.0576195566692439,,-0.026309305407128836,,-0.12896618690244388,0.04958184938858476,,-0.015469698539532395,,,0.018882942353350085,0.012106829532048113,0.05648615076178176,
9,0.0816914080944271,,,,,,-0.09977442720721985,,-0.005381968510858037,,,0.03831875031356766,,-0.01983383612787959,,,-0.007868465810813241,0.09255178844749468,0.07251988165606127,
10,0.030615946665879967,,,,,,,,0.06334067341737626,,,0.02812155057642149,,-0.07732057579236473,,,-0.015760570809413732,,0.011995287457204906,
11,0.09343048729147951,,,,,,,,0.08704273730003553,,,0.0359179876910419,,,,,-0.032049828467302977,,0.026524425386156292,
12,0.08709179520033206,,,,,,,,-0.02221632007721208,,,-0.006868050177877644,,,,,-0.06751015819767359,,0.0561586688535014,
13,0.04932600424394873,,,,,,,,0.03007256772365663,,,0.0506903232357617,,,,,-0.12561334158495718,,0.05469425940244177,
14,0.04384603666768605,,,,,,,,0.11563142707174645,,,0.028275160350401313,,,,,,,0.09499703831372042,
15,0.07716900833956908,,,,,,,,0.2376348927861116,,,-0.013585564720517335,,,,,,,,
16,0.11675841495655481,,,,,,,,,,,-0.015951324660330363,,,,,,,,
17,0.0993611223604538,,,,,,,,,,,-0.034948256667208716,,,,,,,,
18,0.09136743224700972,,,,,,,,,,,-0.008561159137994517,,,,,,,,
19,0.14804254043089315,,,,,,,,,,,0.03482289717321238,,,,,,,,
20,,,,,,,,,,,,-0.009107678883969156,,,,,,,,
21,,,,,,,,,,,,0.017940393116564562,,,,,,,,
22,,,,,,,,,,,,0.01685937899357634,,,,,,,,
23,,,,,,,,,,,,0.05929316905023149,,,,,,,,
24,,,,,,,,,,,,0.06187117864428568,,,,,,,,
25,,,,,,,,,,,,0.09774760066082563,,,,,,,,
