,2018-01-01,2018-07-01,2019-04-01,2019-05-01,2019-09-01,2019-10-01,2019-12-01,2020-03-01,2020-05-01,2020-07-01,2020-09-01,2020-10-01,2021-01-01,2021-04-01,2021-06-01,2021-08-01,2021-09-01,2021-11-01,2022-02-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2023-01-01,2023-02-01,2023-03-01
0,-0.11202359768328085,-0.02517670704646835,-0.04109718302135934,0.020590738725933644,0.01406496579238281,0.0035123474920832898,-0.09640688797647834,-0.021666422978612765,-0.004727155949285855,-0.03233292834136159,0.0052335140628791965,-0.00767954212582489,-0.027376962530496707,-0.02844674521778412,-0.06933522253638102,-0.025454016791154166,-0.014672261069822445,-0.013086795224101277,-0.023419059158942268,0.007780687296977895,-0.002734902124052918,-0.005836742494232494,-0.01622100470101051,0.05795858477935578,-0.045044689694998974,-0.010473441412298223,0.039645023328936047,0.004944338230553069,-0.009079021918131813,0.009272189186308122
1,-0.12780388480466187,-0.0544357061983185,,0.022213175610799052,-0.010497314824092996,-0.00717725617742726,,-0.03473477403958136,0.07529375537004412,-0.059977612570250693,-0.004091783680296723,0.002110115428530568,-0.03857587353777503,-0.035007211099727154,-0.045406811288678295,-0.03565662858496915,-0.0300278407943686,-0.011837933279724044,0.020992907172944886,0.01985931236324623,-0.02352537858419801,-0.011889125276455359,-0.01877685241382121,,-0.04478074301764412,0.0014970276038470676,0.07971386192119434,0.004882261670698607,-0.006275705235696094,-0.0008388421028133752
2,-0.1183060347544207,-0.06418699011436702,,0.037579328551653246,0.025436903535872357,-0.021118451738840527,,-0.02392365068354696,,-0.05670203595431911,0.00032646693671822824,-0.010176689137734174,-0.04701939085143403,0.06961572774416291,-0.0470168628502039,-0.05091026236022983,-0.08200517811640973,-0.02032005519410407,-0.023916653934406895,0.04564133505998558,-0.006940254890404285,0.005605904414089924,-0.03879346499150538,,-0.04250808165244435,-0.029266160785242024,,0.014623753956938157,-0.021381525606504415,-0.014421341726207126
3,-0.13196250675674204,,,,0.041239820729694454,-0.02883476822860631,,-0.0011174960562774228,,-0.09264609875599783,0.009176266936233413,-0.003964512673983789,-0.03218531886802212,,-0.03718447052906848,-0.03461175731720362,,0.0026833332769798934,-0.04188718079842513,,0.008894009655807888,-0.003991303329705986,,,-0.04139457329047058,-0.012109598777052755,,0.0028963027562992627,-0.017432305222130795,-0.0031350052529623973
4,-0.1312116051109411,,,,,-0.03374149611118282,,-0.0028340404172855216,,,-0.02006235534780787,-0.010352174397703084,-0.06188518742976812,,-0.0661352737121561,-0.05344639625275277,,-0.0012894348407226364,-0.007945332262069726,,0.023370552078038842,-0.00931176469714845,,,-0.05396772002355288,0.048599961928996294,,0.0510967813866966,0.029583399417377088,0.007430392191528634
5,-0.1303733487939467,,,,,,,-0.016168839917046318,,,-0.018468103053520313,-0.045830023147151344,,,-0.038195296249973865,,,0.002545949107025769,0.02457142844498783,,0.01694526419001008,-0.018128845709142305,,,,0.047191360430349105,,0.04655348845583329,0.019111826407562038,-0.00860201533952032
6,-0.12054650295823865,,,,,,,0.001409271488431063,,,-0.001337954482798498,,,,-0.04942354312473429,,,-0.00442472876572042,-0.018270147188147234,,0.007011816715567276,-0.020271627092365407,,,,0.01831355734361373,,0.06324102588171565,0.008238812862110478,-0.03908403087888379
7,-0.09364383872469584,,,,,,,-0.03334772495040217,,,0.013499176663781087,,,,-0.027622625293117986,,,0.002453018304444776,0.011574305887794623,,0.0038084160967585268,-0.005842331808958878,,,,0.032234086880982726,,0.05047317306955368,0.01587340360069245,-0.028354520774757308
8,-0.08848939432094016,,,,,,,-0.02913273572088282,,,0.028922496378152696,,,,-0.03166116818789866,,,-0.012219106757448972,0.02563048136530277,,-0.007218511884478751,-0.023300017242338877,,,,0.019494522107439183,,0.009521680604200333,0.005807065669974909,-0.01826470319798057
9,-0.0818546518535268,,,,,,,-0.018975087667602475,,,0.002324631549702083,,,,-0.03682818737033777,,,-0.009120204086584538,0.07424816540046297,,0.00510906979784842,-0.03389463881740451,,,,-0.006578363676930543,,0.014937445999806731,0.035759399114625445,-0.05294307181589564
10,-0.06504663992883208,,,,,,,-0.04799101136691952,,,-0.01439214708004588,,,,-0.019426472388079263,,,-0.008439892994892118,,,0.02574678252486262,-0.03526349171939991,,,,-0.01654925677085828,,0.0185738640735148,0.029905307568616868,
11,-0.05683054623606809,,,,,,,-0.0828107501366031,,,0.0006271478221027138,,,,-0.025338072543081624,,,-0.013399716171330511,,,0.014251251383916586,-0.03939742441931793,,,,0.0024526153156501085,,0.021412631053033704,0.04044906405199766,
12,-0.0657792703279716,,,,,,,-0.08660645601657468,,,0.004401094847351628,,,,0.006387038057409589,,,0.005499156119883164,,,0.0075890799494712224,-0.025919547531966236,,,,-0.006092024906621862,,0.0236048422151246,0.046147884273858075,
13,-0.09839101470322187,,,,,,,-0.07449370546456069,,,-0.040934995325164536,,,,-0.010195052618594325,,,-0.008206575409546502,,,0.009394827226232638,-0.028373773514542955,,,,0.010685592310273995,,-0.010890851472291518,0.04786596659128972,
