,2020-08-01,2020-09-01,2021-02-01,2021-03-01,2021-04-01,2021-10-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-08-01,2022-09-01,2022-12-01,2023-03-01,2023-05-01
0,0.011383062470789795,-0.015139643179208129,0.00902372872787982,-0.010912712075097364,-0.012879944237352836,-0.03119533033449562,0.006986058008862095,0.00461699712749386,0.009841219203220675,-0.052568334471420286,-0.0031946209877273812,-0.038693238524081686,-0.061256020202677064,-0.011628669164516658,-0.05321343853950822,0.009829785101877153
1,0.014578874159490773,-0.011360589201374616,0.01094226877128257,-0.03568845924592656,0.010369281925789453,-0.04059676997889783,0.0569906897936745,0.03878553959292841,0.01680582939014208,,-0.05071946779475378,-0.0054325865503308535,-0.010864451738897607,-0.013885395991612093,,0.002534784396901024
2,0.028649968659710368,-0.015091669303665789,-0.016507912840802774,-0.04227948437237483,0.0036493827079528973,-0.017953637982249138,0.09376715545064229,0.11548424681923031,-0.01010076495447354,,,-0.03528076012181591,0.01671703648237699,0.024031110200867012,,0.03921864496502492
3,0.000633763749263494,-0.009632417111865799,-0.013659973991842378,-0.05394022937603227,0.010286272471826452,-0.04339127211769034,0.007530366076281325,,-0.04141177976086574,,,-0.050003336533560816,0.033780467423702554,0.0013698621519653287,,0.02402197977649978
4,-0.01195831170790207,0.00940943157776264,-0.018755308116104707,-0.04403388110224027,0.020632842138061713,-0.08394259021929651,0.07371433392833993,,-0.03543688766320674,,,-0.07114605927400985,0.04548026235050884,0.01716756561933508,,-0.011767149317898795
5,0.0057478595998086135,0.015613287624641536,-0.014132496210915058,-0.04147983025704072,-0.0004605938360373596,,0.04526440396239462,,0.03126751597036126,,,,0.04122850485729668,0.005818800537015889,,-0.02134308939190621
6,0.007185556565480589,0.03894112210105316,-0.031830990183689956,-0.04553226823610412,-0.010630014641684005,,0.03550622760967226,,-0.007954816241928953,,,,0.005356057106023826,-0.01632542322073327,,0.001793777148733966
7,-0.0037556396847397977,-0.012126757356559992,-0.043886749060232155,-0.04661909464776803,-0.014809966678360764,,0.03283348115978946,,-0.00434321356665901,,,,0.0635101166857277,-0.022275108154827805,,0.012677720966743244
8,-0.012206167523688194,0.01838328695201774,-0.05630746995860392,-0.03040150183367052,-0.027193134013106635,,0.028406343025413783,,-0.02474797711033272,,,,-0.015172826805341266,-0.07939155357178773,,-0.0099188726657653
9,-0.027055220978994043,0.05392913558743739,-0.049073190237811204,-0.022560186481184186,-0.0130533895968179,,0.08493473306321508,,-0.00846810102507245,,,,0.07117278811705052,,,0.02743716947615793
10,-0.054642739122158446,,-0.0716508669255349,-0.031232848514050282,-0.04434176358821573,,0.07934708110027078,,0.013043464346956135,,,,0.07447040825952644,,,0.03939431058310072
11,,,,-0.012942633518456148,-0.056311970589070226,,0.028139754163330366,,-0.02759185029117539,,,,0.08883632020714405,,,0.05879656621401397
12,,,,-0.005338144715751003,,,0.04569075506323461,,-0.008947831311100884,,,,,,,
13,,,,0.0007833976197897385,,,0.06876758883207934,,-0.017786633800549012,,,,,,,
14,,,,-0.020582482502967014,,,0.07424177404187837,,0.00409960905584672,,,,,,,
15,,,,-0.010851249136031527,,,0.06217371132484306,,0.019492901335097734,,,,,,,
16,,,,-0.055127207158422564,,,0.06943894718950183,,-0.02114709871485232,,,,,,,
17,,,,-0.03268982026136058,,,,,-0.002546725789033033,,,,,,,
18,,,,,,,,,0.009998187871665287,,,,,,,
19,,,,,,,,,0.009779981240513713,,,,,,,
20,,,,,,,,,-0.026670524087138325,,,,,,,
