,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-06-01,2016-07-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-12-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-08-01,2019-09-01,2019-11-01,2020-02-01,2020-03-01,2020-05-01,2020-07-01,2020-08-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-08-01,2022-10-01,2022-11-01,2023-02-01,2023-04-01,2023-05-01
0,-0.0186575686085787,-0.01208807861669925,0.03600299479136071,0.01431492197218498,-0.02110652069622576,0.011556068668950203,-0.08518722697077763,-0.046279772043182454,0.0474663103605244,-0.03521574623235568,-0.010659676521887818,0.011422187847899723,0.04385056264224679,-0.0019441953261489786,0.04207271730333351,0.004539775847631877,0.011176996066038392,0.011376681276740186,0.010439717587001685,-0.00021900577694156098,-0.007497459319932176,-0.013833507202255957,-0.026373761518481365,-0.0023596360109181536,0.004638168774144358,-0.008803695343583495,-0.0165305196621357,0.0012054024034104938,0.020361692269320608,-0.008996875959888628,0.030101560517573955,0.0070034201275621655,0.06575502274847711,0.02023547414684468,-0.0265661926396219,-0.041276649963510215,0.01844126609764185,-0.007390351094829217,-0.00890257303743991,-0.006425339109026762,-0.0016174394619703492,-0.02574722917309913,0.01789662603494313,0.007511070134565978,-0.00676243105078167,-0.019162389228059573,-0.03440429930336353,0.023595845784021074,0.000461148648025711,-0.028912828984016592,-0.011316352330823953,0.015896915601240735,-0.0057471919292173546,0.009035862635419889,-0.022791363390006314,-0.0108206004755651,-0.020772838229774493,0.009305992966407661,-0.016424991632518537,-0.00427565895990889,0.006766756941821939,0.003731327257286088,-0.0009440744869519957,-6.804553846606609e-05,0.002850258785676907,0.018448556234697433,0.02598183798870357,0.014384760505316452,-0.0018204602124805014,-0.008152742040302252,-5.515927971844192e-05,-0.009542161736161514,-0.016796971773245906,-0.019076472417031143
1,-0.03011352661331068,-0.012359826702985188,,0.03576368525573459,-0.023928945234818366,0.0021108635179010182,-0.09744699607511764,,0.055511576375050886,,0.0002762047971776038,-0.007509440657746058,,0.01563697790246832,,-0.010208949915832322,-0.0008764385043438239,0.006186341996903044,0.0137412768593288,0.00022471238573640306,0.012115245962625032,-0.00570977006304374,,0.02047799675119122,-0.010230443197270844,-0.00693281819983782,-0.01030075592876889,0.022492929948477514,-0.013657282155454809,-0.016478763652683748,,0.0167763526945528,,0.009064283675725093,,,0.03145156067662924,0.015792289616037625,-0.016097776842818434,0.004520052550186282,0.010371195883181583,-0.023146676230034524,,0.004590563506249534,-0.0035919899999894422,-0.019499268014038562,,0.03977543926430638,-0.006738521639178874,-0.038547928385954444,-0.012833665298548569,0.04007737769321018,-0.034938930689186964,-0.009521858957759921,-0.012511043927557086,-0.02379169511662127,0.011940668754561123,-0.003046752060800184,,-0.006477755326038448,0.015680204155264166,0.00930867591217499,-0.01925419566270259,0.015663188458983512,-0.00010913741514850805,,,0.019001198920130857,0.0036287355406394717,-0.010498794071226003,-0.0002530224029324568,,,
2,-0.04610528670948211,-0.004084410152694895,,,0.016399559089811833,-0.006597237353537233,-0.08836714887003527,,0.06175571921922507,,0.0055573070857724005,-0.012659956286279916,,0.03414088928062631,,0.013096660753471823,-0.006133635620820144,0.0013911038210960847,0.007779467993808797,0.0030551699787852993,-0.011012749651951204,-0.003194193250225963,,0.010345005253589612,-0.031263611663021385,-0.010993727628673344,-0.0029862986121418356,,-0.03012921388136025,-0.009533121681436718,,0.016872374641668797,,0.001794536038568939,,,,0.01811693155192251,,0.017772700649498763,-0.0029393418940670824,-0.022694970063058095,,0.005042648875171585,-0.015482675855689854,,,,-0.00322960829710639,,-0.012915429392824196,,-0.03820865034971033,-0.003772811480621696,-0.024704258870112294,,0.010188822751199922,0.011048856582734246,,-0.009791351771244461,,0.004912235036687473,-0.023050859544700986,,-0.015985231090992258,,,,0.000254756181610416,-0.014172874124433799,-0.011804760476654241,,,
3,,0.04107729212156208,,,0.026877121699337314,-0.054111237842113136,-0.09832542656056997,,0.06432593108582751,,0.0006889794831235196,-0.020338151168989738,,,,0.016401327308937286,-0.00581657791366208,0.0030817720260227777,0.013020351007577258,0.0033459715177326377,-0.01629180244625994,0.0033767504937449733,,0.016597403344999817,,-0.010608114755961129,-0.0055413306564802145,,-0.07267300775802732,-0.00459205464520851,,0.022079742002670377,,0.01012010700720678,,,,0.011715452361244383,,,-0.004571656119943146,-0.03241939284457951,,0.005846664771290255,0.0010811104738035482,,,,-0.01114059073357132,,0.00431456266748631,,-0.031101510107530705,0.011771271154510599,-0.02285534086995522,,0.013632512574198064,-0.0033811310910145664,,-0.005678110516174506,,-0.0005265484774521489,,,-0.005867989439736654,,,,-0.004858621386102158,-0.013460305082180213,-0.037204268399578355,,,
4,,,,,0.039167472204422626,,-0.09828905931423382,,0.0409167530746366,,0.00776245815149168,-0.028627464961636262,,,,0.03140996000767371,0.009601804471925934,0.014664220795196359,0.030455562865016494,0.034831794747373745,0.01491585187750566,0.0023749202861627072,,0.025355439573648164,,-0.01507917345245402,-0.022042490331790177,,,-0.007440508587478467,,,,0.012282950539964865,,,,0.014261446007948209,,,-0.015029222647496177,-0.03552103943807561,,0.021987849635696444,-0.0030417950108008185,,,,-0.008124671101301661,,0.0006755022673412547,,-0.02109233706148994,0.009948076359861835,-0.017580304177254202,,0.023009748716892098,-0.009930368324061245,,-0.0012244800406122636,,0.010281303537976072,,,-0.013227915272447044,,,,-0.01838933966240419,0.0013125149967987415,,,,
5,,,,,0.05691293588865087,,-0.08773870736985812,,0.04578707202846832,,-0.018778648898855055,-0.0625254218161233,,,,,0.031185725581190038,0.024587923799183065,,,0.00897025599450707,-0.008778064340610792,,,,-0.02458353680164005,,,,-0.005235844394904987,,,,0.011670017761848506,,,,0.046404996896381334,,,,,,,-0.018209418310925596,,,,0.010985246029912243,,0.01661525218990323,,-0.01689619596874614,0.01022699822089046,-0.030378805399156494,,0.007733365109062085,-0.0048377310038292265,,-0.018315551314666667,,0.013411779744110675,,,-0.0004282050685937566,,,,,0.018591241180958784,,,,
6,,,,,0.03291179734419747,,-0.05507983912147729,,0.07285338853305201,,-0.03520382924889276,,,,,,,,,,0.0021389515622782795,-0.015799170797832218,,,,,,,,0.0026019616932515532,,,,-0.0015487131624098982,,,,,,,,,,,,,,,-0.006757736262114289,,,,-0.024202490353646633,0.029291160453787102,,,0.02810086546979118,0.009193800131527041,,,,,,,-0.014149490602237469,,,,,0.02722426497173469,,,,
7,,,,,0.008813729293432049,,-0.07083430137825042,,,,,,,,,,,,,,0.007496697431303101,-0.011667687497552537,,,,,,,,0.010378806564937504,,,,0.011757134594550633,,,,,,,,,,,,,,,0.0032187375287553444,,,,-0.013961570405408574,,,,0.04646189740974993,-0.0005840794694869089,,,,,,,-0.018087924669079936,,,,,,,,,
8,,,,,0.0036135195691746613,,-0.07110125471826612,,,,,,,,,,,,,,0.00572555614524628,-0.017911095299569135,,,,,,,,0.022928505052180803,,,,0.00014574298383029927,,,,,,,,,,,,,,,0.0037010395142249575,,,,-0.010747365055289615,,,,,0.0030246993008749,,,,,,,0.006244769876458278,,,,,,,,,
9,,,,,0.0214654519569899,,-0.06808731222257336,,,,,,,,,,,,,,0.00293876281716976,-0.015000405404173467,,,,,,,,0.024924657135068973,,,,0.0032872917915325317,,,,,,,,,,,,,,,-0.0075497123417631595,,,,-0.003578408613892581,,,,,0.005347882344504118,,,,,,,-0.00037508744191749877,,,,,,,,,
